Keuwl Accelerometer Data File
2019-04-16 00-52-26

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
0.1392822,-0.096242,-0.065737,1.057554,1.063957,6.289056,214.334579
0.1442566,-0.101117,-0.063830,1.078600,1.085209,6.326232,212.262207
0.1492310,-0.068912,-0.037321,1.073760,1.076616,4.174294,208.438934
0.1542053,-0.084727,-0.013879,1.046714,1.050229,4.689222,189.302933
0.1591797,-0.143349,-0.025648,1.030667,1.040904,8.042201,190.143860
0.1641540,-0.129065,-0.083530,0.994808,1.006617,8.784942,212.910599
0.1691284,-0.111251,-0.147494,0.940014,0.957997,11.118946,232.973709
0.1741028,-0.071071,-0.124234,0.979680,0.990079,8.311818,240.227310
0.1790771,-0.078120,-0.148544,1.025027,1.038676,9.298827,242.259857
0.1840515,-0.044241,-0.130635,1.058489,1.067437,7.423913,251.290634
0.1890259,-0.053530,-0.083026,0.995909,1.000796,5.664758,237.188446
0.1940002,-0.091786,-0.059876,0.983000,0.989090,6.361343,213.118301
0.1989746,-0.059334,-0.054672,1.049652,1.052748,4.395385,222.658508
0.2039490,-0.043188,-0.093030,1.052906,1.057890,5.563733,245.097534
0.2089233,-0.013627,-0.098036,1.032612,1.037345,5.475217,262.086487
0.2138977,-0.074345,-0.101817,1.026915,1.034625,6.998996,233.863739
0.2188721,-0.146152,-0.099415,1.011697,1.027022,9.910421,214.224396
0.2238464,-0.159377,-0.092768,1.030432,1.046803,10.146447,210.202057
0.2288208,-0.080758,-0.080179,1.071154,1.077183,6.064399,224.794006
0.2337952,-0.044762,-0.085788,1.104974,1.109203,5.004725,242.445557
0.2387695,-0.084923,-0.087980,1.086500,1.093360,6.421320,226.012711
0.2437439,-0.110501,-0.104298,1.048207,1.059163,8.248217,223.345840
0.2487182,-0.097059,-0.123368,1.034449,1.046291,8.628441,231.806229
0.2536926,-0.053253,-0.121087,1.099536,1.107465,6.860012,246.260452
0.2586670,-0.039342,-0.147917,1.123947,1.134321,7.754840,255.105835
0.2636414,0.017780,-0.135461,1.187684,1.195517,6.562021,277.477692
0.2686157,-0.014058,-0.124148,1.177856,1.184464,6.055050,263.539612
0.2735901,-0.083237,-0.107395,1.132225,1.140349,6.843180,232.222183
0.2785645,-0.090615,-0.113878,1.182699,1.191619,7.014953,231.490051
0.2835388,-0.061343,-0.123282,1.242313,1.249921,6.324961,243.545807
0.2885132,-0.060208,-0.137226,1.210834,1.220072,7.055106,246.310684
0.2934875,-0.094657,-0.153865,1.189836,1.203471,8.633175,238.400253
0.2984619,-0.122660,-0.138334,1.188919,1.203209,8.839002,228.436798
0.3034363,-0.109740,-0.147349,1.169088,1.183436,8.931094,233.322586
0.3084106,-0.050838,-0.151442,1.246620,1.256813,7.302292,251.443497
0.3133850,-0.026640,-0.131372,1.308789,1.315635,5.847809,258.536865
0.3183593,-0.051654,-0.112923,1.239802,1.246005,5.719540,245.419189
0.3233337,-0.051427,-0.086580,1.240547,1.244628,4.640807,239.290314
0.3283081,-0.025445,-0.079419,1.274240,1.276966,3.744497,252.234848
0.3332824,-0.029269,-0.136380,1.248108,1.255878,6.376797,257.887482
0.3382568,-0.016610,-0.154528,1.269855,1.279330,6.977748,263.864716
0.3432312,0.019143,-0.187392,1.407140,1.419692,7.624626,275.832703
0.3482056,-0.048203,-0.157222,1.274694,1.285257,7.350951,252.954880
0.3531799,-0.080490,-0.104313,1.202435,1.209632,6.253259,232.345459
0.3581543,-0.061407,-0.068624,1.212725,1.216217,4.342395,228.176865
0.3631287,0.005442,-0.116045,1.304080,1.309245,5.090660,272.685181
0.3681030,-0.067182,-0.095684,1.271552,1.276915,5.253334,234.926300
0.3730774,-0.041006,-0.089168,1.206788,1.210773,4.649452,245.303696
0.3780517,0.013164,-0.088380,1.183877,1.187244,4.316292,278.471588
0.3830261,0.200974,0.015220,1.198087,1.214922,9.549255,4.330777
0.3880005,0.433605,0.075040,1.206454,1.284202,20.039274,9.818441
0.3929748,0.579338,0.114959,1.276456,1.406481,24.830618,11.223495
0.3979492,0.517985,0.057203,1.293965,1.394965,21.936716,6.301798
0.4029236,0.388511,-0.030210,1.239896,1.299690,17.447287,355.553772
0.4078979,0.552371,0.065975,0.876094,1.037790,32.414509,6.811139
0.4128723,0.648285,0.070365,0.675152,0.938646,44.004646,6.194611
0.4178467,0.089487,-0.294322,1.061911,1.105571,16.155796,286.911621
0.4228210,-0.330077,-0.679811,1.661590,1.825370,24.456497,244.101486
0.4277954,0.904860,-0.041067,1.027165,1.369499,41.407013,357.401459
0.4327698,0.096634,-0.009295,1.219085,1.222945,4.553028,354.505615
0.4377441,-0.066359,-0.038825,1.078488,1.081225,4.077559,210.330780
0.4427185,-0.144115,-0.031247,1.136557,1.146084,7.392606,192.233505
0.4476928,-0.110839,-0.001275,1.067477,1.073217,5.928273,180.659286
0.4526672,-0.084196,-0.010085,1.114386,1.117608,4.351452,186.830673
0.4576416,-0.082712,-0.018584,1.086821,1.090122,4.460146,192.663361
0.4626160,-0.132310,0.008729,1.039624,1.048046,7.268468,176.225403
0.4675903,-0.117393,-0.006719,0.997061,1.003971,6.725929,183.275986
0.4725647,-0.097760,-0.033751,1.023280,1.028493,5.771256,199.046982
0.4775391,-0.110594,-0.093765,1.042804,1.052835,7.915718,220.292084
0.4825134,-0.145416,-0.081792,1.033644,1.047022,9.169026,209.356567
0.4874878,-0.164622,-0.023171,0.995249,1.009039,9.483071,188.011993
0.4924621,-0.109344,-0.009812,0.957082,0.963358,6.543587,185.127548
0.4974365,-0.093698,-0.012839,1.015357,1.019751,5.321339,187.802124
0.5024109,-0.107922,-0.041812,1.007016,1.013646,6.556371,201.177551
0.5073853,-0.109143,-0.014540,1.016212,1.022160,6.183930,187.588333
0.5123596,-0.097966,0.020602,1.014244,1.019173,5.636977,168.124039
0.5173340,-0.044719,-0.010481,0.977934,0.979012,2.689045,193.190079
0.5223083,-0.011723,0.003181,1.002628,1.002702,0.694080,164.819519
0.5272827,-0.062373,-0.036070,1.015467,1.018020,4.058592,210.040970
0.5322571,-0.135477,-0.004848,1.051312,1.060016,7.347561,182.049561
0.5372314,-0.150283,0.054697,0.979292,0.992265,9.275042,160.000565
0.5422058,-0.095102,0.044795,0.911074,0.917119,6.581923,154.778702
0.5471801,-0.074841,0.078949,0.921601,0.927999,6.731962,133.469940
0.5521545,-0.092181,0.014965,0.987363,0.991770,5.403124,170.778961
0.5571289,-0.115184,0.006732,0.919593,0.926803,7.151517,176.655182
0.5621033,-0.088860,0.028928,0.904711,0.909524,5.897376,161.967651
0.5670776,-0.018629,0.007315,0.881087,0.881314,1.301159,158.561584
0.5720520,-0.035075,0.032126,0.897105,0.898365,3.034994,137.512802
0.5770264,-0.079851,-0.015550,0.860089,0.863927,5.403233,191.019455
0.5820007,-0.062790,0.013198,0.926096,0.928316,3.963238,168.129730
0.5869751,-0.100182,0.055891,0.971780,0.978527,6.732603,150.843002
0.5919494,-0.086736,0.043673,0.919883,0.924994,6.026297,153.273651
0.5969238,-0.069293,0.065330,0.922633,0.927535,5.893186,136.686279
0.6018981,-0.069139,0.032829,0.925165,0.928325,4.729198,154.600433
0.6068726,-0.060632,0.030331,0.939274,0.941718,4.128345,153.423782
0.6118469,-0.091568,0.047604,0.943030,0.948661,6.245478,152.531235
0.6168213,-0.084759,0.052093,0.882566,0.888156,6.431511,148.424957
0.6217957,-0.092617,0.038453,0.858418,0.864256,6.663208,157.452316
0.6267700,-0.069798,-0.034164,0.889502,0.892890,4.992928,206.079865
0.6317444,-0.045344,-0.059988,0.989557,0.992410,4.345642,232.915115
0.6367187,-0.096099,-0.017855,1.024471,1.029124,5.450034,190.525284
0.6416931,-0.121910,0.032286,0.909206,0.917911,7.896948,165.166580
0.6466674,-0.100963,0.073542,0.873674,0.882558,8.136390,143.930084
0.6516418,-0.057599,0.049595,0.999662,1.002548,4.348075,139.270386
0.6566162,-0.006212,0.055639,1.160811,1.162161,2.761233,96.370956
0.6615906,-0.030994,0.081603,1.169526,1.172779,4.268474,110.797302
0.6665649,-0.038614,0.090165,1.034639,1.039278,5.415550,113.183197
0.6715393,-0.107547,0.080066,0.926191,0.935846,8.237092,143.333359
0.6765137,-0.126891,0.005018,0.901042,0.909946,8.022233,177.735443
0.6814880,-0.092012,0.006586,0.924888,0.929477,5.695743,175.906052
0.6864624,-0.051242,0.001285,0.969955,0.971308,3.025045,178.563736
0.6914368,-0.011999,0.008458,0.985596,0.985706,0.853404,144.817993
0.6964111,-0.047218,0.090283,0.989686,0.994916,5.877732,117.609558
0.7013854,-0.092175,0.075592,0.938968,0.946504,7.235327,140.644897
0.7063599,-0.025585,0.099501,1.009682,1.014896,5.809946,104.420410
0.7113342,-0.005144,0.097131,1.080425,1.084794,5.144300,93.031425
0.7163086,0.020712,0.026175,1.014989,1.015538,1.883567,51.645424
0.7212829,-0.063317,0.081484,0.986402,0.991785,5.972285,127.848770
0.7262573,-0.128292,0.064148,0.958538,0.969211,8.510593,153.434387
0.7312316,-0.049091,0.034260,0.969810,0.971656,3.532192,145.089325
0.7362061,-0.061410,0.080903,1.017046,1.022105,5.703102,127.200691
0.7411804,-0.062077,0.009875,0.988390,0.990387,3.638896,170.960968
0.7461548,-0.038789,0.098089,0.985953,0.991579,6.106439,111.576424
0.7511292,-0.082704,0.123234,0.927094,0.938898,9.094983,123.866104
0.7561035,-0.075260,0.036103,0.905545,0.909383,5.266521,154.372284
0.7610779,-0.060864,0.025881,1.014170,1.016324,3.731139,156.963654
0.7660522,-0.041284,0.038640,0.976009,0.977645,3.315761,136.894897
0.7710266,0.014794,0.066817,0.926213,0.928738,4.225727,77.515686
0.7760009,-0.081719,0.115950,0.934023,0.944733,8.635722,125.175507
0.7809753,-0.086009,0.099787,0.973634,0.982506,7.705661,130.758911
0.7859496,-0.062071,0.110510,0.989827,0.997909,7.297105,119.321899
0.7909241,-0.066044,0.172714,1.034484,1.050880,10.134382,110.926262
0.7958984,-0.100806,0.122887,1.005982,1.018461,8.978441,129.362549
0.8008728,-0.076135,0.084258,0.976754,0.983333,6.631612,132.100952
0.8058472,-0.049670,0.056361,0.913824,0.916907,4.699655,131.388916
0.8108215,-0.048783,0.023881,0.897565,0.899207,3.462945,153.917053
0.8157959,-0.071556,0.055042,0.953376,0.957640,5.409323,142.431946
0.8207702,-0.015036,0.065619,0.971358,0.973688,3.964473,102.906303
0.8257446,0.025550,0.077838,0.975539,0.978973,4.800365,71.828217
0.8307189,-0.001947,0.127740,0.969072,0.977456,7.510108,90.873413
0.8356934,0.004481,0.139623,0.969266,0.979281,8.201260,88.161728
0.8406677,0.031703,0.137349,0.968938,0.979138,8.277303,77.002686
0.8456421,0.023924,0.108770,0.944222,0.950767,6.726891,77.595222
0.8506164,0.000686,0.072390,0.926114,0.928939,4.469622,89.457100
0.8555908,-0.016419,0.096385,0.959246,0.964216,5.819956,99.667465
0.8605652,0.006065,0.079105,0.946264,0.949584,4.792564,85.615944
0.8655395,0.043085,0.059982,0.937202,0.940108,4.505674,54.310120
0.8705139,0.023929,0.093597,0.962596,0.967432,5.731042,75.659019
0.8754882,0.008217,0.117334,0.932177,0.939568,7.191538,85.993896
0.8804626,0.040883,0.126659,0.934180,0.943613,8.108400,72.110947
0.8854370,0.045409,0.057719,0.995323,0.998028,4.219975,51.806786
0.8904114,0.123885,0.063575,1.038130,1.047427,7.639565,27.165846
0.8953857,0.098656,0.062643,0.931668,0.938969,7.149569,32.414165
0.9003601,0.056003,0.110241,0.969117,0.976973,7.271167,63.069111
0.9053344,0.066123,0.114119,1.026025,1.034468,7.325015,59.911076
0.9103088,0.033845,0.075452,1.040256,1.043538,4.545235,65.841095
0.9152832,0.064952,0.119631,1.115142,1.123420,6.959705,61.501041
0.9202576,0.012711,0.098551,1.052474,1.057154,5.393432,82.650604
0.9252319,-0.041997,0.106998,0.957107,0.963985,6.848222,111.429955
0.9302062,-0.004788,0.081404,0.971675,0.975091,4.797099,93.365883
0.9351807,-0.017514,0.009064,0.901549,0.901764,1.253045,152.638641
0.9401550,-0.006999,0.045139,0.976939,0.978006,2.677007,98.814400
0.9451294,-0.025061,0.055171,0.980533,0.982404,3.536347,114.429596
0.9501037,-0.010619,0.112349,1.042846,1.048934,6.176126,95.399414
0.9550781,-0.013131,0.107185,1.025420,1.031090,6.011609,96.984367
0.9600524,0.001557,0.143319,1.065519,1.075116,7.661114,89.377579
0.9650269,-0.025498,0.144545,1.014220,1.024785,8.234613,100.004250
0.9700012,-0.036649,0.085146,1.076889,1.080872,4.919840,113.288345
0.9749756,-0.026536,0.036296,1.090688,1.091614,2.360657,126.170189
0.9799500,-0.056151,-0.003394,1.088502,1.089955,2.958367,183.458939
0.9849243,-0.091637,-0.010953,1.082956,1.086881,4.870977,186.816238
0.9898987,-0.109549,0.010868,1.074122,1.079749,5.851830,174.334518
0.9948730,-0.115555,0.053484,1.091423,1.098826,6.654373,155.163315
0.9998474,-0.158262,0.093702,1.044669,1.060735,9.985010,149.371475
1.0048218,-0.143571,0.119624,1.076071,1.092178,9.852013,140.198883
1.0097961,-0.117961,0.089291,1.103800,1.113670,7.633964,142.875900
1.0147705,-0.088926,0.082086,1.119141,1.125665,6.171776,137.290192
1.0197449,-0.107847,0.053910,1.052139,1.059025,6.537381,153.440903
1.0247192,-0.186661,0.048548,1.046031,1.063664,10.447058,165.421112
1.0296936,-0.146197,0.065577,1.073671,1.085561,8.487926,155.841217
1.0346680,-0.040172,0.077475,1.104585,1.108027,4.517353,117.407677
1.0396423,-0.013710,0.115453,1.138926,1.144845,5.828673,96.771904
1.0446167,-0.096686,0.113789,1.107384,1.117405,7.679409,130.354263
1.0495911,-0.104030,0.117326,1.165263,1.175766,7.664008,131.562653
1.0545654,-0.129499,0.039368,1.078135,1.086598,7.155548,163.090622
1.0595398,-0.147880,0.048654,1.092638,1.103673,8.108884,161.788254
1.0645142,-0.121210,0.062583,1.047086,1.055934,7.422591,152.691940
1.0694885,-0.077837,0.056716,1.074320,1.078628,5.122658,143.921127
1.0744628,-0.073168,0.058108,1.081700,1.085728,4.936815,141.544266
1.0794373,-0.106524,0.076824,1.126668,1.134297,6.649007,144.201065
1.0844116,-0.030763,0.126142,1.146265,1.153595,6.462473,103.705627
1.0893860,-0.032051,0.084605,1.014834,1.018859,5.094469,110.748466
1.0943602,-0.049388,0.117644,1.082934,1.090424,6.719569,112.773209
1.0993346,-0.075224,0.102410,1.041079,1.048805,6.958775,126.298706
1.1043091,-0.069382,0.060149,1.081876,1.085766,4.851351,139.077209
1.1092834,-0.061794,0.038545,1.047476,1.050005,3.977344,148.045456
1.1142578,-0.006637,0.023297,1.114850,1.115113,1.244898,105.901428
1.1192321,0.012703,0.075988,1.055084,1.057893,4.176311,80.509346
1.1242065,-0.096880,0.127577,0.939742,0.953298,9.673880,127.212601
1.1291809,-0.144576,0.157365,0.986253,1.009138,12.225549,132.574677
1.1341553,-0.068095,0.116667,1.082305,1.090703,7.114443,120.270973
1.1391295,-0.020432,0.065168,1.094027,1.096157,3.572154,107.407814
1.1441040,-0.073692,0.036658,1.028464,1.031752,4.575516,153.551651
1.1490784,-0.116942,0.042613,1.031202,1.038686,6.882164,159.978714
1.1540527,-0.086639,0.041067,1.015431,1.019948,5.394050,154.639282
1.1590270,-0.056375,0.049247,0.991420,0.994242,4.317835,138.861115
1.1640013,-0.093920,0.094996,1.007225,1.016045,7.554943,134.673553
1.1689758,-0.116342,0.123378,1.054418,1.067968,9.136542,133.318619
1.1739502,-0.064994,0.107799,1.099687,1.106868,6.529967,121.086395
1.1789246,-0.024111,0.081318,1.042472,1.045917,4.651390,106.515068
1.1838988,-0.065677,0.089302,0.957054,0.963453,6.606933,126.332367
1.1888733,-0.137362,0.106171,0.924827,0.940981,10.631934,142.298584
1.1938477,-0.110431,0.074742,0.945714,0.955068,8.025878,145.909180
1.1988220,-0.038057,0.043423,0.980370,0.982069,3.370575,131.231949
1.2037963,-0.037743,0.074301,0.986049,0.989564,4.830956,116.928993
1.2087708,-0.077954,0.121226,0.965685,0.976381,8.488620,122.742844
1.2137451,-0.053026,0.123108,0.998360,1.007318,7.646935,113.303001
1.2187195,-0.041658,0.074751,0.962092,0.965891,5.082880,119.130264
1.2236938,-0.061083,0.077964,0.962772,0.967853,5.873529,128.077881
1.2286681,-0.114376,0.085636,0.949924,0.960610,8.553959,143.176880
1.2336426,-0.055624,0.068128,1.013261,1.017071,4.960845,129.230301
1.2386169,0.003539,0.019976,1.007682,1.007886,1.153349,79.954865
1.2435913,-0.019336,0.035593,0.937837,0.938711,2.473143,118.512657
1.2485656,-0.082335,0.101136,0.919912,0.929110,8.068862,129.149246
1.2535400,-0.083970,0.118148,0.972187,0.982933,8.480009,125.402237
1.2585144,0.002532,0.071256,1.053206,1.055617,3.872875,87.964722
1.2634888,-0.005635,0.119305,0.955790,0.963223,7.122903,92.704346
1.2684630,-0.038813,0.141826,0.903722,0.915606,9.241375,105.305084
1.2734374,-0.039234,0.145960,0.950697,0.962636,9.033267,105.045517
1.2784119,0.025308,0.013423,1.034826,1.035222,1.585849,27.941097
1.2833862,-0.026820,-0.063605,1.040729,1.043015,3.794676,247.136230
1.2883606,-0.031865,-0.041594,1.008561,1.009921,2.974009,232.544647
1.2933348,-0.050958,0.039083,0.969253,0.971379,3.790701,142.512558
1.2983093,-0.051376,0.062819,1.010801,1.014053,4.590219,129.277588
1.3032837,-0.008121,0.123042,1.036554,1.043863,6.784112,93.776093
1.3082581,-0.035364,0.184197,1.000158,1.017593,10.621397,100.868050
1.3132323,-0.043415,0.196604,1.007805,1.027720,11.297873,102.452568
1.3182068,-0.005097,0.135385,1.025541,1.034452,7.525535,92.156128
1.3231812,0.013624,0.024293,0.983663,0.984057,1.621844,60.715103
1.3281555,-0.013702,-0.033697,0.954951,0.955644,2.181398,247.872391
1.3331298,-0.049094,0.009790,0.906724,0.908104,3.160068,168.722534
1.3381041,-0.031452,0.068511,0.869175,0.872438,4.956973,114.659302
1.3430786,-0.036285,0.082517,0.928772,0.933136,5.543549,113.736427
1.3480530,-0.065375,0.070624,1.043619,1.048047,5.268642,132.789474
1.3530273,-0.061463,0.063938,1.130594,1.134067,4.485283,133.869461
1.3580016,-0.060369,0.046033,1.095320,1.097948,3.964917,142.673691
1.3629761,-0.077210,0.048879,0.974106,0.978383,5.359280,147.663300
1.3679504,-0.137838,0.087131,0.878474,0.893480,10.515898,147.702011
1.3729248,-0.120759,0.069296,0.955494,0.965585,8.290459,150.151199
1.3778991,-0.074319,0.029164,1.065527,1.068514,4.284914,158.573792
1.3828734,-0.052155,0.039282,1.100143,1.102079,3.396498,143.013535
1.3878479,-0.111157,0.055331,0.977763,0.985616,7.237333,153.537018
1.3928223,-0.123176,0.066355,0.937736,0.948116,8.486052,151.688766
1.3977965,-0.107412,0.024719,0.878748,0.885633,7.149130,167.040054
1.4027709,-0.057500,0.010918,0.985887,0.987623,3.397362,169.249115
1.4077454,-0.100803,0.018052,1.020320,1.025446,5.731418,169.846786
1.4127197,-0.106847,0.034252,1.047465,1.053458,6.114139,162.225647
1.4176941,-0.117906,0.025004,0.979555,0.986942,7.014646,168.027069
1.4226683,-0.133815,0.042283,0.914090,0.924800,8.728254,162.464554
1.4276428,-0.118401,0.024742,0.938842,0.946602,7.341416,168.196762
1.4326172,-0.112102,0.015523,0.972137,0.978703,6.640212,172.116135
1.4375916,-0.039055,-0.018516,1.026115,1.027025,2.412002,205.365295
1.4425658,-0.034331,-0.030315,0.992020,0.993077,2.643380,221.445129
1.4475402,-0.086076,-0.015900,0.980915,0.984812,5.099274,190.465485
1.4525146,-0.083181,-0.035002,0.953848,0.958108,5.404792,202.820862
1.4574890,-0.009627,-0.052938,1.019357,1.020776,3.021483,259.693512
1.4624633,-0.040195,-0.032507,0.960221,0.961612,3.081658,218.963242
1.4674376,-0.083464,-0.004652,0.971627,0.975216,4.917331,183.190353
1.4724121,-0.115052,-0.012129,0.945911,0.952960,6.972939,186.018112
1.4773865,-0.042400,-0.048589,0.972063,0.974199,3.795450,228.891296
1.4823608,-0.021022,-0.053431,0.993025,0.994684,3.309201,248.523422
1.4873351,-0.077793,-0.039368,0.936765,0.940814,5.317361,206.842072
1.4923096,-0.061835,-0.011278,0.990673,0.992665,3.630330,190.336929
1.4972839,-0.010888,-0.031378,1.010852,1.011397,1.881904,250.863297
1.5022583,0.010229,-0.057595,1.024607,1.026275,3.267525,280.070465
1.5072325,-0.054322,-0.064328,0.994579,0.998136,4.838817,229.820511
1.5122069,-0.028108,-0.016736,1.029513,1.030032,1.820052,210.770798
1.5171814,0.019900,-0.005665,0.967208,0.967429,1.225411,344.110229
1.5221558,0.033299,0.026428,1.000560,1.001462,2.433009,38.438160
1.5271301,-0.014632,0.016023,0.973892,0.974133,1.276409,132.402710
1.5321044,-0.039555,0.010580,0.982034,0.982888,2.387533,165.025116
1.5370789,-0.008997,0.017384,0.964435,0.964633,1.162643,117.363266
1.5420532,0.023630,0.043625,0.918495,0.919834,3.091932,61.557270
1.5470276,-0.002652,0.048172,0.876626,0.877953,3.150078,93.151138
1.5520018,-0.022135,0.022652,0.892155,0.892717,2.033169,134.339401
1.5569762,0.021225,-0.007281,0.920517,0.920791,1.396477,341.066437
1.5619507,0.056067,0.002165,0.957081,0.958724,3.355147,2.211511
1.5669250,0.064535,0.036778,0.929028,0.931993,4.571233,29.678658
1.5718993,0.013854,0.059682,0.917946,0.919988,3.818596,76.931137
1.5768737,0.006331,0.054666,0.971254,0.972812,3.242867,83.394234
1.5818481,0.031525,0.018287,0.973285,0.973967,2.144571,30.117033
1.5868225,0.001252,0.024711,0.967074,0.967391,1.465536,87.099281
1.5917969,-0.036649,0.050324,0.898785,0.900938,3.962348,126.064209
1.5967711,0.005782,0.065084,0.939596,0.941865,3.977984,84.923622
1.6017456,0.018220,0.018003,0.987975,0.988307,1.485035,44.655560
1.6067200,0.029440,0.005769,1.052223,1.052651,1.633147,11.087379
1.6116943,-0.039734,-0.021846,0.999651,1.000679,2.597064,208.802612
1.6166686,-0.057472,0.016533,0.942701,0.944596,3.629844,163.951233
1.6216429,0.000389,0.066723,0.928859,0.931252,4.108754,89.666092
1.6266174,-0.069315,0.034328,0.887400,0.890765,4.981614,153.652908
1.6315918,-0.007553,0.037805,1.138548,1.139201,1.939368,101.298599
1.6365660,-0.044540,-0.039620,1.060899,1.062573,3.216072,221.654388
1.6415404,0.005461,-0.051247,1.044572,1.045843,2.824523,276.082764
1.6465149,-0.005668,-0.019382,0.983246,0.983454,1.176696,253.699371
1.6514893,-0.058013,0.024582,0.995595,0.997586,3.621149,157.035980
1.6564636,-0.070915,0.031653,1.024935,1.027873,4.333004,155.946396
1.6614379,-0.021907,-0.007452,1.041035,1.041292,1.273339,198.786926
1.6664124,-0.027265,-0.021033,1.027787,1.028364,1.918977,217.646866
1.6713867,-0.049058,-0.027278,1.003181,1.004750,3.202591,209.075119
1.6763611,-0.052158,-0.027696,1.005943,1.007675,3.359812,207.968277
1.6813353,-0.074725,-0.040612,0.926439,0.930334,5.245085,208.523819
1.6863097,-0.077375,-0.049047,1.004937,1.009104,5.208684,212.370316
1.6912842,-0.082505,-0.077649,1.018996,1.025275,6.344368,223.263245
1.6962585,-0.075451,-0.096147,1.043546,1.050678,6.679905,231.877258
1.7012328,-0.076348,-0.074497,1.034213,1.039700,5.888860,224.296982
1.7062072,-0.113217,-0.039903,0.972879,0.980257,7.034138,199.414917
1.7111816,-0.119255,-0.024871,1.011746,1.019054,6.865757,191.780518
1.7161560,-0.091736,-0.037884,1.049235,1.053919,5.403777,202.439041
1.7211304,-0.079697,-0.031219,1.027599,1.031158,4.761480,201.391327
1.7261046,-0.083590,-0.052833,1.045952,1.050616,5.400875,212.294937
1.7310790,-0.077982,-0.073398,1.071923,1.077259,5.705198,223.265579
1.7360535,-0.104537,-0.077748,1.026747,1.034979,7.231394,216.639511
1.7410278,-0.120919,-0.049307,1.039550,1.047719,7.159824,202.184143
1.7460021,-0.115531,-0.019888,1.052523,1.059032,6.355422,189.767273
1.7509764,-0.137993,-0.011607,1.072335,1.081240,7.358421,184.807846
1.7559509,-0.150900,-0.013839,1.058417,1.069210,8.147676,185.239792
1.7609253,-0.135897,-0.014400,1.043639,1.052548,7.460036,186.048737
1.7658995,-0.122937,0.021991,1.048857,1.056266,6.790267,169.858292
1.7708739,-0.113389,0.042908,1.065367,1.072243,6.492201,159.272659
1.7758484,-0.126102,-0.028278,1.025307,1.033419,7.183896,192.639206
1.7808228,-0.131397,-0.046171,1.024432,1.033856,7.741972,199.360947
1.7857971,-0.109160,-0.027862,0.999735,1.006063,6.429529,194.318665
1.7907714,-0.078682,0.041463,0.991683,0.995663,5.124800,152.211914
1.7957457,-0.091766,0.060847,1.013160,1.019126,6.202322,146.452927
1.8007202,-0.109089,0.029048,1.003359,1.009690,6.419457,165.089478
1.8056946,-0.094387,0.018423,1.054908,1.059282,5.208835,168.955780
1.8106688,-0.082579,-0.007962,1.054916,1.058173,4.496754,185.507401
1.8156432,-0.021655,0.029055,1.057604,1.058224,1.962341,126.696762
1.8206177,-0.096236,0.050695,0.946989,0.953215,6.552331,152.220932
1.8255920,-0.135953,0.046414,0.989756,1.000127,8.258447,161.150131
1.8305664,-0.118784,-0.001139,1.022515,1.029392,6.626553,180.549179
1.8355407,-0.063412,-0.025574,1.110123,1.112226,3.524534,201.964539
1.8405151,-0.037008,-0.012324,1.051337,1.052060,2.124767,198.417603
1.8454895,-0.064225,0.033958,0.999784,1.002420,4.156097,152.133026
