Keuwl Accelerometer Data File
2019-04-14 18-30-09

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.0396423,-0.019880,0.823681,0.378136,0.906550,65.347351,91.382599
1.0446167,0.018953,0.795163,0.363915,0.874687,65.414444,88.634598
1.0495911,0.033772,0.780821,0.360646,0.860748,65.229095,87.523422
1.0545654,0.022775,0.779620,0.390927,0.872439,63.379116,88.326721
1.0595398,0.002184,0.777652,0.417512,0.882646,61.769276,89.839104
1.0645142,-0.016400,0.771952,0.425641,0.881674,61.133881,91.217094
1.0694885,-0.058553,0.767946,0.404926,0.870135,62.266502,94.360123
1.0744628,-0.222545,0.705906,0.354517,0.820678,64.406670,107.498047
1.0794373,-0.151854,0.744559,0.401135,0.859265,62.170959,101.527451
1.0844116,0.012706,0.806434,0.452842,0.924967,60.687225,89.097313
1.0893860,-0.046451,0.758660,0.447621,0.882093,59.505672,93.503746
1.0943602,-0.021689,0.809997,0.330685,0.875168,67.799240,91.533813
1.0993346,-0.048662,0.812217,0.408819,0.910603,63.323399,93.428619
1.1043091,-0.029987,0.811963,0.481632,0.944539,59.342018,92.115067
1.1092834,-0.030505,0.796664,0.463601,0.922242,59.821922,92.192848
1.1142578,-0.032549,0.808678,0.391698,0.899137,64.174110,92.304886
1.1192321,-0.053891,0.820291,0.385133,0.907805,64.897034,93.758789
1.1242065,-0.060617,0.783683,0.448269,0.904864,60.303883,94.422943
1.1291809,-0.005489,0.799658,0.491602,0.938699,58.418858,90.393288
1.1341553,-0.027411,0.815763,0.439170,0.926872,61.717487,91.924538
1.1391295,-0.067602,0.818286,0.399556,0.913131,64.051224,94.722725
1.1441040,-0.062720,0.805233,0.397579,0.900224,63.791130,94.453781
1.1490784,-0.040426,0.788798,0.404429,0.887356,62.885563,92.933823
1.1540527,-0.018180,0.772634,0.416666,0.878012,61.669544,91.347908
1.1590270,-0.000221,0.764307,0.425352,0.874693,60.903210,90.016556
1.1640013,0.012423,0.739456,0.383926,0.833275,62.564941,89.037491
1.1689758,0.033174,0.730366,0.335762,0.804531,65.333336,87.399330
1.1739502,0.003279,0.712662,0.418943,0.826687,59.550823,89.736389
1.1789246,-0.038032,0.729445,0.445933,0.855799,58.595810,92.984589
1.1838988,-0.062780,0.761160,0.376621,0.851557,63.750950,94.715073
1.1888733,-0.055786,0.781575,0.334199,0.851857,66.901207,94.082611
1.1938477,-0.044910,0.770510,0.340955,0.843773,66.166245,93.335770
1.1988220,-0.045994,0.742360,0.339332,0.817532,65.476402,93.545326
1.2037963,-0.030164,0.734957,0.330400,0.806372,65.811714,92.350243
1.2087708,-0.071491,0.799881,0.353038,0.877244,66.269196,95.107338
1.2137451,-0.102055,0.844046,0.327213,0.910987,68.949821,96.894264
1.2187195,-0.035839,0.806997,0.320355,0.868997,68.367661,92.542831
1.2236938,-0.012779,0.800928,0.386582,0.889435,64.237724,90.914124
1.2286681,-0.019216,0.771731,0.399902,0.869401,62.614605,91.426346
1.2336426,-0.021958,0.791452,0.337719,0.860774,66.899651,91.589203
1.2386169,-0.010137,0.814693,0.351277,0.887256,66.677010,90.712860
1.2435913,-0.001450,0.819518,0.447160,0.933576,61.381477,90.101349
1.2485656,-0.015221,0.814407,0.451215,0.931175,61.015972,91.070747
1.2535400,-0.021305,0.798046,0.386607,0.887015,64.160477,91.529213
1.2585144,-0.005744,0.765483,0.373189,0.851626,64.010445,90.429939
1.2634888,0.010813,0.782836,0.372425,0.866978,64.559921,89.208618
1.2684630,0.004749,0.796426,0.358210,0.873288,65.783531,89.658379
1.2734374,-0.011499,0.809095,0.377264,0.892802,65.003586,90.814262
1.2784119,-0.028197,0.795028,0.427736,0.903229,61.734158,92.031227
1.2833862,-0.019000,0.795355,0.391526,0.886703,63.797047,91.368431
1.2883606,-0.030418,0.796386,0.370249,0.878772,65.081711,92.187355
1.2933348,-0.045290,0.797451,0.403656,0.894940,63.189392,93.250496
1.2983093,-0.031275,0.805502,0.390543,0.895732,64.150810,92.223495
1.3032837,-0.013395,0.834300,0.377387,0.915781,65.663651,90.919853
1.3082581,-0.034574,0.826127,0.415261,0.925270,63.333248,92.396477
1.3132323,-0.042306,0.812013,0.409864,0.910573,63.248840,92.982437
1.3181921,-0.008339,0.777826,0.435712,0.891588,60.745319,90.614212
1.3231664,0.057917,0.812494,0.267947,0.857494,71.791481,85.922714
1.3281407,0.006567,0.799305,0.347368,0.871549,66.511528,89.529274
1.3331151,-0.050603,0.785730,0.440951,0.902424,60.749466,93.684898
1.3380896,0.000591,0.795028,0.415391,0.897006,62.413593,89.957405
1.3430640,-0.008256,0.784723,0.394730,0.878448,63.298065,90.602798
1.3480382,-0.031693,0.794728,0.405901,0.892946,62.963123,92.283730
1.3530126,-0.026886,0.779035,0.400858,0.876530,62.785454,91.976578
1.3579869,-0.020396,0.789685,0.385155,0.878842,64.007561,91.479538
1.3629614,-0.030986,0.784336,0.390107,0.876542,63.573326,92.262337
1.3679357,-0.030552,0.789663,0.390925,0.881660,63.679188,92.215645
1.3729100,-0.037473,0.785731,0.413053,0.888476,62.296242,92.730507
1.3778844,0.000963,0.801735,0.427192,0.908445,61.949810,89.931190
1.3828589,0.071234,0.802360,0.412292,0.904898,62.895000,84.926544
1.3878331,0.038444,0.779743,0.375617,0.866351,64.306206,87.177406
1.3928075,-0.034159,0.771384,0.352721,0.848889,65.448639,92.535545
1.3977818,-0.067834,0.774985,0.427434,0.887639,61.213921,95.002319
1.4027563,-0.043817,0.787462,0.417067,0.892167,62.129372,93.184807
1.4077307,-0.011806,0.791813,0.366962,0.872793,65.137268,90.854202
1.4127049,-0.017492,0.778620,0.376214,0.864923,64.216736,91.286987
1.4176793,-0.013630,0.764621,0.390941,0.858875,62.923618,91.021255
1.4226537,0.003229,0.777139,0.368710,0.860176,64.618378,89.761932
1.4276282,-0.024878,0.778640,0.396086,0.873947,63.049843,91.829979
1.4326024,-0.059416,0.773229,0.443667,0.893450,60.226204,94.394051
1.4375768,-0.048298,0.792647,0.375727,0.878517,64.679375,93.486847
1.4425511,-0.063249,0.808255,0.329232,0.875026,67.898163,94.474457
1.4475256,-0.079563,0.790433,0.391462,0.885640,63.767784,95.747917
1.4525000,-0.060931,0.756603,0.417627,0.866356,61.180595,94.604225
1.4574742,-0.068042,0.773831,0.311324,0.836879,68.160583,95.025055
1.4624486,-0.063168,0.799763,0.283308,0.850808,70.549828,94.516014
1.4674230,-0.033549,0.793185,0.412599,0.894710,62.538425,92.421982
1.4723974,-0.041494,0.804354,0.446213,0.920768,61.013103,92.953102
1.4773717,-0.094125,0.798249,0.352326,0.877607,66.330429,96.724968
1.4823461,-0.142838,0.798990,0.321626,0.873058,68.383629,100.135910
1.4873204,-0.111403,0.768387,0.338938,0.847176,66.416840,98.249443
1.4922949,-0.062606,0.789231,0.310744,0.850510,68.570122,94.535522
1.4972692,0.004393,0.788921,0.347675,0.862145,66.217407,89.680992
1.5022435,0.094195,0.787148,0.445683,0.909455,60.655823,83.176056
1.5072179,0.109924,0.756579,0.436826,0.880518,60.257622,81.733299
1.5121924,0.080890,0.792119,0.323360,0.859394,67.897453,84.169235
1.5171667,0.006355,0.812766,0.316311,0.872171,68.735672,89.551979
1.5221410,-0.047336,0.793662,0.407494,0.893416,62.863781,93.413254
1.5271153,-0.034938,0.781259,0.442587,0.898593,60.492767,92.560577
1.5320897,0.003940,0.808086,0.400658,0.901967,63.627567,89.720650
1.5370642,-0.002999,0.816423,0.378679,0.899974,65.116989,90.210457
1.5420384,-0.024652,0.792378,0.363055,0.871940,65.393982,91.781982
1.5470128,-0.032070,0.783844,0.331368,0.851613,67.101128,92.342873
1.5519872,-0.050772,0.777733,0.349796,0.854286,65.829041,93.735115
1.5569617,-0.074311,0.780682,0.393958,0.877605,63.326756,95.437431
1.5619359,-0.080190,0.780167,0.418953,0.889164,61.889362,95.868599
1.5669103,-0.078394,0.779345,0.430054,0.893571,61.231289,95.744026
1.5718846,-0.066818,0.778044,0.432255,0.892559,61.034241,94.908501
1.5768591,-0.044843,0.797185,0.373573,0.881517,64.926277,93.219597
1.5818335,-0.044502,0.823990,0.331567,0.889313,68.109436,93.091454
1.5868077,-0.047562,0.816714,0.373644,0.899385,65.452705,93.332901
1.5917821,-0.035389,0.796629,0.397495,0.890995,63.504646,92.543617
1.5967565,-0.042269,0.796377,0.366864,0.877833,65.296661,93.038208
1.6017309,-0.051578,0.797801,0.392666,0.890693,63.841599,93.699043
1.6067052,-0.057000,0.783479,0.453262,0.906937,60.015049,94.161102
1.6116796,-0.033400,0.781152,0.417599,0.886399,61.893051,92.448311
1.6166539,-0.026554,0.790346,0.348611,0.864223,66.210289,91.924324
1.6216284,-0.043891,0.800296,0.364092,0.880320,65.569397,93.139168
1.6266026,-0.050494,0.797174,0.411472,0.898525,62.745590,93.624344
1.6315770,-0.041855,0.793787,0.390861,0.885789,63.815826,93.018318
1.6365514,-0.027873,0.804334,0.352074,0.878457,66.372643,91.984734
1.6415257,-0.013489,0.806532,0.362231,0.884244,65.817139,90.958145
1.6465002,-0.003116,0.776445,0.389987,0.868888,63.331055,90.229904
1.6514745,-0.048251,0.774982,0.375911,0.862690,64.167442,93.562691
1.6564488,-0.029304,0.813097,0.359560,0.889533,66.158257,92.064072
1.6614232,-0.004447,0.801099,0.409284,0.899607,62.937725,90.318054
1.6663977,-0.032264,0.771420,0.440833,0.889080,60.275475,92.394981
1.6713719,-0.048509,0.794606,0.396682,0.889443,63.513367,93.493469
1.6763463,-0.041326,0.810341,0.404884,0.906803,63.480923,92.919472
1.6813207,-0.021740,0.801222,0.421167,0.905434,62.279732,91.554276
1.6862952,-0.044423,0.787623,0.385316,0.877947,63.967354,93.228149
1.6912694,-0.053790,0.819389,0.343890,0.890254,67.276558,93.755875
1.6962438,-0.001241,0.828890,0.325211,0.890406,68.577675,90.085800
1.7012181,-0.053776,0.780594,0.384876,0.871979,63.807896,93.940941
1.7061925,-0.060355,0.762866,0.438507,0.881984,60.186218,94.523628
1.7111670,-0.040303,0.794540,0.431743,0.905163,61.511772,92.903824
1.7161412,-0.025767,0.827194,0.365858,0.904857,66.151062,91.784203
1.7211156,-0.057399,0.817362,0.364004,0.896591,66.047035,94.016953
1.7260900,-0.082284,0.810725,0.387478,0.902322,64.569031,95.795341
1.7310644,-0.051544,0.817019,0.355583,0.892533,66.521980,93.609879
1.7360387,-0.047514,0.807731,0.334601,0.875583,67.533264,93.366470
1.7410131,-0.058228,0.799697,0.387001,0.890324,64.235428,94.164474
1.7459874,-0.068604,0.796475,0.423286,0.904571,62.099277,94.922989
1.7509619,-0.054075,0.798470,0.406979,0.897837,63.045143,93.874313
1.7559363,-0.052804,0.787959,0.382820,0.877621,64.138199,93.833855
1.7609105,-0.043908,0.791269,0.367811,0.873681,65.102867,93.176140
1.7658849,-0.019544,0.810029,0.361980,0.887444,65.927612,91.382141
1.7708592,-0.054369,0.788817,0.418134,0.894441,62.129082,93.942825
1.7758337,-0.049293,0.790541,0.413955,0.893724,62.407520,93.567986
1.7808080,-0.014074,0.819580,0.333093,0.884794,67.885216,90.983765
1.7857823,-0.022552,0.832797,0.325196,0.894322,68.677155,91.551193
1.7907567,-0.063567,0.817341,0.398982,0.911742,64.048866,94.447136
1.7957312,-0.088294,0.800792,0.437201,0.916629,61.512569,96.291931
1.8007054,-0.071727,0.800876,0.376861,0.888016,64.888229,95.117805
1.8056798,-0.060464,0.792987,0.329664,0.860908,67.484940,94.360298
1.8106542,-0.060782,0.775272,0.357270,0.855794,65.324898,94.482841
1.8156285,-0.053807,0.770015,0.399667,0.869225,62.626011,93.997215
1.8206030,-0.058523,0.778575,0.426521,0.889676,61.353012,94.298668
1.8255773,-0.035798,0.799340,0.408281,0.898286,62.966549,92.564270
1.8305516,-0.048379,0.800279,0.384652,0.889238,64.369629,93.459442
1.8355260,-0.021551,0.786092,0.362087,0.865744,65.276573,91.570358
1.8405005,-0.039426,0.789467,0.384271,0.878907,64.073692,92.858940
1.8454747,-0.052317,0.793471,0.439683,0.908655,61.060654,93.772301
1.8504491,-0.017569,0.793541,0.413729,0.895091,62.469521,91.268295
1.8554235,-0.064196,0.809834,0.354838,0.886489,66.404747,94.532379
1.8603979,-0.064921,0.824597,0.342008,0.895067,67.535942,94.501617
1.8653722,-0.073465,0.812575,0.379689,0.899910,65.044228,95.166046
1.8703465,-0.035988,0.795949,0.376754,0.881347,64.692596,92.588806
1.8753209,-0.012285,0.782717,0.343449,0.854841,66.311180,90.899185
1.8802953,-0.059447,0.770362,0.381667,0.861778,63.711994,94.412636
1.8852698,-0.078229,0.754027,0.449571,0.881357,59.330196,95.923141
1.8902440,-0.037391,0.759656,0.427473,0.872473,60.662315,92.817879
1.8952184,-0.045932,0.789746,0.399130,0.886066,63.227322,93.328598
1.9001927,-0.065257,0.810618,0.388905,0.901447,64.442123,94.602516
1.9051672,-0.056786,0.827140,0.368689,0.907368,66.025642,93.927368
1.9101415,-0.077702,0.814416,0.371513,0.898518,65.576767,95.449959
1.9151158,-0.058257,0.808095,0.380813,0.895226,64.825150,94.123428
1.9200902,-0.044762,0.796675,0.380218,0.883889,64.522018,93.215858
1.9250647,-0.075174,0.765165,0.369407,0.852989,64.337212,95.611046
1.9300389,-0.044978,0.760007,0.394117,0.857300,62.631020,93.386902
1.9350133,-0.056052,0.753447,0.429276,0.868966,60.395653,94.254601
1.9399877,-0.034204,0.785859,0.368847,0.868788,64.877563,92.492188
1.9449620,-0.045535,0.799645,0.312993,0.859924,68.655304,93.259155
1.9499365,-0.042414,0.773381,0.361904,0.854922,64.955750,93.139053
1.9549108,-0.040850,0.780373,0.378538,0.868298,64.153999,92.996536
1.9598851,-0.054639,0.800850,0.354495,0.877504,66.172676,93.903046
1.9648595,-0.053900,0.791783,0.359026,0.871049,65.658325,93.894386
1.9698340,-0.055829,0.773429,0.376177,0.861869,64.121391,94.128670
1.9748082,-0.048809,0.767738,0.398757,0.866493,62.600246,93.637726
1.9797826,-0.054359,0.771253,0.415123,0.877561,61.768074,94.031639
1.9847569,-0.065854,0.789996,0.392320,0.884503,63.669464,94.765144
1.9897313,-0.065524,0.802247,0.374809,0.887905,65.031006,94.669312
1.9947057,-0.081176,0.795460,0.390359,0.889790,63.978466,95.826843
1.9996800,-0.096183,0.783935,0.363268,0.869349,65.300323,96.994827
2.0046544,-0.042695,0.769354,0.355863,0.848744,65.210770,93.176353
2.0096288,0.073768,0.761725,0.432776,0.879182,60.511551,84.468536
2.0146031,0.070556,0.757688,0.404039,0.861578,62.033699,84.679955
2.0195775,-0.038925,0.775423,0.323499,0.841099,67.380203,92.873718
2.0245519,-0.089741,0.808991,0.332648,0.879303,67.771065,96.329887
2.0295262,-0.099549,0.824074,0.411784,0.926593,63.614647,96.888023
2.0345006,-0.036324,0.830416,0.355835,0.904172,66.824593,92.504631
2.0394750,-0.028825,0.833130,0.265235,0.874806,72.350502,91.981575
2.0444493,-0.056937,0.774882,0.381670,0.865654,63.838409,94.202415
2.0494237,-0.008871,0.733179,0.470815,0.871377,57.295128,90.693176
2.0543981,-0.057131,0.736628,0.412087,0.845991,60.849472,94.434837
2.0593724,-0.023806,0.791987,0.402837,0.888869,63.050724,91.721703
2.0643468,-0.081536,0.759978,0.451473,0.887718,59.430859,96.123672
2.0693212,-0.032518,0.807296,0.388674,0.896578,64.309540,92.306625
2.0742955,-0.000910,0.834265,0.294322,0.884661,70.567589,90.062492
2.0792699,-0.034604,0.800366,0.318131,0.861969,68.341438,92.475632
2.0842443,-0.008228,0.805793,0.324864,0.868854,68.043663,90.585045
2.0892186,-0.016315,0.783311,0.390647,0.875470,63.498962,91.193192
2.0941930,-0.015414,0.768477,0.476303,0.904245,58.214474,91.149101
2.0991673,-0.073867,0.769186,0.412588,0.875975,61.900517,95.485481
2.1041417,-0.060942,0.844635,0.336448,0.911219,68.331970,94.126831
2.1091161,-0.029853,0.841577,0.416201,0.939344,63.699677,92.031609
2.1140904,-0.030039,0.814547,0.433160,0.923048,62.012985,92.111969
2.1190648,-0.070159,0.815742,0.337600,0.885625,67.591949,94.915726
2.1240392,-0.029020,0.832085,0.326802,0.894431,68.569351,91.997429
2.1290135,0.000961,0.787702,0.419027,0.892221,61.988754,89.930077
2.1339879,-0.049954,0.751493,0.442349,0.873447,59.572956,93.803047
2.1389623,-0.063250,0.793543,0.397730,0.889887,63.452190,94.557182
2.1439366,-0.073031,0.821912,0.406495,0.919843,63.773685,95.077660
2.1489110,-0.019981,0.806266,0.390847,0.896229,64.144539,91.419624
2.1538854,-0.040043,0.804721,0.349037,0.878070,66.577690,92.848694
2.1588597,-0.029547,0.826482,0.378751,0.909614,65.393349,92.047470
2.1638341,-0.043113,0.822360,0.413519,0.921484,63.336250,93.001068
2.1688085,-0.047184,0.792774,0.381765,0.881171,64.326149,93.406090
2.1737828,-0.013717,0.787618,0.348328,0.861314,66.145554,90.997780
2.1787574,-0.039679,0.812063,0.380689,0.897744,64.909424,92.797363
2.1837316,-0.084597,0.811768,0.414470,0.915373,63.077320,95.949493
2.1887059,-0.065947,0.784389,0.396326,0.881300,63.275181,94.805817
2.1936803,-0.012937,0.776347,0.389605,0.868720,63.353710,90.954651
2.1986547,-0.004111,0.796744,0.399853,0.891459,63.350086,90.295631
2.2036290,-0.054977,0.811052,0.365169,0.891166,65.809906,93.877831
2.2086034,-0.041567,0.797277,0.339923,0.867713,66.936859,92.984505
2.2135777,-0.009088,0.761252,0.413768,0.866482,61.476009,90.684006
2.2185521,-0.026646,0.779169,0.443197,0.896793,60.382843,91.958641
2.2235265,-0.068588,0.825812,0.354564,0.901324,66.834946,94.747841
2.2285008,-0.088252,0.833292,0.326280,0.899234,68.725166,96.045532
2.2334752,-0.009693,0.812880,0.345147,0.883173,66.995476,90.683212
2.2384496,-0.093376,0.765579,0.398144,0.867957,62.695839,96.953873
2.2434239,-0.037237,0.742815,0.432113,0.860164,59.843678,92.869812
2.2483983,-0.002451,0.760130,0.401930,0.859856,62.131828,90.184776
2.2533727,-0.032146,0.818669,0.283501,0.866963,70.912941,92.248642
2.2583470,-0.030238,0.832973,0.347770,0.903162,67.352661,92.078972
2.2633216,-0.103856,0.795848,0.472231,0.931215,59.528316,97.434944
2.2682958,-0.019485,0.795604,0.401314,0.891301,63.239872,91.402931
2.2732701,-0.067324,0.824670,0.269312,0.870139,71.970612,94.667122
2.2782445,-0.088330,0.793207,0.325717,0.862015,67.799118,96.354164
2.2832189,-0.040589,0.754433,0.418520,0.863699,61.015873,93.079582
2.2881932,-0.051040,0.760415,0.424148,0.872203,60.902653,93.840004
2.2931676,-0.068717,0.797257,0.381686,0.886580,64.499771,94.926285
2.2981420,-0.043941,0.811464,0.368827,0.892434,65.588814,93.099548
2.3031163,-0.092533,0.781858,0.380792,0.874566,64.188866,96.749542
2.3080909,-0.048114,0.783950,0.384447,0.874467,63.919365,93.512070
2.3130651,-0.032062,0.802662,0.356385,0.878809,66.075516,92.287445
2.3180394,-0.037729,0.817771,0.302807,0.872849,69.701096,92.641518
2.3230138,-0.035245,0.795950,0.331763,0.863044,67.392891,92.535393
2.3279881,-0.056968,0.756677,0.445801,0.880082,59.566051,94.305489
2.3329625,-0.044003,0.762208,0.483817,0.903868,57.637486,93.304085
2.3379369,-0.073371,0.798750,0.402928,0.897628,63.328075,95.248322
2.3429112,-0.052717,0.825561,0.307626,0.882589,69.601410,93.653694
2.3478856,-0.022664,0.830553,0.299945,0.883345,70.150185,91.563103
2.3528602,-0.013927,0.813418,0.385139,0.900097,64.666519,90.980919
2.3578343,-0.029264,0.786398,0.448940,0.905994,60.295856,92.131142
2.3628087,-0.045532,0.771455,0.409298,0.874495,62.092907,93.377747
2.3677831,-0.026483,0.774265,0.356640,0.852865,65.281067,91.958969
2.3727574,-0.042838,0.792122,0.364634,0.873070,65.313965,93.095551
2.3777318,-0.061732,0.806201,0.387886,0.896786,64.371849,94.378677
2.3827062,-0.026520,0.817440,0.381538,0.902487,64.990852,91.858185
2.3876805,-0.051119,0.826636,0.324079,0.889363,68.629692,93.538673
2.3926549,-0.059948,0.821267,0.292547,0.873874,70.441429,94.174873
2.3976293,-0.057805,0.813080,0.344923,0.885106,67.064346,94.066498
2.4026036,-0.049867,0.791402,0.412051,0.893639,62.542309,93.605507
2.4075780,-0.040550,0.773851,0.425073,0.883842,61.253319,92.999580
