Keuwl Accelerometer Data File
2019-04-14 17-21-24

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.1633739,-0.022282,0.863462,0.184300,0.883193,77.955307,91.478188
5.1683478,-0.055943,0.903201,0.184849,0.923618,78.455093,93.544273
5.1733227,-0.046969,0.883503,0.182595,0.903396,78.338982,93.043137
5.1782966,-0.021891,0.830781,0.198383,0.854419,76.574280,91.509399
5.1832714,0.016638,0.816552,0.158303,0.831922,79.030563,88.832672
5.1882453,-0.020501,0.850770,0.158394,0.865632,79.456551,91.380363
5.1932201,-0.041785,0.820298,0.143779,0.833850,80.070961,92.916069
5.1981940,-0.027191,0.842383,0.172242,0.860242,78.449852,91.848755
5.2031684,-0.048889,0.883982,0.179324,0.903311,78.549644,93.165527
5.2081432,-0.052936,0.932237,0.190578,0.952989,78.464272,93.249985
5.2131171,-0.018563,0.889979,0.208957,0.914369,76.789719,91.194862
5.2180920,0.082004,0.824542,0.203797,0.853304,76.182312,84.320389
5.2230659,0.012797,0.835301,0.204676,0.860107,76.233482,89.122314
5.2280407,-0.059044,0.784411,0.195862,0.810647,76.018326,94.304657
5.2330146,-0.027015,0.779609,0.199340,0.805144,75.665497,91.984596
5.2379894,0.009782,0.826092,0.219831,0.854897,75.099388,89.321564
5.2429633,-0.034882,0.876077,0.198479,0.898956,77.244637,92.280098
5.2479377,-0.074217,0.907929,0.235072,0.940799,75.530495,94.673180
5.2529125,-0.090778,0.853089,0.218020,0.885175,75.741219,96.074051
5.2578864,-0.081052,0.880578,0.206530,0.908098,76.854088,95.258919
5.2628613,-0.103306,0.906742,0.213830,0.937324,76.813118,96.499710
5.2678351,-0.064434,0.879930,0.169240,0.898371,79.141403,94.188072
5.2728100,-0.021485,0.813653,0.191332,0.836122,76.771637,91.512589
5.2777839,-0.027688,0.778536,0.182289,0.800071,76.830017,92.036835
5.2827587,-0.029216,0.825648,0.195325,0.848941,76.698174,92.026573
5.2877331,-0.030065,0.843792,0.189492,0.865330,77.350731,92.040627
5.2927070,0.035932,0.851160,0.179855,0.870697,78.078934,87.582672
5.2976818,0.010390,0.827403,0.179309,0.846673,77.773293,89.280533
5.3026557,-0.043093,0.819207,0.175781,0.838961,77.905655,93.011192
5.3076305,-0.042452,0.812121,0.177862,0.832452,77.663055,92.992325
5.3126044,-0.018685,0.820282,0.178355,0.839656,77.736107,91.304932
5.3175793,-0.026044,0.842747,0.180606,0.862276,77.909721,91.770096
5.3225532,-0.026461,0.843365,0.188797,0.864643,77.387733,91.797096
5.3275280,-0.019609,0.848275,0.196742,0.871012,76.945526,91.324257
5.3325024,-0.027696,0.870953,0.192449,0.892392,77.546028,91.821373
5.3374763,-0.034661,0.853977,0.173669,0.872146,78.514038,92.324249
5.3424511,-0.050496,0.808111,0.191821,0.832098,76.671944,93.575531
5.3474250,-0.008323,0.810025,0.182905,0.830460,77.276573,90.588699
5.3523998,-0.000434,0.852882,0.163019,0.868322,79.179092,90.029152
5.3573737,-0.041849,0.845754,0.173389,0.864358,78.428055,92.832756
5.3623486,-0.027411,0.821781,0.183308,0.842424,77.432152,91.910454
5.3673224,-0.016060,0.852938,0.205600,0.877515,76.449753,91.078682
5.3722973,-0.039236,0.884636,0.202208,0.908300,77.136909,92.539543
5.3772717,-0.024092,0.874290,0.202360,0.897726,76.972771,91.578453
5.3822455,0.003515,0.840734,0.210492,0.866691,75.944099,89.760437
5.3872204,0.038187,0.839983,0.214909,0.867880,75.662949,87.397003
5.3921943,-0.004971,0.839193,0.196507,0.861908,76.821182,90.339401
5.3971691,-0.020935,0.819826,0.198115,0.843684,76.418884,91.462753
5.4021430,-0.051993,0.826006,0.207325,0.853213,75.936729,93.601761
5.4071178,-0.030292,0.848782,0.215715,0.876289,75.749069,92.043953
5.4120917,-0.052581,0.882784,0.200218,0.906730,77.243179,93.408691
5.4170666,-0.005806,0.835913,0.209630,0.861817,75.922020,90.397980
5.4220409,0.036775,0.841993,0.196719,0.865449,76.861702,87.499123
5.4270148,-0.005690,0.848474,0.205381,0.872996,76.393066,90.384216
5.4319897,-0.096474,0.870053,0.175266,0.892758,78.678169,96.327286
5.4369636,-0.077419,0.851523,0.174810,0.872722,78.445221,95.194923
5.4419384,-0.029751,0.861268,0.189711,0.882416,77.585007,91.978378
5.4469123,-0.007505,0.840174,0.187860,0.860953,77.396645,90.511787
5.4518871,-0.006598,0.873168,0.164179,0.888494,79.351486,90.432953
5.4568610,-0.020004,0.863577,0.178106,0.881980,78.349617,91.326996
5.4618354,0.036120,0.816229,0.167408,0.834002,78.420433,87.466164
5.4668102,-0.047764,0.835570,0.214706,0.864036,75.611732,93.271675
5.4717841,-0.038113,0.845597,0.174622,0.864280,78.343513,92.580688
5.4767590,-0.020144,0.851165,0.198137,0.874155,76.899399,91.355759
5.4817328,-0.000042,0.831655,0.220593,0.860414,75.144623,90.002892
5.4867077,0.007410,0.883429,0.204942,0.906920,76.939720,89.519424
5.4916816,-0.039595,0.906517,0.188752,0.926805,78.249023,92.500992
5.4966564,-0.070904,0.856692,0.178508,0.877959,78.268768,94.731323
5.5016303,-0.093741,0.800293,0.206876,0.831898,75.600639,96.680817
5.5066047,-0.040659,0.828278,0.192866,0.851408,76.907387,92.810310
5.5115795,-0.016365,0.889772,0.177817,0.907514,78.700447,91.053665
5.5165534,0.006919,0.855774,0.183675,0.875290,77.886765,89.536797
5.5215282,0.000720,0.822097,0.193183,0.844490,76.776100,89.949806
5.5265021,-0.019049,0.846793,0.192866,0.868688,77.172310,91.288704
5.5314770,-0.029872,0.879987,0.186720,0.900075,78.027054,91.944214
5.5364509,0.019648,0.861529,0.190601,0.882580,77.528198,88.693527
5.5414257,0.022238,0.844670,0.203894,0.869215,76.433578,88.491898
5.5463996,-0.022540,0.848171,0.192668,0.870071,77.206390,91.522255
5.5513740,-0.068621,0.846600,0.192824,0.870989,77.209610,94.633972
5.5563488,-0.061553,0.833060,0.213550,0.862195,75.659637,94.225792
5.5613227,-0.028964,0.868354,0.224503,0.897374,75.511948,91.910378
5.5662975,-0.020975,0.909001,0.213107,0.933883,76.809219,91.321854
5.5712714,-0.036671,0.890308,0.191883,0.911488,77.847420,92.358620
5.5762463,-0.075457,0.812774,0.183525,0.836646,77.328644,95.304077
5.5812201,-0.085686,0.803536,0.191094,0.830379,76.695343,96.086777
5.5861950,-0.061097,0.867324,0.196478,0.891397,77.266571,94.029457
5.5911689,-0.036985,0.911395,0.164266,0.926818,79.791161,92.323830
5.5961432,-0.057343,0.860927,0.187504,0.882973,77.739571,93.810593
5.6011181,-0.030133,0.823114,0.190855,0.845488,76.954018,92.096603
5.6060920,0.024500,0.853747,0.182200,0.873316,77.957909,88.356262
5.6110668,-0.009553,0.874089,0.161569,0.888947,79.528107,90.626198
5.6160407,-0.049130,0.835108,0.170706,0.853792,78.466652,93.366859
5.6210155,-0.062395,0.794843,0.171331,0.815489,77.872032,94.488472
5.6259894,-0.034070,0.826387,0.185062,0.847540,77.387733,92.360847
5.6309643,-0.002465,0.890077,0.181006,0.908299,78.505150,90.158699
5.6359382,-0.007813,0.872681,0.191556,0.893492,77.620232,90.512947
5.6409125,-0.025008,0.824978,0.223418,0.855061,74.853470,91.736320
5.6458874,-0.030468,0.821285,0.203474,0.846664,76.094322,92.124565
5.6508613,-0.042673,0.846866,0.195697,0.870230,77.004219,92.884674
5.6558361,-0.048131,0.821354,0.188689,0.844122,77.083351,93.353691
5.6608100,-0.036470,0.818310,0.218392,0.847736,75.071228,92.551857
5.6657848,-0.020998,0.853338,0.196442,0.875909,77.039932,91.409607
5.6707587,-0.061096,0.889080,0.209481,0.915466,76.772141,93.931068
5.6757336,-0.013128,0.867214,0.203755,0.890926,76.779411,90.867271
5.6807079,0.036851,0.861926,0.224188,0.891366,75.433113,87.551834
5.6856818,0.007636,0.857181,0.232187,0.888104,74.844398,89.489632
5.6906567,-0.024383,0.860680,0.206941,0.885544,76.485710,91.622749
5.6956306,-0.030441,0.820772,0.209884,0.847729,75.665436,92.124054
5.7006054,-0.006523,0.804179,0.223122,0.834583,74.493629,90.464775
5.7055793,-0.017796,0.809203,0.241034,0.844525,73.416756,91.259827
5.7105541,-0.014624,0.836819,0.215518,0.864250,75.559799,91.001190
5.7155280,-0.033173,0.836360,0.205936,0.861980,76.177750,92.271339
5.7205029,-0.032516,0.855674,0.205151,0.880524,76.527008,92.176239
5.7254772,-0.033622,0.879735,0.196711,0.902086,77.404762,92.188698
5.7304511,-0.031799,0.885602,0.182614,0.904793,78.356033,92.056435
5.7354259,-0.030644,0.846769,0.172948,0.864794,78.463737,92.072563
5.7403998,-0.053610,0.826473,0.181077,0.847773,77.667091,93.711319
5.7453747,-0.047985,0.867999,0.173908,0.886549,78.687332,93.164223
5.7503486,-0.021393,0.882263,0.173546,0.899424,78.874886,91.389053
5.7553234,-0.000960,0.833939,0.168321,0.850756,78.588814,90.065933
5.7602973,-0.024203,0.788702,0.176871,0.808653,77.365944,91.757660
5.7652717,-0.003201,0.818730,0.162910,0.834786,78.746429,90.224014
5.7702465,0.008020,0.843823,0.164709,0.859786,78.955566,89.455467
5.7752204,-0.002170,0.834208,0.170573,0.851471,78.443871,90.149033
5.7801952,-0.019575,0.825172,0.178503,0.844485,77.797066,91.358940
5.7851691,-0.055218,0.852425,0.194911,0.876167,77.146492,93.706291
5.7901440,-0.055260,0.881588,0.192660,0.904085,77.695915,93.586731
5.7951179,-0.055758,0.838518,0.210206,0.866261,75.956482,93.804306
5.8000927,0.026766,0.845310,0.213934,0.872373,75.804428,88.186394
5.8050666,0.021239,0.835457,0.212147,0.862233,75.756477,88.543709
5.8100410,-0.038089,0.863098,0.209479,0.888972,76.370514,92.526886
5.8150158,-0.089459,0.821783,0.207521,0.852288,75.907562,96.212746
5.8199897,-0.074998,0.809648,0.230751,0.845222,74.156723,95.292252
5.8249645,-0.018203,0.882120,0.221601,0.909711,75.901192,91.182175
5.8299384,-0.036996,0.885783,0.219977,0.913438,76.064880,92.391647
5.8349133,-0.000798,0.837465,0.190539,0.858867,77.182343,90.054588
5.8398871,0.003604,0.798781,0.219655,0.828440,74.624550,89.741493
5.8448620,-0.012433,0.837120,0.218495,0.865253,75.373260,90.850868
5.8498359,-0.042589,0.854267,0.235704,0.887210,74.593307,92.854103
5.8548102,-0.017097,0.858126,0.239574,0.891105,74.404129,91.141411
5.8597851,0.035117,0.878631,0.215186,0.905279,76.249077,87.711227
5.8647590,-0.052563,0.891894,0.229901,0.922547,75.569695,93.372757
5.8697338,-0.058217,0.842498,0.215287,0.871517,75.698395,93.952858
5.8747077,-0.043775,0.826488,0.209280,0.853696,75.809532,93.031807
5.8796825,-0.037623,0.846147,0.212072,0.873130,75.942978,92.545906
5.8846564,-0.019757,0.867440,0.194667,0.889234,77.354668,91.304764
5.8896313,-0.022308,0.839706,0.185617,0.860266,77.539444,91.521790
5.8946052,-0.021563,0.801844,0.200878,0.826904,75.940605,91.540413
5.8995795,-0.037928,0.831548,0.202469,0.856682,76.329323,92.611504
5.9045544,-0.023694,0.887545,0.194683,0.908955,77.632408,91.529205
5.9095283,-0.005096,0.911247,0.177792,0.928443,78.959961,90.320389
5.9145031,0.004203,0.861548,0.166238,0.877449,79.078941,89.720505
5.9194770,-0.041721,0.812561,0.168502,0.830896,78.299553,92.939301
5.9244518,-0.041703,0.808727,0.176297,0.828769,77.718094,92.951889
5.9294257,-0.047952,0.858004,0.187019,0.879458,77.722160,93.198837
5.9344006,-0.057215,0.873801,0.197333,0.897632,77.300522,93.746284
5.9393744,-0.028233,0.857175,0.212931,0.883678,76.056801,91.886459
5.9443488,-0.006592,0.852545,0.221420,0.880854,75.441383,90.443008
5.9493237,-0.044238,0.861330,0.222685,0.890750,75.522644,92.940140
5.9542975,-0.073656,0.842697,0.219747,0.873987,75.437836,94.995239
5.9592724,-0.049514,0.835038,0.228549,0.867165,74.718666,93.393410
5.9642463,-0.039202,0.873274,0.235188,0.905239,74.941376,92.570297
5.9692211,-0.037358,0.907960,0.222228,0.935506,76.258133,92.356125
5.9741950,-0.058259,0.866592,0.231125,0.898774,75.098640,93.846062
5.9791698,-0.030757,0.833481,0.238403,0.867452,74.048065,92.113365
5.9841437,0.007517,0.888016,0.230783,0.917546,75.432426,89.514984
5.9891181,0.021616,0.903274,0.203242,0.926109,77.322792,88.629143
5.9940929,0.001639,0.834024,0.190755,0.855562,77.117126,89.887375
5.9990668,-0.016603,0.778220,0.188014,0.800782,76.420837,91.222176
6.0040417,-0.006307,0.841979,0.169399,0.858874,78.624748,90.429199
6.0090156,-0.013105,0.882703,0.181009,0.901166,78.412712,90.850548
6.0139904,-0.008210,0.811005,0.159259,0.826535,78.890610,90.579971
6.0189643,-0.043602,0.742549,0.193437,0.768569,75.422806,93.360504
6.0239391,-0.043235,0.752761,0.190413,0.777673,75.827049,93.287170
6.0289135,0.016068,0.842360,0.206131,0.867363,76.251999,88.907242
6.0338874,0.005488,0.880035,0.206849,0.904035,76.773178,89.642731
6.0388622,-0.038791,0.857121,0.213593,0.884185,76.020714,92.591278
6.0438361,-0.089134,0.864574,0.237222,0.900948,74.733887,95.886162
6.0488110,-0.045241,0.866121,0.191550,0.888202,77.545731,92.990097
6.0537848,-0.070977,0.862086,0.218596,0.892196,75.817650,94.706673
6.0587597,0.008507,0.808644,0.160944,0.824549,78.744179,89.397293
6.0637336,-0.014769,0.814440,0.188246,0.836042,76.987511,91.038872
6.0687079,-0.060628,0.832007,0.171124,0.851583,78.407600,94.167732
6.0736828,-0.055600,0.868839,0.198470,0.892952,77.158028,93.661591
6.0786567,-0.062707,0.864629,0.217820,0.893846,75.895683,94.148117
6.0836315,0.011269,0.896221,0.225132,0.924134,75.900078,89.279602
6.0886054,0.012321,0.915056,0.223228,0.941971,76.291664,89.228600
6.0935802,-0.026263,0.853543,0.204502,0.878093,76.532524,91.762428
6.0985541,-0.076421,0.783589,0.210578,0.814982,75.025864,95.570297
6.1035290,-0.075557,0.799239,0.225292,0.833815,74.324181,95.400452
6.1085029,-0.037365,0.864072,0.233711,0.895901,74.878448,92.476067
6.1134772,-0.001702,0.878992,0.233537,0.909488,75.120995,90.110916
6.1184521,0.007477,0.824325,0.229577,0.855729,74.437912,89.480316
6.1234260,-0.011283,0.820889,0.228274,0.852112,74.461151,90.787483
6.1284008,-0.032426,0.846777,0.217756,0.874929,75.588516,92.192986
6.1333747,-0.025291,0.856968,0.199193,0.880178,76.920059,91.690453
6.1383495,-0.056795,0.815900,0.201898,0.842426,76.133362,93.981949
6.1433234,-0.057630,0.810817,0.200511,0.837228,76.143341,94.065567
6.1482983,-0.036181,0.859403,0.206272,0.884551,76.514801,92.410736
6.1532722,0.011680,0.892673,0.190018,0.912748,77.984161,89.250381
6.1582465,-0.012098,0.886156,0.195746,0.907599,77.544868,90.782173
6.1632214,-0.017702,0.854498,0.187366,0.874978,77.635063,91.186806
6.1681952,-0.012723,0.831557,0.169936,0.848839,78.451477,90.876602
6.1731701,-0.036074,0.802875,0.153017,0.818122,79.220222,92.572601
6.1781440,-0.065141,0.795285,0.165128,0.814855,78.308212,94.682625
6.1831188,-0.036693,0.805249,0.177394,0.825373,77.588829,92.608986
6.1880927,-0.019518,0.868961,0.200242,0.891948,77.026558,91.286690
6.1930676,-0.023975,0.898110,0.212139,0.923135,76.714531,91.529175
6.1980414,-0.037326,0.885755,0.213314,0.911843,76.471046,92.413017
6.2030158,-0.080783,0.842842,0.246852,0.881955,73.746269,95.474838
6.2079906,-0.015173,0.856738,0.201909,0.880340,76.740982,91.014626
6.2129645,-0.043761,0.846328,0.212834,0.873776,75.902061,92.959923
6.2179394,-0.013770,0.788102,0.171029,0.806564,77.757683,91.001007
6.2229133,-0.016088,0.759494,0.189113,0.782850,76.020813,91.213478
6.2278881,0.014058,0.839709,0.194407,0.862035,76.966461,89.040871
6.2328620,-0.017413,0.911685,0.195953,0.932669,77.871811,91.094208
6.2378368,-0.061500,0.917559,0.212610,0.943875,76.982254,93.834564
6.2428107,-0.044745,0.895356,0.200928,0.918715,77.367012,92.860954
6.2477851,-0.070240,0.832960,0.234295,0.868131,74.342621,94.820122
6.2527599,0.004018,0.868463,0.187951,0.888577,77.788635,89.734940
6.2577338,-0.088028,0.833233,0.214996,0.865014,75.608459,96.030731
6.2627087,-0.030060,0.812041,0.187227,0.833888,77.025146,92.120018
6.2676826,-0.005436,0.831761,0.207243,0.857208,76.009277,90.374466
6.2726574,-0.044871,0.842699,0.229952,0.874662,74.757561,93.047943
6.2776313,-0.044588,0.839356,0.226147,0.870431,74.941162,93.040787
6.2826061,-0.042176,0.832578,0.237116,0.866711,74.122498,92.899933
6.2875800,0.046515,0.882680,0.210357,0.908591,76.613441,86.983437
6.2925544,0.020197,0.865939,0.211092,0.891525,76.303627,88.663864
6.2975292,-0.012009,0.810032,0.195554,0.833389,76.429085,90.849403
6.3025031,-0.049368,0.797741,0.192088,0.822025,76.486366,93.541206
6.3074780,-0.064099,0.842484,0.178011,0.863468,78.102661,94.350899
6.3124518,-0.041073,0.911794,0.184687,0.931217,78.560738,92.579208
