Keuwl Accelerometer Data File
2019-04-15 21-42-19

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.8700562,-0.082772,-0.157869,1.007586,1.023231,10.032367,242.331467
3.8750305,-0.126052,-0.184781,0.904711,0.931952,13.887315,235.699280
3.8800046,-0.147911,-0.242842,0.954454,0.995907,16.589296,238.655136
3.8849790,-0.162116,-0.257528,1.138327,1.178300,14.966768,237.809189
3.8899534,-0.088936,-0.248063,1.168511,1.197857,12.708832,250.276062
3.8949277,-0.054459,-0.145514,1.005364,1.017299,8.785076,249.481552
3.8999023,-0.167388,-0.106280,0.858396,0.880998,13.006421,212.412689
3.9048767,-0.082164,-0.145284,0.910497,0.925669,10.387867,240.509964
3.9098511,-0.020093,-0.223243,1.150841,1.172466,11.021337,264.856934
3.9148254,-0.129829,-0.176638,0.999105,1.022872,12.375417,233.684143
3.9197998,-0.122649,-0.199994,0.901854,0.931869,14.581669,238.480789
3.9247739,-0.131652,-0.232024,1.088047,1.120273,13.776251,240.429153
3.9297483,-0.058977,-0.184289,1.036520,1.054426,10.574213,252.253983
3.9347227,-0.096547,-0.184736,1.044208,1.064809,11.288892,242.407349
3.9396970,-0.145010,-0.234666,1.008578,1.045622,15.296805,238.286423
3.9446716,-0.139808,-0.186115,0.991090,1.018059,13.217509,233.086380
3.9496460,-0.137144,-0.207983,0.896694,0.930659,15.526932,236.599152
3.9546204,-0.118292,-0.170012,1.042688,1.063060,11.234804,235.170273
3.9595947,-0.147973,-0.152821,1.010502,1.032649,11.887781,225.923431
3.9645691,-0.026346,-0.220282,1.078129,1.100718,11.627711,263.179779
3.9695432,-0.087325,-0.164908,0.807821,0.829093,13.006876,242.097137
3.9745176,-0.133366,-0.134061,0.996012,1.013804,10.750065,225.148956
3.9794919,-0.132476,-0.154501,0.974545,0.995569,11.795901,229.388733
3.9844663,-0.031482,-0.202819,0.976368,0.997708,11.871607,261.176849
3.9894409,-0.093467,-0.203827,1.051908,1.075542,12.033652,245.365570
3.9944153,-0.080976,-0.180332,1.105716,1.123248,10.136187,245.818161
3.9993896,-0.115072,-0.206642,1.086197,1.111650,12.284514,240.887970
4.0043640,-0.071545,-0.231812,1.033009,1.061114,13.216390,252.847977
4.0093384,-0.101520,-0.193082,0.885854,0.912318,13.834013,242.265198
4.0143127,-0.168301,-0.189547,0.847154,0.884264,16.658031,228.397705
4.0192871,-0.169155,-0.146593,0.846398,0.875495,14.813228,220.912918
4.0242615,-0.145921,-0.182339,0.946851,0.975226,13.855335,231.330536
4.0292354,-0.055311,-0.197893,1.145000,1.163291,10.173783,254.384293
4.0342102,-0.063603,-0.176220,1.215499,1.229852,8.762127,250.153900
4.0391846,-0.133080,-0.152294,0.984559,1.005117,11.608108,228.851929
4.0441589,-0.131096,-0.131879,0.788581,0.810209,13.268346,225.170456
4.0491333,-0.116951,-0.170727,0.856651,0.881293,13.580883,235.588135
4.0541077,-0.127444,-0.193457,1.051610,1.076825,12.423432,236.624146
4.0590820,-0.089212,-0.215847,1.145565,1.169131,11.523502,247.544205
4.0640564,-0.057419,-0.255553,1.118883,1.149131,13.175354,257.336823
4.0690308,-0.048531,-0.163101,1.024557,1.038592,9.430151,253.429520
4.0740051,-0.194606,-0.172785,0.873437,0.911383,16.591545,221.600922
4.0789795,-0.206949,-0.150986,0.885481,0.921792,16.135347,216.113770
4.0839539,-0.133741,-0.195890,1.030942,1.057876,12.956662,235.677277
4.0889282,-0.021585,-0.176593,1.126254,1.140219,8.976450,263.031372
4.0939026,-0.101279,-0.161466,1.074587,1.091360,10.058035,237.902237
4.0988770,-0.161169,-0.157626,0.973209,0.998978,13.042078,224.363205
4.1038513,-0.146425,-0.116863,0.989888,1.007460,10.716838,218.593536
4.1088257,-0.050225,-0.206536,1.078403,1.099151,11.150212,256.332275
4.1138000,-0.083776,-0.225502,1.217620,1.241156,11.175790,249.619598
4.1187744,-0.155161,-0.133775,0.964775,0.986287,11.988523,220.766953
4.1237488,-0.139028,-0.146862,0.840218,0.864213,13.533025,226.569778
4.1287231,-0.091705,-0.238232,0.962220,0.995505,14.858042,248.946228
4.1336975,-0.022994,-0.175005,1.183760,1.196847,8.480820,262.514771
4.1386719,-0.183785,-0.171987,0.988398,1.019944,14.287374,223.100677
4.1436462,-0.187403,-0.167206,0.849358,0.885712,16.472813,221.740158
4.1486206,-0.077793,-0.153882,1.046496,1.060606,9.356392,243.181610
4.1535950,-0.094157,-0.170503,1.087902,1.105200,10.150459,241.091339
4.1585693,-0.052406,-0.108540,0.974489,0.981915,7.050795,244.227600
4.1635437,-0.147645,-0.209577,1.078250,1.108308,13.374203,234.835770
4.1685181,-0.095696,-0.158032,1.094273,1.109759,9.582998,238.802948
4.1734924,-0.054435,-0.186884,0.964191,0.983642,11.413439,253.760208
4.1784668,-0.101560,-0.190254,0.918036,0.943028,13.220168,241.906067
4.1834412,-0.100596,-0.180587,1.038459,1.058834,11.258128,240.880035
4.1884155,-0.123144,-0.220262,1.096972,1.125623,12.954971,240.791382
4.1933899,-0.067626,-0.195896,1.008469,1.029543,11.612605,250.954727
4.1983643,-0.104523,-0.174040,1.006669,1.026936,11.401904,239.012222
4.2033381,-0.174437,-0.105542,0.989516,1.010302,11.642359,211.175827
4.2083130,-0.153394,-0.124010,0.965785,0.985722,11.543299,218.953552
4.2132874,-0.078655,-0.196065,1.045462,1.066592,11.423788,248.140930
4.2182617,-0.097300,-0.162928,1.076457,1.093057,9.998060,239.154556
4.2232361,-0.121423,-0.142266,1.033748,1.050532,10.255686,229.519440
4.2282104,-0.092444,-0.152395,0.978759,0.994856,10.321023,238.758682
4.2331848,-0.060534,-0.146278,0.976184,0.988938,9.211471,247.518661
4.2381592,-0.149298,-0.203698,1.000249,1.031639,14.170428,233.760849
4.2431335,-0.054714,-0.161656,1.096772,1.109971,8.844624,251.301163
4.2481079,-0.112773,-0.198769,1.146226,1.168786,11.275660,240.431137
4.2530823,-0.049049,-0.192345,0.976586,0.996555,11.489382,255.694138
4.2580566,-0.087882,-0.106031,0.888158,0.898771,8.813986,230.346893
4.2630310,-0.187322,-0.186997,0.922259,0.959489,16.013216,224.950241
4.2680054,-0.146607,-0.159562,1.091761,1.113057,11.225948,227.422958
4.2729797,-0.056632,-0.178979,1.186661,1.201418,8.989464,252.441818
4.2779541,-0.028116,-0.147740,1.000130,1.011374,8.551571,259.225006
4.2829285,-0.164157,-0.140927,0.897183,0.922900,13.557769,220.645660
4.2879028,-0.121193,-0.098246,1.060853,1.072263,8.366166,219.030121
4.2928772,-0.063804,-0.242069,1.028086,1.058125,13.685031,255.233963
4.2978511,-0.090304,-0.162750,0.940063,0.958311,11.199218,240.975723
4.3028259,-0.081556,-0.164714,1.073769,1.089386,9.713287,243.658295
4.3077998,-0.097294,-0.156708,1.120868,1.135944,9.345063,238.165512
4.3127747,-0.064157,-0.176986,0.956763,0.975108,11.131495,250.074615
4.3177490,-0.062210,-0.170041,0.942052,0.959295,10.879653,249.904999
4.3227234,-0.121972,-0.139942,1.008251,1.025198,10.432320,228.924896
4.3276978,-0.163526,-0.229670,1.129995,1.164636,14.009497,234.549072
4.3326716,-0.081166,-0.115254,0.996596,1.006517,8.050935,234.845657
4.3376465,-0.068865,-0.130857,0.872980,0.885415,9.613905,242.243820
4.3426204,-0.123024,-0.105603,0.877684,0.892533,10.466101,220.642609
4.3475952,-0.087250,-0.143237,1.007957,1.021816,9.447103,238.652954
4.3525691,-0.037506,-0.198339,1.092036,1.110535,10.472472,259.291779
4.3575439,-0.028438,-0.198904,1.102203,1.120367,10.331330,261.863373
4.3625183,-0.075557,-0.127216,1.058758,1.069046,7.955568,239.292831
4.3674927,-0.104726,-0.169491,0.975670,0.995804,11.541319,238.288727
4.3724670,-0.084227,-0.158069,0.927635,0.944768,10.928254,241.949234
4.3774409,-0.066660,-0.161766,1.032393,1.047114,9.618668,247.604767
4.3824158,-0.075655,-0.164745,1.119141,1.133729,9.201224,245.334351
4.3873897,-0.126390,-0.189453,1.000407,1.026003,12.824830,236.291595
4.3923645,-0.132963,-0.175587,0.897018,0.923661,13.795211,232.865143
4.3973384,-0.138259,-0.126684,0.985203,1.002890,10.776653,222.498306
4.4023132,-0.125755,-0.130132,0.978006,0.994608,10.483195,225.979950
4.4072876,-0.086784,-0.164831,0.967835,0.985599,10.894607,242.233078
4.4122620,-0.041197,-0.151186,1.040397,1.052132,8.565179,254.757401
4.4172363,-0.051538,-0.177840,1.027368,1.043919,10.216481,253.838547
4.4222102,-0.079946,-0.120350,0.986511,0.997035,8.332252,236.404709
4.4271851,-0.042070,-0.182611,1.071929,1.088186,9.916214,257.026581
4.4321589,-0.070226,-0.208221,0.966191,0.990864,12.813055,251.362411
4.4371338,-0.082436,-0.171844,0.978127,0.996523,11.026284,244.372223
4.4421077,-0.146220,-0.146921,1.018408,1.039289,11.504615,225.137115
4.4470825,-0.038987,-0.222271,1.066572,1.090184,11.946393,260.051392
4.4520569,-0.062415,-0.186571,1.075382,1.093230,10.367259,251.503021
4.4570313,-0.179803,-0.199228,0.929564,0.967527,16.103539,227.933670
4.4620056,-0.151734,-0.058749,0.958330,0.972044,9.636066,201.165512
4.4669795,-0.163636,-0.165605,1.006433,1.033010,13.024830,225.342682
4.4719543,-0.024731,-0.170612,0.925417,0.941338,10.552641,261.752045
4.4769282,-0.006012,-0.151843,1.123199,1.133432,7.704999,267.732727
4.4819031,-0.091836,-0.196810,1.077043,1.098722,11.400609,244.985260
4.4868774,-0.110602,-0.100618,0.940641,0.952451,9.032005,222.293655
4.4918518,-0.113610,-0.156959,0.863153,0.884633,12.652047,234.102112
4.4968262,-0.092929,-0.159401,0.865066,0.884525,12.040300,239.758163
4.5018005,-0.071772,-0.199665,1.002832,1.025031,11.946079,250.228302
4.5067749,-0.026253,-0.210332,1.166866,1.185962,10.295660,262.885406
4.5117488,-0.064400,-0.173980,1.041037,1.057437,10.104216,249.687683
4.5167236,-0.144119,-0.113760,0.869182,0.888363,11.927868,218.285706
4.5216975,-0.200021,-0.181922,0.898785,0.938572,16.742622,222.286972
4.5266724,-0.101554,-0.143887,1.059736,1.074271,9.435631,234.785858
4.5316467,-0.064056,-0.172569,1.119185,1.134221,9.339909,249.635605
4.5366211,-0.093422,-0.159987,1.076105,1.091937,9.768493,239.717773
4.5415955,-0.119448,-0.154190,1.066580,1.084267,10.363102,232.235779
4.5465698,-0.102259,-0.162984,0.941587,0.961045,11.549049,237.895248
4.5515442,-0.037136,-0.146844,0.963827,0.975656,8.931050,255.807785
4.5565181,-0.086404,-0.158833,1.026187,1.041995,9.992945,241.454056
4.5614929,-0.142742,-0.158075,0.988984,1.011658,12.153509,227.917999
4.5664668,-0.106746,-0.194673,0.991852,1.016397,12.617277,241.262482
4.5714417,-0.025842,-0.186210,1.099630,1.115584,9.701601,262.099060
4.5764160,-0.061090,-0.134747,1.135003,1.144605,7.426661,245.612122
4.5813904,-0.179660,-0.144481,1.005665,1.031753,12.911943,218.805908
4.5863647,-0.219941,-0.143747,0.859868,0.899116,16.991547,213.167404
4.5913391,-0.120759,-0.143896,1.009441,1.026772,10.541950,229.996292
4.5963135,-0.062934,-0.167434,1.143866,1.157767,8.887609,249.400040
4.6012874,-0.094926,-0.132058,1.158767,1.170125,7.989375,234.290466
4.6062622,-0.077019,-0.184675,0.979112,0.999348,11.549936,247.361389
4.6112361,-0.122944,-0.108148,0.962506,0.976334,9.654716,221.336349
4.6162109,-0.177263,-0.190855,0.952080,0.987068,15.300908,227.114471
4.6211853,-0.128031,-0.150395,1.072131,1.090172,10.438127,229.592316
4.6261597,-0.003052,-0.198316,1.163060,1.179851,9.677699,269.118378
4.6311340,-0.006331,-0.182864,1.131294,1.145995,9.187396,268.017273
4.6361079,-0.093673,-0.119519,0.977423,0.989148,8.830931,231.912582
4.6410828,-0.273373,-0.118770,0.853691,0.904228,19.246212,203.483002
4.6460567,-0.168649,-0.159947,0.968039,0.995552,13.501582,223.482910
4.6510315,-0.023356,-0.146355,1.060298,1.070606,7.957196,260.932800
4.6560054,-0.056201,-0.192370,1.133703,1.151281,10.024934,253.714249
4.6609802,-0.149304,-0.121400,0.936460,0.956027,11.611943,219.114685
4.6659546,-0.144321,-0.193844,1.016280,1.044620,13.376388,233.331604
4.6709290,-0.119342,-0.115676,0.966905,0.981085,9.753365,224.106293
4.6759033,-0.087482,-0.140837,0.908036,0.923048,10.347466,238.153076
4.6808772,-0.069050,-0.177016,1.073023,1.089716,10.041636,248.690262
4.6858521,-0.168620,-0.177350,1.059262,1.087162,13.008514,226.445572
4.6908259,-0.089646,-0.140991,0.974475,0.988694,9.728962,237.550659
4.6958008,-0.054904,-0.184443,1.082088,1.099067,10.084224,253.423187
4.7007747,-0.092663,-0.197644,1.057695,1.079986,11.661027,244.880966
4.7057495,-0.135914,-0.152289,0.987727,1.008598,11.676105,228.252029
4.7107239,-0.127027,-0.127942,0.871379,0.889836,11.689783,225.205521
4.7156982,-0.137953,-0.142527,0.868258,0.890627,12.868544,225.934387
4.7206726,-0.136712,-0.140199,0.998301,1.017325,11.097889,225.721527
4.7256465,-0.090301,-0.142747,1.038904,1.052546,9.234632,237.682831
4.7306213,-0.091268,-0.173592,1.012992,1.031803,10.957326,242.266373
4.7355952,-0.090576,-0.129457,0.952334,0.965351,9.419869,235.021057
4.7405701,-0.126429,-0.160989,1.013557,1.034021,11.417908,231.856537
4.7455440,-0.166381,-0.150105,0.994200,1.019140,12.701814,222.056030
4.7505188,-0.114864,-0.148447,0.886704,0.906352,11.951952,232.268387
4.7554932,-0.091624,-0.195557,0.979319,1.002847,12.435698,244.895477
4.7604675,-0.069920,-0.204855,1.076001,1.097558,11.374352,251.154541
4.7654419,-0.113799,-0.169097,1.024907,1.044978,11.247681,236.060364
4.7704158,-0.177915,-0.187174,0.908943,0.944916,15.860394,226.452835
4.7753906,-0.144417,-0.123159,0.961747,0.980297,11.163891,220.457565
4.7803645,-0.139206,-0.174238,1.018539,1.042669,12.350550,231.377075
4.7853394,-0.075739,-0.176923,1.049646,1.067143,10.389798,246.824753
4.7903132,-0.152051,-0.128532,0.991621,1.011411,11.352912,220.208420
4.7952881,-0.095640,-0.145455,0.883048,0.900044,11.152084,236.673996
4.8002625,-0.110535,-0.157278,0.997183,1.015543,10.911488,234.900314
4.8052368,-0.120457,-0.181614,1.061363,1.083506,11.603304,236.445236
4.8102112,-0.132313,-0.186963,0.976312,1.002820,13.202984,234.713135
4.8151851,-0.170734,-0.132448,0.944390,0.968795,12.887896,217.802856
4.8201599,-0.109400,-0.201523,1.058832,1.083377,12.219403,241.504059
4.8251338,-0.086975,-0.192024,1.043910,1.064981,11.416579,245.632416
4.8301086,-0.105286,-0.159256,1.075801,1.092609,10.062981,236.530945
4.8350830,-0.185855,-0.151742,1.014223,1.042217,13.309678,219.229919
4.8400574,-0.139163,-0.180559,0.943108,0.970269,13.588691,232.377380
4.8450317,-0.125931,-0.085600,0.946986,0.959150,9.134628,214.205460
4.8500061,-0.138309,-0.197563,0.999602,1.028282,13.564060,235.005096
4.8549805,-0.091794,-0.136309,1.164893,1.176427,8.029913,236.042664
4.8599544,-0.078882,-0.184172,1.053612,1.072493,10.766787,246.814255
4.8649292,-0.108078,-0.131856,0.901272,0.917255,10.711823,230.659653
4.8699031,-0.174770,-0.144290,0.980229,1.006088,13.018464,219.543015
4.8748779,-0.180589,-0.194686,1.055969,1.088846,14.115570,227.151260
4.8798523,-0.065978,-0.183530,1.083935,1.101341,10.199909,250.226700
4.8848267,-0.053981,-0.171093,1.099087,1.113633,9.270782,252.489059
4.8898010,-0.132946,-0.135911,1.043219,1.060402,10.328549,225.631775
4.8947754,-0.189355,-0.155416,1.004383,1.033825,13.706767,219.377869
4.8997498,-0.151417,-0.169766,0.987265,1.013134,12.975353,228.269791
4.9047236,-0.080386,-0.145708,1.071721,1.084564,8.826146,241.114761
4.9096985,-0.127041,-0.149718,1.073331,1.091143,10.367031,229.684143
4.9146724,-0.125601,-0.117525,0.954642,0.970015,10.214190,223.097534
4.9196472,-0.099515,-0.170870,1.050665,1.069110,10.658519,239.783463
4.9246216,-0.090655,-0.172236,1.082845,1.100199,10.189896,242.240250
4.9295959,-0.119188,-0.118790,1.020737,1.034515,9.361453,224.904129
