Keuwl Accelerometer Data File
2019-04-14 19-23-22

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
0.6118469,-0.035246,0.836812,0.238141,0.870751,74.127975,92.411842
0.6168213,-0.032776,0.837541,0.234934,0.870485,74.342354,92.241051
0.6217957,-0.031986,0.837137,0.229695,0.868666,74.667328,92.188133
0.6267700,-0.034330,0.837796,0.235018,0.870813,74.342659,92.346466
0.6317444,-0.034462,0.840874,0.231543,0.872851,74.616875,92.346878
0.6367187,-0.032779,0.839443,0.225357,0.869785,74.983612,92.236191
0.6416931,-0.034660,0.838692,0.236102,0.871980,74.290184,92.366455
0.6466674,-0.035787,0.839557,0.234850,0.872520,74.385536,92.440842
0.6516418,-0.033207,0.841123,0.225149,0.871368,75.025726,92.260818
0.6566162,-0.032045,0.837614,0.230095,0.869234,74.650276,92.190926
0.6615906,-0.036193,0.837238,0.239798,0.871654,74.031624,92.475327
0.6665649,-0.033313,0.841535,0.229114,0.872803,74.781349,92.266907
0.6715393,-0.033537,0.835583,0.227676,0.866695,74.769966,92.298370
0.6765137,-0.038293,0.838215,0.240576,0.872896,74.001846,92.615692
0.6814880,-0.035596,0.842896,0.226927,0.873634,74.944763,92.418198
0.6864624,-0.031630,0.840652,0.215318,0.868365,75.643265,92.154747
0.6914368,-0.035553,0.840052,0.230971,0.871951,74.639603,92.423416
0.6964111,-0.032202,0.838093,0.237654,0.871732,74.179573,92.200394
0.7013854,-0.033129,0.837824,0.229058,0.869203,74.720619,92.264404
0.7063599,-0.032359,0.837073,0.231731,0.869159,74.537025,92.213814
0.7113342,-0.034658,0.836945,0.242394,0.872028,73.861176,92.371277
0.7163086,-0.032462,0.842368,0.228325,0.873367,74.845016,92.206886
0.7212829,-0.032924,0.839560,0.219954,0.868519,75.329994,92.245735
0.7262573,-0.034178,0.839518,0.234929,0.872439,74.378647,92.331276
0.7312316,-0.033356,0.840123,0.234483,0.872870,74.416969,92.273674
0.7362061,-0.033980,0.841958,0.222116,0.871426,75.233078,92.311104
0.7411804,-0.032751,0.836392,0.230369,0.868155,74.611984,92.242424
0.7461548,-0.031914,0.836843,0.240247,0.871231,73.992912,92.184006
0.7511292,-0.034030,0.839176,0.229358,0.870620,74.725609,92.322151
0.7561035,-0.032336,0.837438,0.225233,0.867801,74.956978,92.211258
0.7610779,-0.034742,0.840072,0.234909,0.872989,74.390114,92.368187
0.7660522,-0.035389,0.843520,0.228611,0.874667,74.848656,92.402390
0.7710266,-0.033451,0.842137,0.221685,0.871469,75.263115,92.274689
0.7760009,-0.032437,0.839275,0.231935,0.871338,74.562752,92.213310
0.7809753,-0.033297,0.839174,0.236133,0.872400,74.295799,92.272217
0.7859496,-0.033520,0.839367,0.228485,0.870555,74.783966,92.286850
0.7909241,-0.033896,0.837855,0.230801,0.869724,74.610886,92.316673
0.7958984,-0.033636,0.838356,0.236936,0.871843,74.230721,92.297569
0.8008728,-0.033274,0.838309,0.232224,0.870516,74.528061,92.272964
0.8058472,-0.035033,0.836802,0.227102,0.867779,74.828728,92.397308
0.8108215,-0.035285,0.837854,0.235020,0.870906,74.344284,92.411499
0.8157959,-0.033848,0.840322,0.234344,0.873043,74.429573,92.306595
0.8207702,-0.031459,0.839884,0.225405,0.870173,74.987183,92.145065
0.8257446,-0.034027,0.836446,0.231248,0.868490,74.557930,92.329506
0.8307189,-0.036480,0.840590,0.234206,0.873370,74.444969,92.484940
0.8356934,-0.034820,0.841636,0.222203,0.871171,75.222725,92.369072
0.8406677,-0.033764,0.838247,0.231649,0.870322,74.563828,92.306572
0.8456421,-0.035212,0.839896,0.239076,0.873969,74.124252,92.400665
0.8506164,-0.033796,0.842142,0.223682,0.871997,75.136513,92.298134
0.8555908,-0.034860,0.840414,0.218960,0.869169,75.408928,92.375267
0.8605652,-0.036178,0.838563,0.236962,0.872151,74.234627,92.470360
0.8655395,-0.036772,0.841170,0.233399,0.873724,74.506386,92.503105
0.8705139,-0.032768,0.839257,0.222498,0.868868,75.162498,92.235947
0.8754882,-0.038225,0.837681,0.233711,0.870512,74.426414,92.612686
0.8804626,-0.035204,0.841411,0.235539,0.874466,74.374290,92.395821
0.8854370,-0.032677,0.840291,0.221909,0.869713,75.217415,92.226944
0.8904114,-0.030043,0.836662,0.229955,0.868208,74.641266,92.056511
0.8953857,-0.031891,0.838059,0.238620,0.871952,74.117683,92.179253
0.9003601,-0.030990,0.841052,0.227938,0.871943,74.846039,92.110237
0.9053344,-0.031267,0.835847,0.223439,0.865762,75.043587,92.142319
0.9103088,-0.031959,0.836025,0.238575,0.869987,74.083946,92.189232
0.9152832,-0.033425,0.840008,0.239005,0.873987,74.129463,92.278648
0.9202576,-0.032907,0.839443,0.229557,0.870887,74.716827,92.244881
0.9252319,-0.035624,0.837746,0.229590,0.869367,74.687225,92.434959
0.9302062,-0.033664,0.838355,0.234027,0.871057,74.414841,92.299484
0.9351807,-0.033501,0.841252,0.226272,0.871795,74.956818,92.280464
0.9401550,-0.034694,0.840464,0.228577,0.871682,74.797874,92.363800
0.9451294,-0.033884,0.840520,0.237763,0.874158,74.217216,92.308495
0.9501037,-0.034468,0.842355,0.232095,0.874425,74.607712,92.343185
0.9550781,-0.035626,0.842209,0.223170,0.872003,75.171410,92.422180
0.9600524,-0.036442,0.838960,0.232150,0.871249,74.546494,92.487213
0.9650269,-0.034604,0.841535,0.235348,0.874510,74.388115,92.354660
0.9700012,-0.033462,0.841371,0.224522,0.871455,75.069908,92.277504
0.9749756,-0.033268,0.837759,0.227679,0.868783,74.807251,92.274033
0.9799500,-0.034507,0.838218,0.236055,0.871505,74.284584,92.357391
0.9849243,-0.034072,0.841123,0.226908,0.871858,74.914635,92.319633
0.9898987,-0.031841,0.837403,0.224410,0.867535,75.008522,92.177559
0.9948730,-0.034216,0.836656,0.240132,0.871107,73.998451,92.341896
0.9998474,-0.035697,0.839716,0.236619,0.873146,74.276505,92.434235
1.0048218,-0.032663,0.837250,0.224380,0.867411,75.008339,92.234070
1.0097961,-0.033462,0.834847,0.230817,0.866813,74.556862,92.295280
1.0147705,-0.035800,0.837022,0.237910,0.870912,74.146835,92.449074
1.0197449,-0.033044,0.839135,0.226676,0.869840,74.894615,92.255035
1.0247192,-0.033138,0.836866,0.227768,0.867941,74.786079,92.267632
1.0296936,-0.034397,0.839796,0.241282,0.874447,73.982864,92.345436
1.0346680,-0.032712,0.840062,0.231031,0.871866,74.633942,92.229988
1.0396423,-0.033983,0.838009,0.218912,0.866797,75.371407,92.322197
1.0446167,-0.034591,0.838224,0.236559,0.871651,74.252869,92.363106
1.0495911,-0.032089,0.839187,0.240627,0.873593,74.011467,92.189789
1.0545654,-0.032572,0.841056,0.221957,0.870461,75.227127,92.217834
1.0595398,-0.036934,0.838803,0.226210,0.869554,74.921371,92.521194
1.0645142,-0.033170,0.837893,0.239443,0.872065,74.063583,92.266983
1.0694885,-0.031732,0.841179,0.225703,0.871511,74.990540,92.160385
1.0744628,-0.031945,0.836877,0.220445,0.866014,75.252983,92.186050
1.0794373,-0.032264,0.837218,0.239454,0.871385,74.050079,92.206947
1.0844116,-0.034933,0.840997,0.237819,0.874674,74.222946,92.378593
1.0893860,-0.031569,0.840202,0.221330,0.869439,75.252083,92.151772
1.0943602,-0.032725,0.836364,0.233332,0.868918,74.423096,92.240692
1.0993346,-0.031064,0.838647,0.241454,0.873266,73.948830,92.121269
1.1043091,-0.031740,0.840241,0.224262,0.870233,75.066162,92.163322
1.1092834,-0.032613,0.837364,0.225004,0.867680,74.970459,92.230370
1.1142578,-0.035150,0.838022,0.240737,0.872623,73.985657,92.401787
1.1192321,-0.032389,0.840195,0.232260,0.872308,74.558197,92.207611
1.1242065,-0.030466,0.838756,0.225488,0.869071,74.962067,92.080246
1.1291809,-0.033865,0.838199,0.238068,0.872010,74.156487,92.313606
1.1341553,-0.032330,0.839608,0.240507,0.873974,74.026787,92.205124
1.1391295,-0.034408,0.839370,0.227980,0.870460,74.816750,92.347374
1.1441040,-0.036559,0.838488,0.227557,0.869587,74.830017,92.496567
1.1490784,-0.036092,0.841380,0.232378,0.873626,74.574036,92.456284
1.1540527,-0.035993,0.841178,0.228344,0.872362,74.825882,92.450104
1.1590270,-0.035955,0.839425,0.226927,0.870300,74.885712,92.452667
1.1640013,-0.035304,0.838529,0.236135,0.871858,74.285690,92.410835
1.1689758,-0.033907,0.840663,0.230599,0.872376,74.672585,92.309685
1.1739502,-0.032278,0.838278,0.225292,0.868625,74.967545,92.205116
1.1789246,-0.031347,0.835992,0.237903,0.869749,74.125504,92.147377
1.1838988,-0.031595,0.838417,0.237603,0.872007,74.188194,92.158150
1.1888733,-0.031701,0.839518,0.224985,0.869721,75.007828,92.162537
1.1938477,-0.030488,0.837004,0.231262,0.868900,74.564445,92.086082
1.1988220,-0.031647,0.838743,0.239101,0.872732,74.099457,92.160812
1.2037963,-0.032350,0.841439,0.228306,0.872462,74.830193,92.201706
1.2087708,-0.031510,0.837740,0.224175,0.867788,75.029045,92.154053
1.2137451,-0.034919,0.838546,0.236127,0.871857,74.286201,92.384583
1.2187195,-0.034510,0.841748,0.232963,0.874073,74.542343,92.347725
1.2236938,-0.034277,0.840397,0.225889,0.870901,74.967064,92.335617
1.2286681,-0.034582,0.838232,0.235981,0.871502,74.289612,92.362442
1.2336426,-0.035035,0.840080,0.240563,0.874547,74.033707,92.388069
1.2386169,-0.035325,0.841161,0.221532,0.870560,75.257759,92.404785
1.2435913,-0.034072,0.840191,0.224051,0.870219,75.080322,92.322205
1.2485656,-0.032572,0.837395,0.243834,0.872781,73.777016,92.227524
1.2535400,-0.033120,0.841689,0.227765,0.872591,74.869316,92.253380
1.2585144,-0.033636,0.838711,0.213401,0.866087,75.735634,92.296600
1.2634888,-0.031004,0.832321,0.239379,0.866615,73.965065,92.133316
1.2684630,-0.035103,0.841501,0.243606,0.876755,73.868141,92.388695
1.2734374,-0.033879,0.840660,0.223659,0.870563,75.113045,92.307793
1.2784119,-0.033518,0.837515,0.231738,0.869630,74.545181,92.291801
1.2833862,-0.035002,0.836626,0.242147,0.871667,73.871231,92.395683
1.2883606,-0.033838,0.840857,0.227106,0.871644,74.897385,92.304497
1.2933348,-0.033622,0.837886,0.223268,0.867775,75.090775,92.297897
1.2983093,-0.034335,0.838219,0.240955,0.872840,73.974884,92.345604
1.3032837,-0.031511,0.839255,0.240773,0.873678,74.003090,92.150276
1.3082581,-0.031213,0.840265,0.221148,0.869440,75.264503,92.127357
1.3132323,-0.033719,0.837300,0.229804,0.868918,74.664436,92.306091
1.3182068,-0.034811,0.837062,0.241038,0.871770,73.949051,92.381363
1.3231812,-0.033005,0.837942,0.233066,0.870377,74.468048,92.255592
1.3281555,-0.036341,0.835500,0.232940,0.868126,74.435379,92.490578
1.3331298,-0.035248,0.837258,0.241330,0.872057,73.934479,92.410667
1.3381041,-0.034975,0.840979,0.229490,0.872430,74.749069,92.381500
1.3430786,-0.035839,0.839814,0.219261,0.868704,75.380386,92.443588
1.3480530,-0.034165,0.838311,0.227777,0.869376,74.811172,92.333778
1.3530273,-0.033481,0.836644,0.240540,0.871179,73.971924,92.291634
1.3580016,-0.033669,0.838213,0.235738,0.871382,74.303978,92.300186
1.3629761,-0.032544,0.835108,0.234428,0.867999,74.331017,92.231697
1.3679504,-0.031684,0.835146,0.240465,0.869653,73.948151,92.172668
1.3729248,-0.032838,0.841302,0.227658,0.872179,74.869293,92.235275
1.3778991,-0.032599,0.841353,0.221879,0.870729,75.237068,92.218849
1.3828734,-0.033356,0.840761,0.233386,0.873190,74.497513,92.271957
1.3878479,-0.033759,0.843074,0.231055,0.874814,74.685402,92.293060
1.3928223,-0.033572,0.841672,0.220853,0.870813,75.308372,92.284187
1.3977965,-0.033653,0.836628,0.232537,0.868995,74.478905,92.303482
1.4027709,-0.034359,0.841274,0.242336,0.876156,73.943192,92.338783
1.4077454,-0.034081,0.839507,0.234674,0.872356,74.394524,92.324730
1.4127197,-0.033709,0.837152,0.230535,0.868969,74.615364,92.305862
1.4176941,-0.034238,0.839994,0.234685,0.872834,74.402534,92.334084
1.4226683,-0.033179,0.843592,0.226168,0.874013,75.002968,92.252312
1.4276428,-0.033336,0.842122,0.218720,0.870700,75.451447,92.266914
1.4326172,-0.036181,0.841114,0.231411,0.873117,74.630661,92.463089
1.4375916,-0.033289,0.840145,0.237981,0.873834,74.196373,92.269066
1.4425658,-0.032246,0.841399,0.226544,0.871960,74.941200,92.194725
1.4475402,-0.033348,0.836877,0.229971,0.868540,74.646210,92.281952
1.4525146,-0.028891,0.837821,0.245659,0.873571,73.667450,91.974945
1.4574890,-0.032190,0.840047,0.229714,0.871484,74.716835,92.194435
1.4624633,-0.033762,0.842537,0.216655,0.870602,75.590172,92.294731
1.4674376,-0.037013,0.836936,0.235136,0.870127,74.321922,92.532227
1.4724121,-0.036112,0.841859,0.235040,0.874800,74.414360,92.456261
1.4773865,-0.036389,0.840056,0.223904,0.870145,75.088982,92.480370
1.4823608,-0.036567,0.838031,0.228104,0.869290,74.787315,92.498459
1.4873351,-0.034719,0.838109,0.238880,0.872179,74.104179,92.372131
1.4923096,-0.034220,0.840089,0.232256,0.872275,74.557907,92.332550
1.4972839,-0.035761,0.837902,0.229591,0.869523,74.689934,92.443855
1.5022583,-0.035346,0.840254,0.234433,0.873060,74.423851,92.408752
1.5072325,-0.032062,0.839034,0.233232,0.871438,74.476067,92.188385
1.5122069,-0.032054,0.840008,0.222995,0.869694,75.143097,92.185326
1.5171814,-0.032386,0.838165,0.228924,0.869468,74.734528,92.212738
1.5221558,-0.032299,0.836239,0.239793,0.870540,74.010963,92.211868
1.5271301,-0.033842,0.838810,0.233771,0.871434,74.439262,92.310326
1.5321044,-0.032921,0.838849,0.226522,0.869519,74.899422,92.247421
1.5370789,-0.033230,0.837634,0.230717,0.869463,74.611893,92.271820
1.5420532,-0.034089,0.840913,0.227393,0.871783,74.880257,92.321381
1.5470276,-0.033134,0.840893,0.223548,0.870731,75.123512,92.256462
1.5520018,-0.033288,0.837608,0.229348,0.869078,74.698471,92.275826
1.5569762,-0.034215,0.837930,0.234635,0.870833,74.369194,92.338234
1.5619507,-0.032869,0.840321,0.228846,0.871544,74.777069,92.239998
1.5669250,-0.031869,0.838148,0.229121,0.869485,74.721329,92.177536
1.5718993,-0.032488,0.836530,0.240641,0.871060,73.962761,92.224075
1.5768737,-0.034394,0.840285,0.232070,0.872421,74.573174,92.343864
1.5818481,-0.036080,0.840160,0.223302,0.870078,75.128822,92.459000
1.5868225,-0.037081,0.835816,0.235760,0.869222,74.262466,92.540298
1.5917969,-0.034366,0.840503,0.236119,0.873715,74.321007,92.341354
1.5967711,-0.032448,0.839204,0.222735,0.868865,75.146324,92.214241
1.6017456,-0.033860,0.838966,0.227835,0.870011,74.818588,92.311172
1.6067200,-0.033034,0.839509,0.240919,0.874018,73.999504,92.253403
1.6116943,-0.030483,0.839957,0.234844,0.872702,74.389297,92.078445
1.6166686,-0.032462,0.842924,0.223225,0.872585,75.177818,92.205429
1.6216429,-0.036945,0.837322,0.233064,0.869938,74.460106,92.526390
1.6266174,-0.028625,0.844229,0.237888,0.877572,74.271767,91.941940
1.6315918,-0.031387,0.840887,0.224729,0.870964,75.047211,92.137642
1.6365660,-0.035176,0.839145,0.232884,0.871571,74.502274,92.400375
1.6415404,-0.037026,0.837644,0.239795,0.872078,74.039803,92.530937
1.6465149,-0.034629,0.842486,0.226300,0.873037,74.976814,92.353699
1.6514893,-0.037470,0.837852,0.222027,0.867581,75.172180,92.560669
1.6564636,-0.034140,0.837875,0.236390,0.871253,74.257057,92.333290
1.6614379,-0.034061,0.838358,0.241527,0.873120,73.941086,92.326538
1.6664124,-0.033479,0.838557,0.228644,0.869814,74.759857,92.286301
1.6713867,-0.035385,0.838081,0.227423,0.869110,74.830635,92.417641
1.6763611,-0.031225,0.837347,0.237203,0.870856,74.194084,92.135612
1.6813353,-0.034297,0.842218,0.231285,0.874071,74.656425,92.331940
1.6863097,-0.036399,0.839849,0.225838,0.870445,74.962509,92.481621
1.6912842,-0.036741,0.836752,0.233914,0.869609,74.395996,92.514175
1.6962585,-0.035301,0.840764,0.235841,0.873928,74.343895,92.404221
1.7012328,-0.037615,0.840611,0.226000,0.871274,74.966141,92.562119
1.7062072,-0.036358,0.840848,0.225578,0.871340,74.995995,92.475922
1.7111816,-0.037537,0.839498,0.233526,0.872181,74.469589,92.560211
1.7161560,-0.035070,0.841755,0.228484,0.872918,74.826256,92.385757
1.7211304,-0.034140,0.839852,0.225945,0.870384,74.954124,92.327805
1.7261046,-0.036167,0.837686,0.236894,0.871289,74.223289,92.472198
1.7310790,-0.036551,0.838719,0.238591,0.872760,74.134796,92.495354
1.7360535,-0.034206,0.837448,0.230179,0.869178,74.643524,92.338943
1.7410278,-0.037887,0.836144,0.230400,0.868134,74.609474,92.594398
1.7460021,-0.038052,0.837799,0.234488,0.870827,74.379166,92.600533
1.7509764,-0.034003,0.840249,0.228966,0.871550,74.769020,92.317390
1.7559509,-0.034910,0.838090,0.225362,0.868563,74.961670,92.385239
1.7609253,-0.034832,0.838232,0.232276,0.870516,74.524551,92.379532
1.7658995,-0.032737,0.839037,0.232480,0.871265,74.524284,92.234406
1.7708739,-0.033148,0.839221,0.230363,0.870895,74.662010,92.261909
1.7758484,-0.034482,0.838729,0.236743,0.872183,74.250191,92.354256
1.7808228,-0.033156,0.837308,0.238686,0.871295,74.100922,92.267609
1.7857971,-0.034213,0.839011,0.228821,0.870327,74.756958,92.335121
1.7907714,-0.032849,0.837225,0.227533,0.868215,74.807060,92.246887
1.7957457,-0.032190,0.838877,0.234377,0.871598,74.400879,92.197495
1.8007202,-0.030805,0.839954,0.229922,0.871398,74.701103,92.100388
1.8056946,-0.029871,0.839639,0.229924,0.871063,74.694969,92.037460
1.8106688,-0.031642,0.840400,0.235667,0.873391,74.345886,92.156242
1.8156432,-0.031945,0.837939,0.232651,0.870224,74.493607,92.183281
1.8206177,-0.030835,0.839608,0.230375,0.871186,74.666420,92.103264
1.8255920,-0.033716,0.839803,0.232042,0.871922,74.566048,92.299019
1.8305664,-0.035551,0.839566,0.234044,0.872303,74.436493,92.424706
1.8355407,-0.035604,0.842952,0.230227,0.874552,74.736908,92.418571
1.8405151,-0.033663,0.840073,0.229072,0.871395,74.759041,92.294678
1.8454895,-0.034131,0.841423,0.233823,0.873975,74.482048,92.322830
1.8504639,-0.034044,0.839744,0.237222,0.873271,74.237663,92.321533
1.8554381,-0.035506,0.841851,0.224519,0.871999,75.079651,92.415070
