Keuwl Accelerometer Data File
2019-04-15 21-40-10

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.4820557,0.136995,-0.065320,1.105668,1.116036,7.815926,334.507751
3.4870300,0.029810,-0.190304,1.236189,1.251107,8.856676,278.902649
3.4920042,-0.319282,-0.163386,0.823384,0.898107,23.537510,207.100113
3.4969785,-0.185698,0.019917,0.824312,0.845205,12.765910,173.878067
3.5019529,-0.002462,-0.122164,1.151188,1.157654,6.058740,268.845337
3.5069275,0.184515,-0.112201,1.180674,1.200261,10.365076,328.696747
3.5119019,-0.135802,-0.170922,0.881424,0.908056,13.910588,231.531967
3.5168762,-0.312258,-0.157939,0.961924,1.023596,19.990322,206.830093
3.5218506,-0.070959,0.010387,1.239684,1.241757,3.310798,171.672012
3.5268250,0.110577,-0.203933,1.103492,1.127613,11.872154,298.467621
3.5317991,-0.013266,-0.108746,0.779088,0.786753,8.004251,263.044708
3.5367734,-0.137432,-0.078374,1.022065,1.034237,8.799129,209.694916
3.5417478,-0.120985,-0.145215,1.315399,1.328909,8.176876,230.200943
3.5467222,-0.052171,-0.197585,1.117102,1.135640,10.366746,255.209076
3.5516968,-0.035859,-0.152101,0.975002,0.987446,9.105779,256.734344
3.5566711,-0.161541,-0.108540,1.043493,1.061486,10.564662,213.897217
3.5616455,-0.144655,-0.026136,1.034319,1.044712,8.088692,190.241562
3.5666199,-0.059105,-0.111007,0.944060,0.952400,7.587860,241.967163
3.5715942,0.037951,-0.100738,1.014002,1.019700,6.060001,290.642944
3.5765684,-0.051727,-0.136652,1.066746,1.076707,7.799434,249.266708
3.5815427,-0.235755,-0.148533,0.997027,1.035232,15.614349,212.212158
3.5865171,-0.220335,-0.146024,0.953429,0.989392,15.495594,213.533905
3.5914915,-0.044935,-0.141866,1.037826,1.048441,8.159955,252.424866
3.5964661,0.037632,-0.120222,1.040114,1.047715,6.905807,287.381195
3.6014404,0.041620,-0.140647,1.131510,1.140977,7.385994,286.484558
3.6064148,-0.132411,-0.170528,0.937708,0.962241,12.965919,232.171570
3.6113892,-0.225829,-0.171811,0.737794,0.790480,21.036797,217.264053
3.6163635,-0.212211,-0.087366,0.879766,0.909206,14.620062,202.376587
3.6213377,0.059001,-0.067958,1.264910,1.268108,4.069674,310.964111
3.6263120,0.005285,-0.243536,1.070347,1.097716,12.821168,271.243286
3.6312864,0.014848,-0.088807,0.798078,0.803141,6.436966,279.491760
3.6362607,-0.206736,-0.106888,0.722755,0.759302,17.848984,207.340149
3.6412354,-0.029552,0.014444,0.912903,0.913496,2.063553,153.952347
3.6462097,-0.057898,-0.248549,0.965188,0.998357,14.810515,256.887146
3.6511841,-0.084102,-0.227518,0.891130,0.923553,15.226929,249.713104
3.6561584,-0.071229,-0.119106,0.882711,0.893554,8.934899,239.119064
3.6611328,-0.132674,-0.181679,0.997455,1.022510,12.709810,233.860703
3.6661069,-0.067744,-0.000927,0.990806,0.993119,3.911714,180.784012
3.6710813,-0.160634,-0.147917,0.853585,0.881074,14.349625,222.639847
3.6760557,-0.050287,-0.142254,0.756195,0.771100,11.283796,250.531326
3.6810303,0.025714,-0.175509,1.129357,1.143203,8.926253,278.335297
3.6860046,-0.050729,-0.179590,1.146954,1.162037,9.241439,254.226593
3.6909790,-0.093432,-0.185753,0.982461,1.004222,11.949692,243.298096
3.6959534,-0.157120,-0.099946,0.802043,0.823377,13.071102,212.460846
3.7009277,-0.030866,-0.152865,0.931124,0.944093,9.507975,258.584503
3.7059019,-0.120176,-0.155422,0.967729,0.987470,11.475967,232.287979
3.7108762,-0.084522,-0.149998,0.814121,0.832128,11.941129,240.599243
3.7158506,-0.067747,-0.110202,0.920491,0.929536,7.999639,238.418900
3.7208250,-0.058938,-0.212302,1.173640,1.194143,10.632601,254.484528
3.7257996,-0.069963,-0.165776,1.055823,1.071045,9.671521,247.118576
3.7307739,-0.159270,-0.129661,0.734785,0.762946,15.615885,219.148834
3.7357483,-0.124856,-0.105255,0.736821,0.754700,12.496496,220.131119
3.7407227,-0.084074,-0.159777,1.100988,1.115693,9.312830,242.246796
3.7456970,-0.004341,-0.242703,1.249911,1.273264,10.990479,268.975281
3.7506711,-0.042348,-0.205740,1.058117,1.078765,11.228159,258.369049
3.7556455,-0.206468,-0.125254,0.988662,1.017728,13.726297,211.243179
3.7606199,-0.234898,-0.147212,1.012890,1.050140,15.306355,212.075653
3.7655942,0.069142,-0.147920,1.052004,1.064600,8.822474,295.052734
3.7705688,0.057232,-0.300332,1.050855,1.094427,16.221880,280.789093
3.7755432,-0.154322,-0.229986,1.093904,1.128422,14.208045,236.138138
3.7805176,-0.229527,-0.151894,0.949573,0.988657,16.164335,213.495377
3.7854919,-0.082363,-0.128043,0.897641,0.910461,9.626125,237.249008
3.7904663,0.021274,-0.169668,1.167697,1.180151,8.331143,277.146667
3.7954404,-0.043625,-0.249596,1.166737,1.193933,12.252597,260.085785
3.8004148,-0.049242,-0.117714,0.946987,0.955545,7.673886,247.299500
3.8053892,-0.203842,-0.208372,0.890832,0.937311,18.119081,225.629547
3.8103635,-0.102055,-0.087145,1.087972,1.096217,7.031795,220.493973
3.8153381,-0.164137,-0.244444,1.141883,1.179233,14.458943,236.119797
3.8203125,-0.042232,-0.228799,0.989186,1.016180,13.235839,259.542114
3.8252869,0.035310,-0.125150,1.029572,1.037751,7.198437,285.755890
3.8302612,-0.203825,-0.192010,0.977815,1.017120,15.980451,223.290314
3.8352354,-0.125665,-0.044621,0.808094,0.819023,9.370498,199.548767
3.8402097,-0.085336,-0.266352,1.064427,1.100559,14.722203,252.235229
3.8451841,-0.074648,-0.282032,1.304748,1.336967,12.604137,255.174911
3.8501585,-0.151502,-0.172609,1.186610,1.208631,10.954092,228.726028
3.8551331,-0.140605,-0.169166,0.938195,0.963637,13.195267,230.267776
3.8601074,-0.116919,-0.152994,0.899145,0.919532,12.087458,232.612747
3.8650818,-0.061678,-0.204314,1.138783,1.158609,10.614724,253.202164
3.8700562,-0.212792,-0.229658,1.086281,1.130500,16.077984,227.182968
3.8750305,-0.127905,-0.139490,1.034401,1.051572,10.368151,227.480789
3.8800046,-0.167189,-0.260115,1.117427,1.159420,15.467690,237.269135
3.8849790,-0.040446,-0.077288,1.066513,1.070074,4.675836,242.376266
3.8899534,-0.011992,-0.185834,1.022214,1.039038,10.324549,266.307648
3.8949277,-0.150609,-0.105391,0.873758,0.892885,11.880684,214.983047
3.8999023,-0.195821,-0.167749,0.876937,0.914059,16.385040,220.584763
3.9048767,-0.127079,-0.228331,1.117783,1.147921,13.158142,240.901672
3.9098511,-0.052095,-0.254256,1.113924,1.143760,13.115588,258.420898
3.9148254,-0.133490,-0.162365,0.930966,0.954401,12.723028,230.574326
3.9197998,-0.195291,-0.149687,0.947160,0.978599,14.562693,217.469543
3.9247739,-0.113018,-0.129006,1.134037,1.146934,8.600122,228.779510
3.9297483,-0.051825,-0.235870,1.052567,1.079916,12.922072,257.607880
3.9347227,-0.014988,-0.197893,0.908214,0.929644,12.326322,265.668762
3.9396970,-0.117756,-0.209826,1.013947,1.042105,13.349421,240.698639
3.9446716,-0.038810,-0.152051,1.081591,1.092916,8.255331,255.681534
3.9496460,0.019754,-0.213317,0.875584,0.901411,13.748473,275.290741
3.9546204,-0.003753,-0.225718,0.977329,1.003063,13.006406,269.047363
3.9595947,-0.225704,-0.144725,1.032256,1.066509,14.560302,212.668671
3.9645691,-0.195718,-0.100206,0.900757,0.927205,13.717904,207.111923
3.9695432,-0.082418,-0.166700,0.732327,0.755569,14.248104,243.691925
3.9745176,0.082989,-0.167046,1.115400,1.130889,9.493533,296.418243
3.9794919,-0.174132,-0.275853,1.133655,1.179657,16.053488,237.737808
3.9844663,-0.152896,-0.125564,0.844012,0.866890,13.192633,219.394119
3.9894409,-0.248342,-0.313934,0.842898,0.933116,25.402670,231.653793
3.9944153,-0.061698,-0.098059,1.230219,1.235662,5.379900,237.822327
3.9993896,-0.092245,-0.159786,1.142746,1.157545,9.171534,240.002106
4.0043640,-0.005315,-0.154610,0.929736,0.942519,9.447040,268.031158
4.0093384,-0.114071,-0.260204,1.045697,1.083605,15.199976,246.327820
4.0143127,-0.190833,-0.204616,1.114187,1.148781,14.096598,226.996140
4.0192871,-0.193264,-0.136576,0.853993,0.886176,15.488689,215.248184
4.0242615,-0.087448,-0.209500,0.725645,0.760327,17.372309,247.343689
4.0292354,0.032555,-0.200956,0.979796,1.000722,11.737539,279.202087
4.0342102,-0.082243,-0.260183,1.044291,1.079353,14.643924,252.458344
4.0391846,-0.185756,-0.180444,1.059910,1.091089,13.730183,224.168976
4.0441589,-0.325821,-0.204337,0.987724,1.059959,21.274668,212.093689
4.0491333,-0.040715,-0.137891,0.971080,0.981665,8.421914,253.549698
4.0541077,0.002868,-0.205151,0.995092,1.016024,11.650141,270.800995
4.0590820,-0.077949,-0.144579,0.889827,0.904860,10.458503,241.668930
4.0640564,-0.162560,-0.176689,1.069310,1.095932,12.654806,227.384964
4.0690308,-0.222005,-0.265646,1.073887,1.128312,17.868271,230.113876
4.0740051,-0.093660,-0.180956,0.892305,0.915273,12.862961,242.634521
4.0789795,-0.032356,-0.176151,0.901018,0.918646,11.242304,259.591705
4.0839539,-0.041490,-0.100330,1.125145,1.130371,5.511640,247.533386
4.0889282,-0.193928,-0.166223,0.927983,0.962492,15.389011,220.601059
4.0939026,-0.176090,-0.224814,0.749906,0.802439,20.847105,231.929443
4.0988770,-0.097980,-0.242066,1.008037,1.041313,14.523824,247.963608
4.1038513,-0.032490,-0.250428,1.236117,1.261648,11.546098,262.607880
4.1088257,-0.064689,-0.196271,1.054306,1.074369,11.090061,251.758286
4.1138000,-0.125208,-0.193821,0.947885,0.975566,13.681522,237.137680
4.1187744,-0.093491,-0.172782,1.073503,1.091331,10.370522,241.582581
4.1237488,-0.053981,-0.155484,1.129214,1.141146,8.292708,250.853928
4.1287231,-0.140883,-0.190007,0.828557,0.861660,15.933146,233.444397
4.1336975,-0.032840,-0.077730,0.888536,0.892534,5.424986,247.096512
4.1386719,-0.117158,-0.235850,1.022704,1.056066,14.439960,243.584167
4.1436462,0.011230,-0.245083,1.111848,1.138595,12.443498,272.623566
4.1486206,-0.167780,-0.268793,0.930881,0.983331,18.797861,238.027679
4.1535950,-0.057442,-0.138771,0.949534,0.961338,8.988130,247.513641
4.1585693,-0.243158,-0.168369,1.031303,1.072874,16.001970,214.699844
4.1635437,-0.135483,-0.121274,1.110747,1.125531,9.297009,221.832489
4.1685181,-0.094108,-0.254301,1.021939,1.057301,14.860133,249.692154
4.1734924,-0.027136,-0.227281,1.048654,1.073344,12.313148,263.191437
4.1784668,-0.087628,-0.255099,1.299000,1.326709,11.730419,251.042007
4.1834412,-0.257513,-0.189288,0.937443,0.990426,18.825535,216.318268
4.1884155,-0.004519,-0.202146,0.890320,0.912991,12.795134,268.719482
4.1933899,-0.163439,-0.186747,1.015395,1.045282,13.734053,228.807968
4.1983643,-0.036150,-0.091481,1.132495,1.136758,4.964043,248.438004
4.2033381,-0.164097,-0.292777,1.132496,1.181183,16.507799,240.730148
4.2083130,-0.123117,-0.251235,1.035428,1.072561,15.120646,243.892944
4.2132874,-0.140241,-0.198103,1.010931,1.039661,13.500836,234.704590
4.2182617,-0.083768,-0.066078,0.835287,0.842074,7.279068,218.267151
4.2232361,-0.008043,-0.231725,1.081626,1.106199,12.099211,268.012085
4.2282104,-0.090439,-0.270082,1.009349,1.048766,15.758206,251.486481
4.2331848,-0.098838,-0.178792,0.983047,1.004050,11.739873,241.065689
4.2381592,-0.264125,-0.201802,1.036867,1.088843,17.774572,217.381256
4.2431335,-0.143168,-0.172007,1.121689,1.143796,11.283203,230.228134
4.2481079,-0.106239,-0.193558,0.903728,0.930309,13.729449,241.238724
4.2530823,-0.094373,-0.162983,0.927048,0.945985,11.483603,239.927673
4.2580566,-0.155912,-0.151426,1.155759,1.176018,10.650262,224.163773
4.2630310,-0.137850,-0.228454,1.189456,1.219016,12.643453,238.893036
4.2680054,0.022661,-0.203323,0.909587,0.932310,12.675865,276.359589
4.2729797,0.004554,-0.187475,0.922629,0.941495,11.489211,271.391602
4.2779541,-0.171283,-0.183801,1.065186,1.094414,13.271396,227.019073
4.2829285,-0.250439,-0.230585,1.117709,1.168401,16.939360,222.636536
4.2879028,-0.185081,-0.262412,0.978039,1.029405,18.176338,234.804474
4.2928772,-0.077529,-0.200990,0.987499,1.010723,12.306373,248.906586
4.2978511,-0.124870,-0.134856,1.199008,1.213012,8.714764,227.201813
4.3028259,-0.089532,-0.238739,1.231408,1.257528,11.698326,249.442856
4.3077998,0.006573,-0.198727,1.035622,1.054537,10.868302,271.894470
4.3127747,-0.139379,-0.170220,0.862784,0.890392,14.305145,230.688812
4.3177490,-0.156168,-0.110061,1.079028,1.095812,10.040872,215.174530
4.3227234,-0.131582,-0.242010,1.311422,1.340041,11.862656,241.466873
4.3276978,-0.044778,-0.252240,1.040708,1.071776,13.829113,259.933685
4.3326716,-0.035927,-0.234335,0.907168,0.937634,14.645734,261.283508
4.3376465,-0.221971,-0.113365,0.927638,0.960539,15.039432,207.054214
4.3426204,-0.198966,-0.141675,1.137310,1.163243,12.120911,215.452972
4.3475952,-0.141628,-0.328940,0.931878,0.998327,21.022472,246.705215
4.3525691,0.102231,-0.114442,0.922432,0.935109,9.445126,311.774231
4.3575439,0.009961,-0.270804,1.289791,1.317951,11.865346,272.106567
4.3625183,-0.164913,-0.174689,1.096478,1.122487,12.358020,226.648880
4.3674927,-0.169489,-0.106560,0.855567,0.878679,13.170303,212.157974
4.3724670,-0.159223,-0.325244,0.783082,0.862759,24.817595,243.915909
4.3774409,0.013263,-0.117241,1.135867,1.141978,5.930355,276.454285
4.3824158,-0.202191,-0.288718,1.481159,1.522521,13.385846,234.996231
4.3873897,-0.055446,-0.106787,0.900521,0.908523,7.610508,242.560455
4.3923645,-0.156910,-0.251386,0.780800,0.835144,20.783253,238.028336
4.3973384,-0.029572,-0.165444,1.019338,1.033101,9.362545,259.865814
4.4023132,0.020280,-0.224981,1.285403,1.305101,9.967229,275.150696
4.4072876,-0.187537,-0.227176,0.879387,0.927416,18.520136,230.459808
4.4122620,-0.201500,-0.171919,0.886137,0.924877,16.641857,220.470642
4.4172363,-0.099549,-0.121983,0.922164,0.935509,9.689110,230.782471
4.4222102,0.035923,-0.157683,0.988992,1.002128,9.287026,282.833832
4.4271851,-0.134512,-0.236325,1.004168,1.040335,15.152061,240.352158
4.4321589,-0.188241,-0.219372,1.030396,1.070175,15.670825,229.367340
4.4371338,-0.165280,-0.198720,0.862342,0.900245,16.685137,230.248947
4.4421077,-0.020365,-0.158032,0.919593,0.933295,9.830073,262.656860
4.4470825,-0.084499,-0.293827,1.152762,1.192617,14.854033,253.955826
4.4520569,-0.123542,-0.214029,1.081178,1.109061,12.874936,240.005615
4.4570313,-0.133675,-0.142124,0.953318,0.973080,11.566742,226.754700
4.4620056,-0.137929,-0.107350,1.003065,1.018179,9.884394,217.893402
4.4669795,-0.034246,-0.122776,1.008332,1.016356,7.204512,254.414658
4.4719543,0.048553,-0.265935,0.983761,1.020228,15.365263,280.346741
4.4769282,0.014341,-0.217476,0.979683,1.003633,12.542248,273.772827
4.4819031,-0.243676,-0.335311,0.943762,1.030775,23.711121,233.993500
4.4868774,-0.234540,-0.206793,0.956922,1.006714,18.095446,221.402451
4.4918518,-0.060371,-0.139088,1.074012,1.084662,8.035705,246.536850
4.4968262,-0.001789,-0.175510,0.921744,0.938307,10.781255,269.416077
4.5018005,-0.148894,-0.117266,0.735732,0.759751,14.445534,218.223221
4.5067749,-0.155993,-0.075774,0.919161,0.935378,10.684688,205.908447
4.5117488,-0.133077,-0.253713,1.119392,1.155473,14.356030,242.322250
4.5167236,-0.127707,-0.227563,0.765313,0.808578,18.827799,240.699066
4.5216975,-0.012517,-0.248343,0.896308,0.930161,15.505369,267.114716
4.5266724,-0.076985,-0.199451,1.146671,1.166431,10.561346,248.894348
4.5316467,-0.078780,-0.179615,0.977283,0.996769,11.348001,246.317642
4.5366211,-0.199134,-0.225693,0.764884,0.821973,21.479832,228.577316
4.5415955,-0.125760,-0.083323,0.813995,0.827856,10.499531,213.526718
4.5465698,-0.074678,-0.222405,1.134927,1.158922,11.679446,251.439285
4.5515442,-0.116748,-0.261025,1.099795,1.136359,14.574098,245.902634
4.5565181,0.005548,-0.209322,0.927149,0.950501,12.726671,271.518311
4.5614929,-0.063130,-0.213242,0.866038,0.894136,14.401853,253.508606
4.5664668,0.033050,-0.125614,0.906531,0.915789,8.153890,284.740845
4.5714417,-0.155562,-0.269286,0.865207,0.919401,19.770418,239.985687
4.5764160,-0.126181,-0.132650,0.941645,0.959277,11.002439,226.431717
4.5813904,-0.252793,-0.279377,0.906607,0.981780,22.566956,227.859756
4.5863647,-0.043742,-0.106855,0.987861,0.994586,6.666504,247.737915
4.5913391,-0.077042,-0.233371,1.039618,1.068271,13.300180,251.730530
4.5963135,-0.086841,-0.180976,0.987975,1.008161,11.484838,244.365997
4.6012874,-0.178598,-0.258667,1.053816,1.099697,16.608866,235.376663
4.6062622,-0.108824,-0.174594,1.083419,1.102780,10.751968,238.064774
4.6112361,-0.084253,-0.145420,1.004752,1.018711,9.495934,239.913040
4.6162109,-0.125564,-0.186037,0.999175,1.024074,12.660293,235.983078
4.6211853,-0.083986,-0.228773,1.149005,1.174566,11.974885,249.841156
4.6261597,-0.097213,-0.233232,1.138651,1.166350,12.511891,247.373276
4.6311340,-0.157643,-0.179736,0.964005,0.993208,13.928391,228.746674
4.6361079,-0.167419,-0.090784,0.976785,0.995178,11.032853,208.469147
4.6410828,-0.092120,-0.178812,0.998362,1.018423,11.391258,242.743423
4.6460567,0.007219,-0.239221,1.012025,1.039939,13.305226,271.728455
4.6510315,-0.013524,-0.183997,1.190151,1.204366,8.811667,265.796082
4.6560054,-0.164562,-0.120328,1.097549,1.116321,10.522351,216.174454
4.6609802,-0.191793,-0.130073,0.923294,0.951932,14.089767,214.144974
