Keuwl Accelerometer Data File
2019-04-14 17-18-43

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.1789246,0.035217,0.264394,0.875985,0.915693,16.934986,82.413017
1.1838988,0.028303,0.255867,0.889021,0.925542,16.149055,83.687904
1.1888733,0.024290,0.278945,0.912533,0.954524,17.058044,85.023422
1.1938477,0.029914,0.302729,0.936877,0.985027,17.988575,84.356659
1.1988220,0.037827,0.284671,0.972151,1.013680,16.457113,82.430969
1.2037963,0.044067,0.283493,1.000423,1.040748,16.001625,81.164497
1.2087708,0.045560,0.296969,1.016856,1.060312,16.460476,81.277855
1.2137451,0.042642,0.299246,1.003741,1.048266,16.759295,81.890038
1.2187195,0.018861,0.285442,0.981148,1.022000,16.254610,86.219559
1.2236938,0.014717,0.270681,0.949713,0.987643,15.930583,86.887772
1.2286681,0.007435,0.258976,0.912682,0.948743,15.847656,88.355545
1.2336426,0.028733,0.249625,0.871635,0.907130,16.081127,83.433777
1.2386169,0.031606,0.238418,0.828448,0.862652,16.188374,82.448502
1.2435913,0.026806,0.236289,0.794756,0.829571,16.658091,83.527626
1.2485656,0.007340,0.235108,0.778296,0.813065,16.816275,88.211807
1.2535400,-0.010316,0.223834,0.781054,0.812560,16.007359,92.638664
1.2585144,-0.015226,0.222386,0.799142,0.829648,15.585534,93.916756
1.2634888,-0.013888,0.231483,0.830381,0.862154,15.603333,93.433510
1.2684630,-0.007982,0.238865,0.869678,0.901920,15.366242,91.914024
1.2734374,-0.004800,0.247118,0.912382,0.945268,15.157639,91.112785
1.2784119,0.003302,0.269228,0.954328,0.991583,15.755577,89.297279
1.2833862,0.019427,0.289153,0.973559,1.015777,16.576996,86.156242
1.2883606,0.033193,0.295658,0.966813,1.011555,17.104609,83.594345
1.2933348,0.035025,0.283142,0.942116,0.984367,16.847811,82.948212
1.2983093,0.026848,0.258152,0.906226,0.942660,15.981791,84.062469
1.3032837,0.016321,0.245111,0.866318,0.900474,15.831265,86.190483
1.3082581,0.011733,0.247807,0.838140,0.874085,16.488426,87.289307
1.3132323,0.019115,0.251882,0.827717,0.865405,16.971365,85.660286
1.3182068,0.029178,0.253708,0.831322,0.869664,17.076836,83.439377
1.3231812,0.036508,0.262552,0.846245,0.886791,17.392656,82.083855
1.3281555,0.046266,0.271659,0.865698,0.908500,17.657440,80.334686
1.3331298,0.051093,0.291639,0.879712,0.928201,18.601448,80.063072
1.3381041,0.059641,0.299021,0.888043,0.938931,18.949978,78.720047
1.3430786,0.052743,0.297134,0.890308,0.940063,18.724627,79.934486
1.3480530,0.055913,0.292256,0.887589,0.936138,18.533312,79.169312
1.3530273,0.049377,0.283162,0.884938,0.930448,17.994192,80.108337
1.3580016,0.062780,0.277358,0.882656,0.927336,17.857939,77.245964
1.3629761,0.067559,0.273009,0.875220,0.919298,17.814356,76.100861
1.3679504,0.062720,0.268295,0.882971,0.924961,17.330385,76.842178
1.3729248,0.059596,0.272341,0.896966,0.939292,17.265699,77.656525
1.3778991,0.068792,0.297089,0.913900,0.963436,18.452787,76.962715
1.3828734,0.084493,0.295552,0.925841,0.975537,18.366905,74.045807
1.3878479,0.078008,0.273916,0.935872,0.978250,16.926228,74.103691
1.3928223,0.067282,0.275406,0.956348,0.997485,16.512259,76.271545
1.3977965,0.059514,0.294778,0.978375,1.023549,17.085985,78.585747
1.4027709,0.045767,0.305236,0.988519,1.035584,17.340105,81.472618
1.4077454,0.024907,0.310012,0.994377,1.041880,17.368088,85.406578
1.4127197,0.015729,0.311738,0.997425,1.045125,17.376997,87.111633
1.4176941,0.013966,0.304953,0.982787,1.029108,17.255814,87.377808
1.4226683,0.010655,0.311475,0.957235,1.006692,18.034267,88.040833
1.4276428,0.013454,0.286700,0.930589,0.973845,17.141020,87.313148
1.4326172,0.010740,0.256956,0.901329,0.937303,15.925269,87.606537
1.4375916,0.009687,0.252106,0.885224,0.920475,15.907748,87.799477
1.4425658,0.005698,0.277005,0.871866,0.914831,17.629339,88.821686
1.4475402,0.000434,0.291869,0.871313,0.918898,18.519640,89.914810
1.4525146,-0.000339,0.283376,0.883478,0.927812,17.783722,90.068558
1.4574890,0.008001,0.279821,0.904619,0.946942,17.194715,88.362144
1.4624633,0.009127,0.298061,0.930739,0.977343,17.765017,88.246025
1.4674376,0.006844,0.320557,0.965629,1.017469,18.368391,88.776924
1.4724121,0.012529,0.318562,1.003093,1.052537,17.631548,87.747726
1.4773865,0.024831,0.312359,1.027531,1.074246,16.959017,85.454842
1.4823608,0.034003,0.315297,1.035229,1.082713,17.031584,83.844711
1.4873351,0.039052,0.322751,1.028892,1.079033,17.535255,83.100853
1.4923096,0.039598,0.322791,1.009849,1.060923,17.850599,83.006218
1.4972839,0.038719,0.314861,0.986951,1.036682,17.818830,82.989380
1.5022583,0.051231,0.310173,0.959084,1.009294,18.148499,80.621147
1.5072325,0.050520,0.297613,0.928923,0.976741,18.002537,80.365768
1.5122069,0.042283,0.297122,0.904756,0.953233,18.351118,81.900719
1.5171814,0.033432,0.309495,0.884476,0.937658,19.389771,83.834671
1.5221558,0.035629,0.320128,0.871236,0.928873,20.289850,83.649391
1.5271301,0.031337,0.313659,0.867597,0.923086,19.967415,84.294586
1.5321044,0.035706,0.311763,0.875624,0.930155,19.716372,83.466331
1.5370789,0.032739,0.328918,0.889368,0.948807,20.388126,84.315804
1.5420532,0.044462,0.328383,0.910244,0.968687,20.004314,82.289215
1.5470276,0.054672,0.307254,0.933981,0.984741,18.476509,79.910553
1.5520018,0.056083,0.305468,0.960383,1.009352,17.920454,79.596596
1.5569762,0.059243,0.317719,0.981090,1.032954,18.233137,79.437668
1.5619507,0.057901,0.318101,0.990326,1.041771,18.081169,79.683937
1.5669250,0.055675,0.306888,0.997155,1.044796,17.369038,79.717339
1.5718993,0.050986,0.299528,0.992442,1.037910,17.021975,80.339729
1.5768737,0.055613,0.301451,0.973231,1.020364,17.482813,79.547348
1.5818481,0.046084,0.310103,0.955715,1.005823,18.161356,81.547157
1.5868225,0.050346,0.316044,0.937851,0.990950,18.841497,80.948746
1.5917969,0.049657,0.311130,0.919603,0.972078,18.912125,80.931923
1.5967711,0.032412,0.301325,0.911645,0.960699,18.388613,83.860565
1.6017456,0.023496,0.301289,0.911734,0.960513,18.338314,85.540749
1.6067200,0.014223,0.310911,0.916610,0.968009,18.754974,87.380783
1.6116943,0.022020,0.331351,0.929633,0.987166,19.657616,86.197937
1.6166686,0.031256,0.336312,0.949470,1.007758,19.582373,84.690262
1.6216429,0.032941,0.315526,0.970384,1.020925,18.103735,84.039902
1.6266174,0.017072,0.313983,0.985557,1.034505,17.695511,86.887680
1.6315918,0.021323,0.337376,0.990678,1.046767,18.841202,86.383507
1.6365660,0.027245,0.338635,0.984800,1.041752,19.033009,85.400162
1.6415404,0.028973,0.317493,0.968185,1.019325,18.226151,84.785881
1.6465149,0.021445,0.305375,0.947810,0.996021,17.899588,85.983040
1.6514893,0.012837,0.314669,0.916972,0.969546,18.954815,87.663902
1.6564636,0.005285,0.315364,0.882468,0.937141,19.667694,89.039841
1.6614379,-0.008188,0.296818,0.858039,0.907964,19.088600,91.580116
1.6664124,-0.021359,0.282778,0.843853,0.890229,18.575308,94.319550
1.6713867,-0.025109,0.283174,0.845758,0.892259,18.579071,95.067223
1.6763611,-0.027114,0.288315,0.869613,0.916562,18.418123,95.372520
1.6813353,-0.030538,0.305233,0.911393,0.961632,18.602221,95.713280
1.6863097,-0.019444,0.333528,0.965007,1.021204,19.096327,93.336525
1.6912842,-0.002700,0.340986,1.012445,1.068327,18.613821,90.453712
1.6962585,0.008392,0.341683,1.041093,1.095761,18.174795,88.593132
1.7012328,0.020171,0.346522,1.052690,1.108441,18.249208,86.668610
1.7062072,0.023893,0.340641,1.042155,1.096674,18.142172,85.987778
1.7111816,0.023314,0.326247,1.007026,1.058811,17.993662,85.912460
1.7161560,0.019163,0.323793,0.968960,1.021808,18.507971,86.613029
1.7211304,0.017436,0.331954,0.938678,0.995798,19.500439,86.993217
1.7261046,0.021221,0.324423,0.913152,0.969302,19.597610,86.257568
1.7310790,0.015571,0.311919,0.884780,0.938281,19.441866,87.142082
1.7360535,0.003385,0.299831,0.858214,0.909089,19.258839,89.353249
1.7410278,0.008933,0.294011,0.829863,0.880452,19.516954,88.259735
1.7460021,0.018125,0.291894,0.817341,0.868088,19.687937,86.446724
1.7509764,0.037525,0.292172,0.812727,0.864464,19.922993,82.681351
1.7559509,0.053860,0.295221,0.806411,0.860439,20.412022,79.660706
1.7609253,0.056559,0.310934,0.809201,0.868726,21.333294,79.690666
1.7658995,0.023607,0.305530,0.826732,0.881699,20.337994,85.581825
1.7708739,0.014568,0.291283,0.851891,0.900431,18.898739,87.136803
1.7758484,0.027298,0.307725,0.882121,0.934654,19.301100,84.930649
1.7808228,0.026764,0.306241,0.915222,0.965470,18.566376,85.005257
1.7857971,0.026844,0.308459,0.936747,0.986591,18.290398,85.026367
1.7907714,0.035803,0.314347,0.958880,1.009726,18.260099,83.502220
1.7957457,0.038519,0.316436,0.966343,1.017563,18.256361,83.059708
1.8007202,0.045865,0.319403,0.963380,1.015984,18.518017,81.828415
1.8056946,0.040485,0.312015,0.945291,0.996276,18.409506,82.607025
1.8106688,0.035287,0.310442,0.923234,0.974670,18.696861,83.515289
1.8156432,0.042180,0.302059,0.897957,0.948338,18.759966,82.050484
1.8206177,0.038009,0.294999,0.869578,0.919040,18.883118,82.658279
1.8255920,0.038596,0.293521,0.844525,0.894911,19.318079,82.508881
1.8305664,0.030903,0.293916,0.823897,0.875299,19.733179,83.997780
1.8355407,0.031367,0.293650,0.809966,0.862125,20.032288,83.902946
1.8405151,0.026249,0.281105,0.802401,0.850621,19.384647,84.665222
1.8454895,0.018435,0.283636,0.802429,0.851282,19.505062,86.281281
1.8504639,0.015240,0.295118,0.810998,0.863159,20.020739,87.043831
1.8554381,0.014108,0.299046,0.822183,0.874992,20.007898,87.299019
1.8604125,0.017766,0.298276,0.845766,0.896998,19.458040,86.591331
1.8653870,0.012815,0.306615,0.875643,0.927862,19.313784,87.606667
1.8703613,0.013154,0.323516,0.911894,0.967670,19.548262,87.671616
1.8753356,0.020308,0.329619,0.949955,1.005722,19.169605,86.474487
1.8803099,0.028250,0.327677,0.979877,1.033600,18.554144,85.072586
1.8852844,0.034288,0.331637,1.001673,1.055703,18.409883,84.097160
1.8902588,0.031375,0.341987,1.007222,1.064159,18.827343,84.758232
1.8952332,0.021146,0.338716,0.990572,1.047095,18.911724,86.427643
1.9002074,0.014212,0.329157,0.960073,1.015031,18.940449,87.527687
