Keuwl Accelerometer Data File
2019-04-16 00-50-42

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
0.1989746,-0.049335,-0.172241,1.026528,1.042046,9.900496,254.016617
0.2039490,-0.050345,-0.175118,1.022675,1.038780,10.102463,253.960617
0.2089233,-0.051833,-0.172255,1.007856,1.023783,10.119699,253.252930
0.2138977,-0.056269,-0.166791,0.988409,1.003961,10.097984,251.357391
0.2188721,-0.060150,-0.167626,0.987153,1.003089,10.226643,250.260208
0.2238464,-0.054488,-0.169802,1.003324,1.019049,10.078487,252.208893
0.2288208,-0.046714,-0.171906,1.020264,1.035699,9.904130,254.797409
0.2337952,-0.047483,-0.174835,1.023498,1.039408,10.037913,254.805801
0.2387695,-0.051619,-0.172107,1.014017,1.029814,10.048351,253.304886
0.2437439,-0.053381,-0.170958,0.997335,1.013288,10.180451,252.659210
0.2487182,-0.061522,-0.166094,0.985918,1.001702,10.184644,249.675095
0.2536926,-0.058708,-0.168811,0.992336,1.008303,10.210010,250.823608
0.2586670,-0.048743,-0.166304,1.011832,1.026565,9.718893,253.664459
0.2636414,-0.042396,-0.171059,1.024096,1.039150,9.764265,256.079895
0.2686157,-0.042566,-0.172412,1.027069,1.042309,9.809910,256.131836
0.2735901,-0.053961,-0.170603,1.014078,1.029743,10.006790,252.448029
0.2785645,-0.061340,-0.168797,0.989340,1.005509,10.288989,250.029099
0.2835388,-0.066541,-0.163764,0.977784,0.993633,10.247396,247.886826
0.2885132,-0.059181,-0.166339,0.989228,1.004860,10.119388,250.415207
0.2934875,-0.041284,-0.164966,1.021252,1.035313,9.453862,255.949768
0.2984619,-0.043855,-0.174764,1.024375,1.040101,9.975986,255.913010
0.3034363,-0.051727,-0.175806,1.031118,1.047276,10.077785,253.604507
0.3084106,-0.052846,-0.173023,1.015593,1.031581,10.100477,253.015961
0.3133850,-0.056319,-0.166203,0.982304,0.997855,10.128868,251.280640
0.3183593,-0.063773,-0.164440,0.978984,0.994745,10.212822,248.802872
0.3233337,-0.062199,-0.163093,1.004605,1.019657,9.856802,249.124725
0.3283081,-0.048106,-0.165444,1.020514,1.034957,9.582998,253.787033
0.3332824,-0.043600,-0.171801,1.024482,1.039702,9.815640,255.759857
0.3382568,-0.047777,-0.171928,1.026243,1.041641,9.863941,254.470062
0.3432312,-0.056924,-0.171998,1.008023,1.024174,10.189046,251.687622
0.3482056,-0.061200,-0.166385,0.991810,1.007530,10.134420,249.805328
0.3531799,-0.060713,-0.164314,0.988239,1.003644,10.051659,249.721024
0.3581543,-0.051768,-0.165014,1.005212,1.019981,9.762030,252.582428
0.3631287,-0.043882,-0.169513,1.023561,1.038431,9.707619,255.486404
0.3681030,-0.049102,-0.174135,1.023311,1.039182,10.026484,254.252853
0.3730774,-0.055734,-0.173932,1.017862,1.034119,10.172758,252.232574
0.3780517,-0.060015,-0.170136,0.999920,1.016065,10.227566,250.569946
0.3830261,-0.061290,-0.166414,0.984377,1.000224,10.212668,249.781265
0.3880005,-0.059676,-0.165156,0.987939,1.003425,10.079054,250.133698
0.3929748,-0.049153,-0.166304,1.013124,1.027859,9.713126,253.534271
0.3979492,-0.043336,-0.173213,1.030385,1.045741,9.830974,255.953583
0.4029236,-0.047000,-0.176022,1.033432,1.049369,9.998218,255.049957
0.4078979,-0.053835,-0.173949,1.013428,1.029656,10.185995,252.803314
0.4128723,-0.059883,-0.168785,0.981722,0.997924,10.338621,250.465973
0.4178467,-0.066384,-0.164266,0.973904,0.989889,10.310495,247.995056
0.4228210,-0.062625,-0.169999,0.992027,1.008434,10.349538,249.777084
0.4277954,-0.049461,-0.173337,1.025269,1.040994,9.971470,254.074097
0.4327697,-0.040402,-0.174103,1.032006,1.047368,9.825392,256.935150
0.4377441,-0.044656,-0.177741,1.029068,1.045259,10.097867,255.896652
0.4427185,-0.057159,-0.172967,1.009102,1.025413,10.233046,251.713257
0.4476928,-0.061152,-0.169346,0.984125,1.000460,10.367790,250.145065
0.4526672,-0.068123,-0.166767,0.977647,0.994105,10.440408,247.780319
0.4576416,-0.059015,-0.163160,1.007869,1.022694,9.767728,250.115067
0.4626160,-0.049411,-0.167791,1.022788,1.037637,9.704701,253.591217
0.4675903,-0.045885,-0.173107,1.024523,1.040057,9.915084,255.154114
0.4725647,-0.049639,-0.174367,1.025310,1.041215,10.027386,254.109497
0.4775391,-0.058623,-0.172950,1.000309,1.016842,10.345925,251.275543
0.4825134,-0.059861,-0.167416,0.987933,1.003804,10.202185,250.325104
0.4874878,-0.061833,-0.166781,0.991271,1.007103,10.172933,249.658051
0.4924621,-0.055616,-0.167780,1.004545,1.019977,9.979474,251.660553
0.4974365,-0.047517,-0.173214,1.022997,1.038645,9.958267,254.659760
0.5024109,-0.047802,-0.178211,1.026041,1.042499,10.194411,254.984955
0.5073853,-0.053883,-0.177201,1.021637,1.038290,10.275538,253.086533
0.5123596,-0.058209,-0.170688,0.996114,1.012308,10.261937,251.169373
0.5173340,-0.060859,-0.163439,0.982244,0.997607,10.068178,249.576248
0.5223083,-0.060478,-0.163238,0.994484,1.009605,9.928819,249.670746
0.5272827,-0.049889,-0.163103,1.017200,1.031400,9.518720,252.992462
0.5322571,-0.041042,-0.170715,1.027492,1.042386,9.697122,256.482025
0.5372314,-0.040643,-0.173311,1.029250,1.044530,9.812475,256.801971
0.5422058,-0.052990,-0.171326,1.014359,1.030090,10.026032,252.813385
0.5471801,-0.063252,-0.168379,0.982672,0.998998,10.372533,249.411255
0.5521545,-0.064541,-0.164507,0.973722,0.989628,10.286312,248.578430
0.5571289,-0.056188,-0.165696,0.992325,1.007632,9.999398,251.267868
0.5621033,-0.045090,-0.168603,1.022771,1.037555,9.683812,255.027435
0.5670776,-0.040524,-0.174631,1.037235,1.052613,9.805881,256.935608
0.5720520,-0.043580,-0.174518,1.032858,1.048404,9.879240,255.979019
0.5770264,-0.055350,-0.171885,1.003336,1.019456,10.202628,252.150467
0.5820007,-0.059030,-0.166325,0.987783,1.003426,10.130286,250.459824
0.5869751,-0.064410,-0.163608,0.980305,0.995949,10.168620,248.511063
0.5919494,-0.059548,-0.162963,1.005926,1.020779,9.786069,249.927200
0.5969238,-0.048974,-0.165333,1.023115,1.037544,9.566614,253.499863
0.6018981,-0.044392,-0.170763,1.027595,1.042632,9.742715,255.427795
0.6068726,-0.045652,-0.171936,1.028305,1.043579,9.814839,255.130096
0.6118469,-0.060080,-0.166721,0.999615,1.015203,10.053145,250.182648
0.6168213,-0.058428,-0.165573,0.984366,0.999902,10.113379,250.562775
0.6217957,-0.058508,-0.166871,0.987436,1.003145,10.152978,250.678589
0.6267700,-0.051290,-0.166472,1.009634,1.024551,9.788961,252.875793
0.6317444,-0.045853,-0.171989,1.024751,1.040095,9.853769,255.072037
0.6367187,-0.047870,-0.177523,1.029590,1.045879,10.125158,254.908844
0.6416931,-0.049449,-0.175339,1.018956,1.035113,10.136788,254.250610
0.6466674,-0.059685,-0.174429,0.990597,1.007606,10.542566,251.110428
0.6516418,-0.061455,-0.169898,0.978182,0.994727,10.464672,250.114075
0.6566162,-0.058058,-0.167239,0.995218,1.010841,10.086291,250.855179
0.6615906,-0.047998,-0.170167,1.016478,1.031740,9.867350,254.248322
0.6665649,-0.039727,-0.174000,1.033736,1.049030,9.795709,257.138824
0.6715393,-0.044333,-0.174689,1.030864,1.046500,9.916829,255.759995
0.6765137,-0.055300,-0.173515,1.006998,1.023333,10.251042,252.322571
0.6814880,-0.063166,-0.169821,0.983035,0.999593,10.443253,249.596909
0.6864624,-0.064726,-0.168475,0.975537,0.992092,10.481581,248.983795
0.6914367,-0.056341,-0.167616,0.997058,1.012618,10.057057,251.420975
0.6964111,-0.045378,-0.169668,1.026193,1.041114,9.711992,255.026550
0.7013854,-0.038982,-0.173952,1.035628,1.050859,9.766802,257.368805
0.7063599,-0.046028,-0.175552,1.030398,1.046258,9.989165,255.308228
0.7113342,-0.058901,-0.175081,0.999155,1.016087,10.474539,251.405930
0.7163086,-0.063886,-0.167733,0.983567,0.999810,10.341912,249.149139
0.7212829,-0.061625,-0.166213,0.986886,1.002680,10.183156,249.657425
0.7262573,-0.051323,-0.166353,1.006736,1.021678,9.810872,252.854065
0.7312316,-0.050573,-0.169763,1.026441,1.041613,9.791251,253.410919
0.7362061,-0.045650,-0.176218,1.032098,1.048028,10.002604,255.476440
0.7411804,-0.050407,-0.173852,1.023477,1.039361,10.029622,253.830963
0.7461548,-0.057147,-0.173432,0.993927,1.010562,10.410306,251.762756
0.7511292,-0.065583,-0.164678,0.983458,0.999304,10.217213,248.285049
0.7561035,-0.061127,-0.169667,0.990636,1.006917,10.317496,250.187088
0.7610779,-0.046674,-0.167623,1.013540,1.028367,9.741302,254.440353
0.7660522,-0.047775,-0.174134,1.024932,1.040716,9.991607,254.657913
0.7710266,-0.048514,-0.173745,1.031986,1.047633,9.915123,254.398926
0.7760009,-0.055639,-0.172955,1.017254,1.033351,10.126383,252.167068
0.7809753,-0.062734,-0.172376,0.987365,1.004260,10.524652,250.001785
0.7859496,-0.066678,-0.166150,0.980759,0.996965,10.345013,248.133698
0.7909241,-0.060158,-0.166215,0.996290,1.011850,10.060987,250.103378
0.7958984,-0.049029,-0.164308,1.020390,1.034696,9.538896,253.385132
0.8008728,-0.046671,-0.171609,1.030216,1.045453,9.794243,254.785843
0.8058472,-0.050226,-0.175258,1.026804,1.042864,10.068178,254.008469
0.8108215,-0.058498,-0.173057,0.999471,1.016028,10.357841,251.323303
0.8157959,-0.066437,-0.169556,0.971781,0.988697,10.613872,248.603256
0.8207702,-0.067462,-0.168178,0.976471,0.993141,10.512829,248.142517
0.8257446,-0.055740,-0.167688,1.005577,1.020986,9.966795,251.612900
0.8307189,-0.047973,-0.173160,1.030561,1.046108,9.890341,254.515030
0.8356934,-0.045160,-0.176339,1.036510,1.052373,9.960637,255.635315
0.8406677,-0.048310,-0.174002,1.018624,1.034508,10.053067,254.483093
0.8456421,-0.060990,-0.166878,0.987073,1.002936,10.204017,249.923767
0.8506164,-0.073175,-0.165324,0.976192,0.992793,10.492500,246.124954
0.8555908,-0.065516,-0.163588,0.997509,1.012955,10.018517,248.174072
0.8605652,-0.051760,-0.166245,1.017481,1.032271,9.710635,252.706070
0.8655395,-0.051734,-0.169080,1.024859,1.040000,9.788821,252.987396
0.8705139,-0.047154,-0.171892,1.034344,1.049589,9.777446,254.659683
0.8754882,-0.052625,-0.172863,1.010477,1.026506,10.138612,253.068100
0.8804626,-0.061569,-0.164204,0.980689,0.996245,10.138495,249.446335
0.8854370,-0.065330,-0.164926,0.970232,0.986315,10.361299,248.390671
0.8904114,-0.055490,-0.161455,0.996418,1.010938,9.722554,251.032852
0.8953857,-0.046077,-0.170741,1.028245,1.043342,9.758887,254.897812
0.9003601,-0.048753,-0.176339,1.024712,1.040917,10.123060,254.545197
0.9053344,-0.045444,-0.173914,1.034938,1.050432,9.853150,255.356140
0.9103088,-0.054193,-0.173340,1.002929,1.019240,10.264103,252.638779
0.9152832,-0.060990,-0.166143,0.971454,0.987445,10.325177,249.842178
0.9202575,-0.062216,-0.164131,0.985950,1.001452,10.094497,249.240189
0.9252319,-0.054493,-0.163669,1.017523,1.032042,9.621938,251.584976
0.9302062,-0.044188,-0.170132,1.035750,1.050559,9.631863,255.440277
0.9351807,-0.038662,-0.171880,1.033311,1.048222,9.675607,257.323151
0.9401550,-0.044512,-0.168911,1.020231,1.035077,9.715595,255.236877
0.9451294,-0.064260,-0.165428,0.987116,1.002943,10.192135,248.771622
0.9501037,-0.069914,-0.166039,0.975313,0.991813,10.465593,247.165680
0.9550781,-0.060939,-0.168565,0.995416,1.011425,10.207736,250.124359
0.9600524,-0.045025,-0.168497,1.022424,1.037193,9.680543,255.039185
0.9650269,-0.042256,-0.171735,1.028788,1.043879,9.754333,256.176666
0.9700012,-0.043303,-0.174129,1.024868,1.040457,9.930621,256.034698
0.9749756,-0.048166,-0.172574,1.014882,1.030576,10.011958,254.405518
0.9799500,-0.056272,-0.168814,0.990115,1.005978,10.188582,251.564728
0.9849243,-0.062248,-0.168711,0.978149,0.994542,10.417277,249.747772
0.9898987,-0.057252,-0.169329,0.999609,1.015465,10.138263,251.318939
0.9948730,-0.046066,-0.169810,1.021138,1.036186,9.776360,254.822174
0.9998474,-0.042109,-0.173176,1.026427,1.041784,9.850257,256.333435
1.0048218,-0.044070,-0.170888,1.030253,1.045259,9.720228,255.539124
1.0097961,-0.049172,-0.166058,1.011835,1.026549,9.712600,253.505310
1.0147705,-0.061002,-0.160969,0.982223,0.997193,9.940458,249.244720
1.0197449,-0.062391,-0.169883,0.985094,1.001580,10.410098,249.833633
1.0247192,-0.053807,-0.165734,1.004050,1.019058,9.845485,252.013550
1.0296936,-0.047327,-0.170113,1.020223,1.035391,9.819106,254.452896
1.0346680,-0.046361,-0.171647,1.029435,1.044676,9.799080,254.885254
1.0396423,-0.047019,-0.173308,1.025258,1.040866,9.934542,254.820801
1.0446167,-0.055334,-0.170121,0.993713,1.009687,10.205385,251.982056
1.0495911,-0.068290,-0.174647,0.959025,0.977187,11.063772,248.643738
1.0545654,-0.064866,-0.173745,0.979575,0.996977,10.720657,249.527313
1.0595398,-0.042004,-0.169201,1.033742,1.048339,9.572675,256.058105
1.0645142,-0.039757,-0.178274,1.034760,1.050758,10.010603,257.428223
1.0694885,-0.045472,-0.173768,1.032076,1.047589,9.872669,255.335709
1.0744628,-0.054303,-0.174323,1.015370,1.031656,10.194064,252.697739
1.0794373,-0.057291,-0.173174,0.979564,0.996403,10.548239,251.694214
1.0844116,-0.064765,-0.170884,0.970275,0.987335,10.666364,249.243332
1.0893860,-0.056548,-0.171967,1.000669,1.016911,10.254170,251.797638
1.0943602,-0.043289,-0.169939,1.031981,1.046775,9.644203,255.708740
1.0993346,-0.043089,-0.171475,1.032768,1.047793,9.714664,255.894684
1.1043091,-0.046983,-0.171029,1.026137,1.041353,9.806542,254.639206
1.1092834,-0.056420,-0.166853,1.005403,1.020715,9.936659,251.317368
1.1142578,-0.068865,-0.161718,0.983038,0.998628,10.137545,246.934036
1.1192321,-0.068851,-0.164118,0.984819,1.000771,10.243882,247.240891
1.1242065,-0.053410,-0.165621,1.008052,1.022962,9.794424,252.126205
1.1291809,-0.049122,-0.167515,1.018838,1.033685,9.722735,253.656784
1.1341553,-0.050777,-0.171777,1.025000,1.040534,9.912704,253.532410
1.1391295,-0.051415,-0.174700,1.021841,1.037942,10.104955,253.600662
1.1441040,-0.055767,-0.169847,0.996651,1.012557,10.168948,251.823120
1.1490784,-0.064365,-0.165706,0.976940,0.992982,10.312938,248.772339
1.1540527,-0.059257,-0.167428,0.990116,1.005920,10.169490,250.509781
1.1590270,-0.048442,-0.168842,1.016189,1.031258,9.806983,253.991318
1.1640013,-0.044168,-0.176322,1.023491,1.039507,10.070601,255.936996
1.1689758,-0.045016,-0.173491,1.030861,1.046327,9.863443,255.454239
1.1739502,-0.052689,-0.172819,1.010505,1.026530,10.137060,253.044724
1.1789246,-0.061757,-0.163421,0.983472,0.998868,10.072788,249.298447
1.1838988,-0.064897,-0.162183,0.980002,0.995449,10.106843,248.191299
1.1888733,-0.055134,-0.162435,1.010866,1.025317,9.630964,251.251740
1.1938477,-0.042342,-0.163869,1.032776,1.046552,9.306897,255.512299
1.1988220,-0.045361,-0.170987,1.030981,1.046048,9.736316,255.142273
1.2037963,-0.046319,-0.165142,1.025482,1.039726,9.494983,254.332169
1.2087708,-0.061240,-0.165318,0.997351,1.012812,10.024286,249.673279
1.2137451,-0.068753,-0.165139,0.972343,0.988660,10.423999,247.396271
1.2187195,-0.066125,-0.171133,0.973531,0.990667,10.672339,248.873871
1.2236938,-0.047655,-0.168166,1.008180,1.023219,9.835553,254.178146
1.2286681,-0.038267,-0.174101,1.035451,1.050683,9.767929,257.603729
1.2336426,-0.041630,-0.174835,1.030800,1.046351,9.890281,256.606842
1.2386169,-0.048299,-0.172622,1.021168,1.036781,9.956036,254.368484
1.2435913,-0.055034,-0.166912,1.003647,1.018919,9.932502,251.751541
1.2485656,-0.059466,-0.170175,0.980170,0.996608,10.420979,250.738632
1.2535400,-0.060284,-0.172903,0.983448,1.000350,10.547306,250.778564
1.2585144,-0.050438,-0.166738,1.013953,1.028809,9.748384,253.169479
1.2634888,-0.042331,-0.168881,1.031597,1.046186,9.579716,255.928375
1.2684630,-0.043421,-0.171213,1.029906,1.044943,9.731812,255.769180
1.2734374,-0.049329,-0.170513,1.019906,1.035237,9.872889,253.864944
1.2784119,-0.057999,-0.167730,0.991512,1.007270,10.148114,250.925247
1.2833862,-0.061296,-0.170184,0.978247,0.994830,10.476192,250.192169
1.2883606,-0.051437,-0.170972,0.994497,1.010396,10.177862,253.256149
1.2933348,-0.043804,-0.170962,1.018088,1.033271,9.834454,255.628784
1.2983093,-0.044451,-0.175176,1.025621,1.041422,9.993653,255.761642
1.3032837,-0.048147,-0.174991,1.020155,1.036174,10.087851,254.616333
1.3082581,-0.050394,-0.173981,0.999390,1.015672,10.272973,253.846115
1.3132323,-0.058509,-0.167431,0.973361,0.989388,10.326797,250.737961
1.3182068,-0.063673,-0.168080,0.983915,1.000197,10.352351,249.251984
1.3231812,-0.045120,-0.165181,1.019603,1.033881,9.533309,254.722061
1.3281555,-0.035728,-0.172793,1.037044,1.051948,9.656121,258.317627
1.3331298,-0.039226,-0.173289,1.031168,1.046362,9.776259,257.245239
1.3381041,-0.049668,-0.168226,1.019430,1.034410,9.762815,253.550995
1.3430786,-0.059809,-0.165952,0.987071,1.002710,10.132441,250.180740
1.3480530,-0.064846,-0.163199,0.969616,0.985390,10.265732,248.329956
1.3530273,-0.059559,-0.172998,0.991324,1.008067,10.457129,251.002670
1.3580016,-0.042582,-0.166185,1.023963,1.038234,9.510972,255.628357
1.3629761,-0.041253,-0.171584,1.032345,1.047320,9.700649,256.481232
1.3679504,-0.044698,-0.173127,1.024740,1.040223,9.897774,255.523376
1.3729248,-0.049612,-0.174720,1.009688,1.025894,10.197556,254.148026
1.3778991,-0.057215,-0.166867,0.985391,1.001056,10.149509,251.074265
1.3828734,-0.064303,-0.167229,0.977283,0.993570,10.388719,248.967209
1.3878479,-0.056713,-0.173037,1.001807,1.018222,10.301906,251.853531
1.3928223,-0.044586,-0.167988,1.021129,1.035815,9.659643,255.135605
1.3977965,-0.046943,-0.171727,1.028253,1.043550,9.822610,254.711288
1.4027709,-0.046630,-0.172277,1.026441,1.041842,9.863882,254.854584
1.4077454,-0.052538,-0.171766,1.005271,1.021192,10.130674,252.992813
1.4127197,-0.058783,-0.166097,0.982444,0.998118,10.167362,250.510757
1.4176941,-0.060324,-0.165316,0.988923,1.004459,10.090151,249.952820
1.4226683,-0.052298,-0.166497,1.011412,1.026358,9.789886,252.561951
1.4276428,-0.046581,-0.172169,1.021238,1.036696,9.906790,254.861008
1.4326172,-0.044815,-0.173550,1.027582,1.043098,9.894654,255.521072
1.4375916,-0.052168,-0.171491,1.017945,1.033606,9.986842,253.080215
1.4425658,-0.062247,-0.169499,0.991518,1.007825,10.321118,249.834686
1.4475402,-0.065754,-0.165647,0.978981,0.995071,10.317554,248.349213
1.4525146,-0.058598,-0.166161,0.992708,1.008222,10.064290,250.574417
1.4574890,-0.050015,-0.167193,1.020810,1.035620,9.701298,253.345764
1.4624633,-0.047859,-0.173246,1.030324,1.045884,9.895390,254.557190
1.4674376,-0.046064,-0.174557,1.030544,1.046237,9.936362,255.217117
1.4724121,-0.052228,-0.171794,1.014439,1.030207,10.037521,253.089874
1.4773865,-0.060740,-0.165605,0.983679,0.999369,10.166202,249.858307
1.4823608,-0.067604,-0.165734,0.969022,0.985414,10.465386,247.809250
1.4873351,-0.057246,-0.164288,0.999588,1.014615,9.873326,250.789108
1.4923096,-0.049578,-0.168822,1.029474,1.044402,9.698906,253.634094
1.4972839,-0.038909,-0.171687,1.032665,1.047563,9.674347,257.230865
1.5022583,-0.045369,-0.172678,1.037031,1.052288,9.768453,255.278992
1.5072325,-0.055574,-0.171533,1.005240,1.021283,10.169084,252.048477
1.5122069,-0.064224,-0.163608,0.975108,0.990822,10.217772,248.567688
1.5171814,-0.064252,-0.165090,0.975357,0.991314,10.294341,248.734436
1.5221558,-0.056447,-0.162284,1.003798,1.018397,9.713227,250.821030
1.5271301,-0.049881,-0.170464,1.026929,1.042175,9.812515,253.689514
1.5321044,-0.048027,-0.174227,1.028153,1.043916,9.969419,254.588699
1.5370789,-0.049373,-0.171969,1.017057,1.032674,9.977090,253.981125
1.5420532,-0.057520,-0.167615,0.991316,1.007030,10.135255,251.059479
1.5470276,-0.062723,-0.164677,0.977188,0.992949,10.222352,249.148941
1.5520018,-0.061191,-0.168568,0.997234,1.013230,10.194431,250.048996
1.5569762,-0.047027,-0.168290,1.023575,1.038383,9.687730,254.387512
1.5619507,-0.044327,-0.174143,1.028861,1.044435,9.907087,255.719101
1.5669250,-0.047249,-0.174650,1.024884,1.040731,10.011604,254.861740
1.5718993,-0.053488,-0.170791,1.010336,1.026065,10.045199,252.610535
1.5768737,-0.062953,-0.166756,0.985074,1.001070,10.256376,249.317734
1.5818481,-0.065140,-0.164695,0.984024,0.999835,10.203149,248.420319
1.5868225,-0.052373,-0.165845,1.004979,1.019916,9.818145,252.474152
1.5917969,-0.043432,-0.166055,1.021360,1.035682,9.539493,255.342407
1.5967711,-0.046640,-0.169037,1.026237,1.041110,9.696452,254.575058
1.6017456,-0.050944,-0.171911,1.020000,1.035639,9.969852,253.493515
1.6067200,-0.055261,-0.170010,0.998343,1.014222,10.151932,251.993393
1.6116943,-0.062592,-0.165758,0.977135,0.993069,10.277663,249.312851
1.6166686,-0.064821,-0.169424,0.975499,0.992222,10.534220,249.063293
1.6216429,-0.048545,-0.174529,1.005419,1.021608,10.213862,254.456146
1.6266174,-0.043012,-0.161933,1.026024,1.039614,9.274469,255.124664
1.6315918,-0.041166,-0.189540,1.043659,1.061529,10.528035,257.746307
1.6365660,-0.043882,-0.185818,1.031513,1.049034,10.486535,256.712769
1.6415404,-0.053174,-0.164989,0.997598,1.012547,9.857500,252.136520
1.6465149,-0.064662,-0.167265,0.959964,0.976571,10.581320,248.864151
1.6514893,-0.063515,-0.173725,1.004230,1.021124,10.436449,249.917358
1.6564636,-0.043468,-0.164544,1.020808,1.034898,9.465291,255.202087
1.6614379,-0.040236,-0.176094,1.018530,1.034423,10.056588,257.129333
1.6664124,-0.043790,-0.173631,1.028463,1.043935,9.876911,255.845108
1.6713867,-0.052077,-0.176123,1.017533,1.033975,10.231546,253.527710
1.6763611,-0.061419,-0.169581,0.989543,1.005845,10.329749,250.090469
1.6813353,-0.061732,-0.165924,0.984128,0.999925,10.197923,249.592316
1.6863097,-0.052273,-0.169780,1.001431,1.017065,10.059130,252.886978
1.6912842,-0.043163,-0.167287,1.018822,1.033366,9.624287,255.532120
1.6962585,-0.047844,-0.173838,1.019533,1.035353,10.028935,254.612091
1.7012328,-0.052763,-0.174946,1.021437,1.037653,10.142608,253.216766
1.7062072,-0.053855,-0.175932,1.008632,1.025276,10.337974,252.979889
1.7111816,-0.057094,-0.169597,0.984033,1.000172,10.306736,251.394501
1.7161560,-0.061373,-0.163806,0.980411,0.995893,10.116297,249.460648
1.7211304,-0.056028,-0.163202,1.004187,1.018904,9.750038,251.052368
1.7261046,-0.042642,-0.167352,1.027959,1.042365,9.536752,255.704926
1.7310790,-0.039144,-0.171183,1.033116,1.047934,9.646526,257.119781
1.7360535,-0.049044,-0.169324,1.024006,1.039069,9.767788,253.846481
1.7410278,-0.056111,-0.165010,0.994018,1.009181,9.944987,251.219666
1.7460021,-0.062287,-0.163257,0.972859,0.988427,10.182325,249.116653
1.7509764,-0.063861,-0.164428,0.983941,0.999628,10.163609,248.774551
1.7559509,-0.048514,-0.163320,1.016378,1.030559,9.515910,253.456070
1.7609253,-0.043042,-0.163789,1.026227,1.040107,9.370582,255.276184
1.7658995,-0.046224,-0.167789,1.032791,1.047353,9.565278,254.597610
1.7708739,-0.053442,-0.171183,1.020699,1.036333,9.964861,252.662186
1.7758484,-0.059632,-0.168823,0.985295,1.001430,10.299271,250.545670
1.7808228,-0.069282,-0.161438,0.970717,0.986486,10.258141,246.773163
1.7857971,-0.060194,-0.166988,0.999269,1.014912,10.072710,250.177444
1.7907714,-0.046609,-0.168035,1.016451,1.031301,9.734700,254.497360
1.7957457,-0.050128,-0.173529,1.021602,1.037446,10.026543,253.887207
1.8007202,-0.050976,-0.170049,1.027987,1.043203,9.797896,253.312683
1.8056946,-0.051833,-0.175587,1.016231,1.032590,10.212495,253.553375
