Keuwl Accelerometer Data File
2019-04-15 21-55-02

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
47.3758545,-0.080153,-0.101568,0.991436,0.999842,7.435243,231.721100
47.3808250,-0.045549,-0.112366,1.046715,1.053715,6.607467,247.934067
47.3858032,0.000180,-0.073995,1.039757,1.042386,4.070637,270.139709
47.3907776,-0.048946,-0.068028,0.944961,0.948670,5.068211,234.265030
47.3957481,-0.086821,-0.065076,1.005629,1.011465,6.158165,216.853134
47.4007263,-0.075577,-0.118326,1.086928,1.095959,7.360367,237.432999
47.4056969,-0.008628,-0.109571,1.038397,1.044198,6.042053,265.497620
47.4106750,-0.016567,-0.079332,0.949943,0.953394,4.876284,258.204407
47.4156456,-0.104485,-0.052045,0.922429,0.929785,7.212187,206.478333
47.4206238,-0.046310,-0.082099,1.023958,1.028287,5.259485,240.573746
47.4255943,0.023316,-0.120187,1.067275,1.074274,6.543827,280.978882
47.4305725,0.025490,-0.110128,1.010892,1.017193,6.380363,283.032318
47.4355469,-0.089338,-0.096441,0.950935,0.959979,7.870956,227.189758
47.4405174,-0.087739,-0.062399,0.973225,0.979162,6.312798,215.420181
47.4454956,-0.079898,-0.091946,0.926910,0.934880,7.486660,229.010574
47.4504662,-0.056240,-0.113351,0.936858,0.945365,7.692023,243.611328
47.4554443,-0.052959,-0.132045,1.031166,1.040934,7.855504,248.145782
47.4604149,-0.016469,-0.136472,1.014289,1.023562,7.718030,263.119049
47.4653931,0.001081,-0.102411,0.941035,0.946592,6.211293,270.604767
47.4703636,-0.054109,-0.098605,0.911527,0.918440,7.034305,241.244537
47.4753418,-0.069159,-0.100048,0.981630,0.989136,7.063025,235.345581
47.4803162,-0.052287,-0.113229,1.054756,1.062104,6.743605,245.213287
47.4852867,0.001450,-0.091862,1.040363,1.044412,5.046671,270.904114
47.4902649,-0.070442,-0.079733,0.938904,0.944913,6.464961,228.540085
47.4952354,-0.098967,-0.081330,1.016288,1.024329,7.183978,219.413010
47.5002136,-0.079223,-0.102162,0.983892,0.992349,7.485585,232.207840
47.5051842,0.012947,-0.113853,0.944289,0.951216,6.918832,276.487823
47.5101624,-0.050051,-0.102273,0.913457,0.920526,7.105283,243.923599
47.5151329,-0.080931,-0.081640,0.975345,0.982096,6.721991,225.249969
47.5201111,-0.074336,-0.058235,0.964270,0.968883,5.593103,218.075546
47.5250854,-0.037047,-0.084494,0.937308,0.941838,5.621519,246.324493
47.5300560,0.006964,-0.089420,1.043852,1.047698,4.910953,274.452972
47.5350342,-0.028393,-0.109310,1.146170,1.151721,5.627408,255.439346
47.5400047,-0.045465,-0.076261,0.905182,0.909526,5.601962,239.197540
47.5449829,-0.039262,-0.019759,0.845604,0.846746,2.975456,206.713760
47.5499535,-0.060136,-0.054871,1.016187,1.019443,4.580223,222.378769
47.5549316,-0.082993,-0.099016,1.095880,1.103469,6.723771,230.030853
47.5599022,-0.025114,-0.092083,1.113042,1.117127,4.901249,254.744629
47.5648804,-0.014582,-0.057123,0.913036,0.914937,3.694486,255.679611
47.5698547,0.001252,-0.037878,0.930766,0.931537,2.331625,271.893341
47.5748253,-0.042504,-0.090591,1.054062,1.058801,5.423035,244.864960
47.5798035,-0.062997,-0.128374,1.058877,1.068490,7.691130,243.861664
47.5847740,0.010089,-0.098874,1.020360,1.025189,5.563275,275.825958
47.5897522,0.004260,-0.070279,0.977983,0.980514,4.117800,273.469025
47.5947227,-0.056094,-0.046657,0.953607,0.956394,4.375242,219.752548
47.5997009,-0.067327,-0.067411,1.051438,1.055746,5.177632,225.035721
47.6046715,-0.027805,-0.087565,1.022275,1.026395,5.135379,252.383484
47.6096497,0.017142,-0.067517,1.020382,1.022757,3.905401,284.246307
47.6146240,-0.024002,-0.051393,0.983708,0.985342,3.300077,244.966217
47.6195946,-0.066742,-0.058571,0.924059,0.928316,5.489016,221.269485
47.6245728,-0.061592,-0.086597,0.959658,0.965524,6.318851,234.577744
47.6295433,0.028747,-0.114887,1.081725,1.088189,6.247989,284.048279
47.6345215,-0.004393,-0.102489,1.095803,1.100595,5.348117,267.545868
47.6394920,-0.062936,-0.069711,1.017827,1.022151,5.271988,227.924057
47.6444702,-0.125400,-0.075851,0.949839,0.961079,8.771314,211.168365
47.6494408,-0.024714,-0.068521,1.063132,1.065624,3.919616,250.166687
47.6544189,-0.018852,-0.095951,1.076504,1.080936,5.190332,258.884521
47.6593933,-0.019832,-0.091309,1.075944,1.079993,4.963253,257.745972
47.6643639,-0.059497,-0.113473,1.029453,1.037396,7.094507,242.330902
47.6693420,-0.048036,-0.086426,1.005021,1.009873,5.618904,240.934280
47.6743126,-0.002976,-0.067733,1.000082,1.002378,3.878331,267.484589
47.6792908,-0.107829,-0.081194,0.990535,0.999689,7.759850,216.979233
47.6842613,-0.026865,-0.062371,1.096393,1.098494,3.544477,246.696808
47.6892395,-0.093735,-0.094242,1.034625,1.043128,7.320808,225.154556
47.6942101,0.018976,-0.096147,1.004960,1.009727,5.569788,281.164764
47.6991882,-0.094527,-0.093413,0.987464,0.996367,7.664981,224.660477
47.7041626,-0.078932,-0.112787,1.038806,1.047888,7.548914,235.014557
47.7091331,-0.094639,-0.070386,0.931755,0.939190,7.214282,216.639587
47.7141113,-0.017122,-0.080021,0.964379,0.967844,4.850180,257.922424
47.7190819,-0.023121,-0.051752,1.060809,1.062323,3.058575,245.926239
47.7240601,-0.093978,-0.129955,1.101865,1.113475,8.281145,234.127182
47.7290306,-0.037229,-0.093057,1.029648,1.034515,5.559787,248.195129
47.7340088,-0.079520,-0.112200,1.003597,1.012976,7.802579,234.673401
47.7389793,-0.081981,-0.095891,0.996730,1.004683,7.213683,229.471649
47.7439575,-0.043586,-0.129637,1.050176,1.059045,7.420080,251.416489
47.7489319,-0.009186,-0.128533,1.032796,1.040804,7.111989,265.911957
47.7539024,-0.022922,-0.088671,0.966656,0.970985,5.412292,255.505661
47.7588806,-0.050846,-0.081019,0.994350,0.998940,5.494725,237.888748
47.7638512,-0.040595,-0.078846,0.984830,0.988814,5.145556,242.757660
47.7688293,-0.033204,-0.097961,1.016414,1.021664,5.810688,251.275970
47.7737999,-0.074101,-0.130353,1.007862,1.018955,8.461995,240.383392
47.7787781,-0.044625,-0.116567,0.972773,0.980748,7.311690,249.051682
47.7837486,-0.020763,-0.096185,0.955113,0.960169,5.882166,257.818451
47.7887268,-0.056112,-0.067411,0.957838,0.961846,5.231956,230.226303
47.7937012,-0.098947,-0.087491,1.007343,1.015965,7.469893,221.483871
47.7986717,-0.039842,-0.106899,1.091590,1.097535,5.966275,249.558975
47.8036499,-0.004903,-0.092652,1.020979,1.025187,5.192521,266.971008
47.8086205,-0.043336,-0.071603,0.958701,0.962348,4.989355,238.816559
47.8135986,-0.067190,-0.083155,1.005677,1.011343,6.067986,231.061462
47.8185692,0.002215,-0.104352,0.995447,1.000904,5.985760,271.215942
47.8235474,0.039250,-0.117611,0.970362,0.978252,7.281494,288.455170
47.8285179,0.007609,-0.115486,1.026510,1.033014,6.432822,273.769653
47.8334961,-0.079173,-0.120031,1.036849,1.046773,7.895482,236.590988
47.8384705,-0.057990,-0.108575,0.966671,0.974477,7.256690,241.893524
47.8434410,-0.037674,-0.078809,0.944981,0.949010,5.281235,244.450195
47.8484192,-0.013902,-0.070993,1.023932,1.026484,4.041233,258.920074
47.8533897,-0.026547,-0.060033,1.069528,1.071540,3.512013,246.145172
47.8583679,-0.064459,-0.109862,1.001076,1.009147,7.251307,239.598770
47.8633385,-0.016786,-0.072354,0.961101,0.963967,4.419161,256.938385
47.8683167,-0.036893,-0.093492,0.938377,0.943744,6.113594,248.465164
47.8732872,-0.007614,-0.094035,0.986662,0.991162,5.461922,265.370972
47.8782654,-0.031099,-0.071732,0.919984,0.923300,4.857526,246.560883
47.8832397,-0.095354,-0.048189,0.927562,0.933694,6.570532,206.810516
47.8882103,-0.072839,-0.107673,1.028875,1.037055,7.201053,235.922241
47.8931885,0.057027,-0.131366,1.125630,1.134704,7.250550,293.466034
47.8981590,0.072710,-0.096925,0.956180,0.963827,7.221973,306.876068
47.9031372,-0.124237,-0.064530,0.801262,0.813400,9.910660,207.447906
47.9081078,-0.121993,-0.098855,1.010805,1.022928,8.829729,219.019241
47.9130859,-0.031781,-0.145985,1.124053,1.133939,7.571160,257.718475
47.9180565,0.047164,-0.149390,1.056513,1.068065,8.434287,287.521393
47.9230347,-0.108090,-0.090501,0.948014,0.958439,8.458212,219.938644
47.9280090,-0.135878,-0.048114,1.007652,1.017910,8.140974,199.498993
47.9329796,-0.094424,-0.083598,0.960392,0.968637,7.480970,221.520035
47.9379578,0.059428,-0.107522,1.011370,1.018804,6.925887,298.929749
47.9429283,-0.026523,-0.157914,0.999598,1.012342,9.100901,260.465576
47.9479065,-0.082604,-0.106975,1.030738,1.039562,7.470313,232.325226
47.9528770,-0.069904,-0.074168,0.963194,0.968571,6.040171,226.695023
47.9578552,-0.038590,-0.080271,0.899194,0.903594,5.656725,244.324142
47.9628258,-0.077411,-0.097652,0.980171,0.988061,7.245326,231.595291
47.9678040,-0.056837,-0.120997,1.085317,1.093519,7.021913,244.838730
47.9727783,-0.015321,-0.108715,1.028201,1.034046,6.094839,261.978271
47.9777489,-0.038452,-0.102217,0.948047,0.954316,6.571189,249.384735
47.9827271,-0.095788,-0.092128,0.959968,0.969124,7.882170,223.884232
47.9876976,-0.103892,-0.122982,1.026305,1.038855,8.915021,229.809708
47.9926758,-0.016505,-0.149360,1.062043,1.072621,8.053349,263.694244
47.9976463,0.000709,-0.158996,1.020609,1.032920,8.854790,270.255585
48.0026245,-0.022982,-0.121317,1.035535,1.042871,6.799706,259.273407
48.0075951,-0.053886,-0.032599,1.007598,1.009564,3.576591,211.171982
48.0125732,-0.095841,-0.092270,0.965780,0.974900,7.843251,223.912369
48.0175476,-0.016833,-0.148723,1.100859,1.110987,7.742454,263.542572
48.0225182,0.041519,-0.150944,1.138637,1.149348,7.828447,285.379639
48.0274963,-0.009222,-0.126570,0.985113,0.993253,7.340614,265.832672
48.0324669,-0.109081,-0.077464,0.875887,0.886046,8.684576,215.380402
48.0374451,-0.088823,-0.109644,0.995576,1.005526,8.067037,230.988953
48.0424156,-0.023867,-0.113570,1.024565,1.031116,6.462261,258.132080
48.0473938,0.060629,-0.168122,1.102559,1.116950,9.207310,289.830627
48.0523643,-0.080536,-0.114542,1.071826,1.080934,7.442866,234.888580
48.0573425,-0.052423,-0.124536,1.112789,1.120962,6.923196,247.171555
48.0623169,-0.026091,-0.124643,0.986345,0.994531,7.356608,258.177307
48.0672874,0.002674,-0.107670,1.040687,1.046245,5.908699,271.422546
48.0722656,-0.072534,-0.117357,1.054956,1.063939,7.450692,238.281235
48.0772362,-0.069574,-0.104786,1.178624,1.185316,6.091428,236.417221
48.0822144,-0.098487,-0.138625,1.023432,1.037463,9.433819,234.607864
48.0871849,-0.050357,-0.151650,1.009412,1.021981,8.995384,251.630661
48.0921631,-0.056084,-0.125900,1.038616,1.047722,7.559124,245.988602
48.0971336,-0.018457,-0.106530,0.965304,0.971340,6.390681,260.170837
48.1021118,-0.048240,-0.091648,0.956874,0.962462,6.177427,242.239212
48.1070862,-0.078304,-0.075045,0.980832,0.986810,6.310033,223.782654
48.1120567,-0.086330,-0.122563,0.947383,0.959171,8.992021,234.840393
48.1170349,-0.042622,-0.139588,0.958952,0.969995,8.653853,253.020370
48.1220055,-0.026613,-0.148575,0.944567,0.956551,9.078959,259.844604
48.1269836,-0.057660,-0.144500,0.989711,1.001864,8.933579,248.246460
48.1319542,-0.038780,-0.157414,1.068047,1.080281,8.631126,256.160400
48.1369324,-0.006097,-0.166805,1.046524,1.059752,9.062085,267.906555
48.1419029,-0.023837,-0.143324,0.978599,0.989326,8.445014,260.557251
48.1468811,-0.059259,-0.102797,1.005596,1.012572,6.729485,240.038055
48.1518555,-0.047599,-0.122716,0.985570,0.994320,7.606897,248.799591
48.1568260,-0.022264,-0.165448,0.972439,0.986664,9.741080,262.335724
48.1618042,-0.042653,-0.179850,1.011765,1.028510,10.353149,256.658264
48.1667747,-0.065098,-0.155705,0.975870,0.990356,9.811593,247.310913
48.1717529,-0.049180,-0.120678,0.895272,0.904707,8.281714,247.827774
48.1767235,-0.038044,-0.130905,0.887803,0.898208,8.729537,253.794815
48.1817017,-0.019121,-0.159135,0.989035,1.001938,9.205111,263.148438
48.1866722,-0.023219,-0.196134,1.002467,1.021737,11.145514,263.248413
48.1916504,-0.033874,-0.157937,0.980292,0.993511,9.356896,257.894653
48.1966248,-0.053460,-0.141961,0.944567,0.956670,9.123565,249.364471
48.2015953,0.006422,-0.150471,1.043707,1.054518,8.211165,272.444000
48.2065735,-0.015897,-0.178526,1.016021,1.031708,10.004393,264.911621
48.2115440,-0.083850,-0.175546,0.944107,0.963942,11.643459,244.468353
48.2165222,-0.023140,-0.144129,1.045467,1.055608,7.948656,260.878937
48.2214928,-0.026478,-0.172060,1.014241,1.029073,9.739405,261.251465
48.2264709,-0.012621,-0.173936,0.967143,0.982740,10.221641,265.849915
48.2314415,-0.086843,-0.160429,1.012566,1.028868,10.212957,241.572556
48.2364197,-0.080296,-0.227443,0.960748,0.990563,14.093120,250.555023
48.2413940,-0.045879,-0.181349,0.982394,1.000045,10.780945,255.802795
48.2463646,-0.032770,-0.225732,1.011202,1.036609,12.711549,261.739990
48.2513428,-0.055552,-0.158922,0.989287,1.003510,9.657709,250.732544
48.2563133,-0.032803,-0.158539,0.990597,1.003740,9.281989,258.310181
48.2612915,-0.018525,-0.131361,1.040253,1.048678,7.267577,261.972778
48.2662621,-0.052367,-0.196193,1.026229,1.046126,11.192605,255.055328
48.2712402,-0.090377,-0.208493,0.995774,1.021373,12.854966,246.564423
48.2762108,-0.044269,-0.190310,1.025868,1.044310,10.783647,256.904968
48.2811890,-0.058005,-0.183665,0.947731,0.967105,11.487770,252.472855
48.2861633,-0.076680,-0.154227,0.972766,0.987896,10.040714,243.564072
48.2911339,-0.110187,-0.179203,1.070434,1.090910,11.118433,238.413818
48.2961121,-0.053711,-0.215749,1.078319,1.101001,11.650327,256.020447
48.3010826,-0.003352,-0.204367,1.028501,1.048614,11.239956,269.060333
48.3060608,-0.041216,-0.162538,0.987757,1.001889,9.634720,255.771042
48.3110313,-0.089714,-0.164481,1.002711,1.020064,10.583681,241.390228
48.3160095,-0.048478,-0.197042,1.052197,1.071585,10.915601,256.178070
48.3209801,-0.006091,-0.217454,1.058543,1.080665,11.613063,268.395508
48.3259583,-0.027253,-0.223853,1.050872,1.074795,12.111392,263.058746
48.3309326,-0.103340,-0.160698,1.016548,1.034346,10.644403,237.256195
48.3359032,-0.115819,-0.102192,0.969790,0.982013,9.049457,221.423279
48.3408813,-0.095348,-0.157701,0.975340,0.992597,10.699543,238.842255
48.3458519,-0.061612,-0.193346,1.089871,1.108602,10.547250,252.324875
48.3508301,-0.066465,-0.230909,1.087045,1.113285,12.464417,253.941956
48.3558006,-0.102372,-0.199719,0.960781,0.986645,13.147907,242.861160
48.3607788,-0.017592,-0.159503,0.920293,0.934179,9.891156,263.706177
48.3657494,-0.023257,-0.184620,0.999561,1.016734,10.545515,262.820221
48.3707275,-0.004781,-0.225138,1.130916,1.153118,11.261469,268.783356
48.3757019,-0.062004,-0.191243,1.127730,1.145510,10.108108,252.036484
48.3806725,-0.072160,-0.182830,1.046222,1.064526,10.640186,248.461792
48.3856506,-0.055153,-0.176503,0.975424,0.992797,10.734637,252.647324
48.3906212,-0.006975,-0.233721,1.057030,1.082583,12.473480,268.290710
48.3955994,-0.075073,-0.170544,0.971988,0.989688,10.852280,246.241028
48.4005699,-0.062048,-0.207437,0.965611,0.989588,12.638350,253.347244
48.4055481,-0.072609,-0.216309,1.083652,1.107413,11.890334,251.444504
48.4105186,-0.048184,-0.210797,1.047420,1.069507,11.664507,257.124481
48.4154968,-0.044686,-0.178175,1.039850,1.055950,10.018125,255.920685
48.4204712,-0.050600,-0.234654,1.003639,1.031947,13.451158,257.831329
48.4254417,-0.008387,-0.185387,0.991885,1.009096,10.597227,267.409729
48.4304199,-0.046019,-0.240252,1.020122,1.049042,13.484604,259.156647
48.4353905,-0.021600,-0.210641,1.074320,1.094988,11.149947,264.145050
48.4403687,-0.063572,-0.247917,0.984820,1.017534,14.567935,255.617828
48.4453392,-0.071270,-0.208555,0.966642,0.991449,12.844032,251.133102
48.4503174,-0.042274,-0.223265,0.974757,1.000892,13.122254,259.278412
48.4552879,-0.040914,-0.250342,1.019794,1.050869,13.968273,260.718048
48.4602661,-0.023426,-0.270886,1.071092,1.105064,14.243705,265.057343
48.4652405,-0.055065,-0.295244,1.049640,1.091762,15.967521,259.435272
48.4702110,-0.035929,-0.223100,1.001890,1.027058,12.710307,260.851410
48.4751892,-0.043165,-0.214057,0.984360,1.008290,12.507666,258.599152
48.4801598,-0.042323,-0.192200,1.040568,1.059016,10.709968,257.581421
48.4851379,-0.054798,-0.212464,1.069622,1.091896,11.592551,255.537704
48.4901085,-0.056139,-0.227410,1.055667,1.081342,12.510426,256.133179
48.4950867,-0.033722,-0.224217,1.013908,1.038952,12.605577,261.446930
48.5000572,-0.033597,-0.229448,0.983576,1.010543,13.266188,261.669556
48.5050354,-0.054059,-0.193662,0.983879,1.004214,11.549953,254.403412
48.5100098,-0.079105,-0.194952,0.945717,0.968836,12.542090,247.914398
48.5149803,-0.040718,-0.177207,0.937003,0.954482,10.981734,257.059387
48.5199585,-0.031289,-0.198403,1.003230,1.023139,11.321416,261.037994
48.5249290,-0.105438,-0.220201,0.983865,1.013704,13.936249,244.413666
48.5299072,-0.059487,-0.221383,1.045224,1.070066,12.370110,254.959427
48.5348778,0.013514,-0.212778,1.019211,1.041272,11.815231,273.633972
48.5398560,0.028111,-0.187556,0.974886,0.993161,11.008611,278.524200
48.5448265,-0.131977,-0.185554,0.956418,0.983150,13.391540,234.577301
48.5498047,-0.092368,-0.178702,1.064830,1.083665,10.697961,242.666397
48.5547791,-0.023764,-0.181676,1.020807,1.037120,10.175601,262.547821
48.5597496,0.035918,-0.186775,1.028319,1.045761,10.478933,280.885468
48.5647278,-0.024706,-0.163826,1.056257,1.069171,8.914471,261.423889
48.5696983,-0.124612,-0.251232,0.957527,0.997749,16.324120,243.618423
48.5746765,-0.039427,-0.194791,1.037288,1.056156,10.846274,258.557526
48.5796471,-0.111571,-0.197950,0.992451,1.018132,12.895963,240.593018
48.5846252,-0.051437,-0.104696,0.957138,0.964220,6.948535,243.835388
48.5895958,-0.049071,-0.161235,1.019614,1.033449,9.385797,253.072678
48.5945740,-0.021813,-0.201819,1.033557,1.053302,11.111684,263.831207
48.5995483,-0.007716,-0.207121,1.042255,1.062663,11.247225,267.866394
48.6045189,-0.090934,-0.201824,0.989423,1.013883,12.611099,245.745560
48.6094971,-0.052482,-0.189708,1.003487,1.022609,11.097658,254.536163
48.6144676,-0.082436,-0.141277,0.944976,0.959028,9.820228,239.736038
48.6194458,-0.066860,-0.158923,0.931719,0.947538,10.484002,247.183121
48.6244164,-0.073068,-0.177445,1.013677,1.031681,10.719868,247.619232
48.6293945,-0.035451,-0.191705,1.118961,1.135817,9.883399,259.522858
48.6343651,-0.037326,-0.173620,1.028413,1.043633,9.797295,257.866974
48.6393433,-0.090430,-0.191975,0.909530,0.933957,13.133036,244.777191
48.6443176,-0.087260,-0.175064,0.971756,0.991247,11.381018,243.506271
48.6492920,-0.076992,-0.194471,0.980075,1.002144,12.046749,248.401062
48.6542664,-0.043218,-0.189340,0.968062,0.987351,11.343904,257.142242
48.6592369,-0.037886,-0.181346,1.014840,1.031611,10.345545,258.199860
48.6642151,-0.042407,-0.177383,1.030253,1.046271,10.038854,256.554565
48.6691856,-0.064600,-0.176644,0.957977,0.976266,11.107979,249.912125
48.6741638,-0.081068,-0.176800,0.909805,0.930363,12.067137,245.367233
48.6791344,-0.099381,-0.197554,0.976844,1.001563,12.755891,243.294907
48.6841125,-0.034462,-0.187972,1.045992,1.063307,10.353890,259.610992
48.6890869,0.003061,-0.197426,0.948625,0.968956,11.757852,270.888306
48.6940613,-0.052598,-0.179525,0.903900,0.923056,11.692884,253.670090
48.6990356,-0.107945,-0.164031,0.989395,1.008693,11.225511,236.651947
48.7040062,-0.099050,-0.170083,1.016408,1.035290,10.959428,239.785156
48.7089844,-0.049066,-0.176442,0.960582,0.977884,10.794027,254.459473
48.7139549,-0.015506,-0.157718,1.008639,1.021013,8.929379,264.384979
48.7189331,-0.051948,-0.187234,1.056670,1.074387,10.419468,254.493225
48.7239037,-0.100098,-0.193533,1.000633,1.024080,12.284354,242.651306
48.7288818,-0.062437,-0.207157,0.952582,0.976845,12.796583,253.227341
48.7338562,-0.058237,-0.181881,0.917041,0.936716,11.763934,252.245361
